Date,SH
6/1/2012 0:00,-12.14617501
6/1/2012 1:00,-17.39433829
6/1/2012 2:00,-18.86326436
6/1/2012 3:00,-17.4418693
6/1/2012 4:00,-13.76035388
6/1/2012 5:00,-5.767654531
6/1/2012 6:00,25.91231408
6/1/2012 7:00,79.37399421
6/1/2012 8:00,58.11187026
6/1/2012 9:00,73.3499066
6/1/2012 10:00,101.9783356
6/1/2012 11:00,137.2354661
6/1/2012 12:00,150.8009019
6/1/2012 13:00,305.9581918
6/1/2012 14:00,2162.289564
6/1/2012 15:00,432.7319233
6/1/2012 16:00,411.7520837
6/1/2012 17:00,305.6088775
6/1/2012 18:00,487.194871
6/1/2012 19:00,6.843049875
6/1/2012 20:00,7.245191874
6/1/2012 21:00,15.53544178
6/1/2012 22:00,-19.63337066
6/1/2012 23:00,-11.99792628
6/2/2012 0:00,-17.2034174
6/2/2012 1:00,-19.94050663
6/2/2012 2:00,-5.33737278
6/2/2012 3:00,-5.962199462
6/2/2012 4:00,-5.050956567
6/2/2012 5:00,-11.65600585
6/2/2012 6:00,68.02156235
6/2/2012 7:00,50.91488418
6/2/2012 8:00,12.29065305
6/2/2012 9:00,74.99215671
6/2/2012 10:00,165.690538
6/2/2012 11:00,139.9001275
6/2/2012 12:00,134.295973
6/2/2012 13:00,269.6589645
6/2/2012 14:00,847.8649524
6/2/2012 15:00,1400.41633
6/2/2012 16:00,499.1115521
6/2/2012 17:00,368.4987435
6/2/2012 18:00,466.5218734
6/2/2012 19:00,10.50495801
6/2/2012 20:00,10.21203504
6/2/2012 21:00,7.750417738
6/2/2012 22:00,-14.88737261
6/2/2012 23:00,-13.08937495
6/3/2012 0:00,-9.479496923
6/3/2012 1:00,-19.68320314
6/3/2012 2:00,-12.54663175
6/3/2012 3:00,-16.35137116
6/3/2012 4:00,-15.93331772
6/3/2012 5:00,-11.71462032
6/3/2012 6:00,19.00643701
6/3/2012 7:00,58.20241083
6/3/2012 8:00,39.69089247
6/3/2012 9:00,48.14854257
6/3/2012 10:00,140.1150742
6/3/2012 11:00,112.2141844
6/3/2012 12:00,118.3543936
6/3/2012 13:00,943.4574504
6/3/2012 14:00,840.037052
6/3/2012 15:00,1872.302999
6/3/2012 16:00,416.7199063
6/3/2012 17:00,308.6489926
6/3/2012 18:00,451.153642
6/3/2012 19:00,12.5777397
6/3/2012 20:00,2.910349533
6/3/2012 21:00,18.9935747
6/3/2012 22:00,-13.05643975
6/3/2012 23:00,-5.86055852
6/4/2012 0:00,-12.13662764
6/4/2012 1:00,-9.150359317
6/4/2012 2:00,-9.824592233
6/4/2012 3:00,-9.995408077
6/4/2012 4:00,-12.83402411
6/4/2012 5:00,-17.63533307
6/4/2012 6:00,49.31102738
6/4/2012 7:00,58.27403313
6/4/2012 8:00,67.29519817
6/4/2012 9:00,48.58812753
6/4/2012 10:00,173.4150407
6/4/2012 11:00,100.9665359
6/4/2012 12:00,108.3346392
6/4/2012 13:00,893.6996113
6/4/2012 14:00,2023.390694
6/4/2012 15:00,1538.350643
6/4/2012 16:00,380.1784115
6/4/2012 17:00,462.9866863
6/4/2012 18:00,362.4180893
6/4/2012 19:00,8.663434685
6/4/2012 20:00,19.26344319
6/4/2012 21:00,11.67114651
6/4/2012 22:00,-12.30805208
6/4/2012 23:00,-10.52368972
6/5/2012 0:00,-8.113525398
6/5/2012 1:00,-18.78771818
6/5/2012 2:00,-5.673812785
6/5/2012 3:00,-14.03597165
6/5/2012 4:00,-7.12131569
6/5/2012 5:00,-18.48974301
6/5/2012 6:00,52.51749272
6/5/2012 7:00,44.40207138
6/5/2012 8:00,68.17918347
6/5/2012 9:00,34.01768279
6/5/2012 10:00,162.7446884
6/5/2012 11:00,100.1904666
6/5/2012 12:00,151.6642516
6/5/2012 13:00,1209.97556
