Date,SH
1/1/2013 1:00,-13.69800938
1/1/2013 2:00,-7.458576628
1/1/2013 3:00,-14.9962591
1/1/2013 4:00,-11.42306976
1/1/2013 5:00,-7.723356961
1/1/2013 6:00,22.19809804
1/1/2013 7:00,40.78564562
1/1/2013 8:00,20.55274451
1/1/2013 9:00,25.76116589
1/1/2013 10:00,430.1642816
1/1/2013 11:00,481.6813438
1/1/2013 12:00,455.1776992
1/1/2013 13:00,493.556761
1/1/2013 14:00,333.0586573
1/1/2013 15:00,423.6997082
1/1/2013 16:00,176.1587258
1/1/2013 17:00,162.8407894
1/1/2013 18:00,98.72565136
1/1/2013 19:00,25.95754656
1/1/2013 20:00,36.03349054
1/1/2013 21:00,1.713734973
1/1/2013 22:00,-7.980230167
1/1/2013 23:00,-11.51351189
1/2/2013 0:00,-9.097102613
1/2/2013 1:00,-9.510016816
1/2/2013 2:00,-17.97969467
1/2/2013 3:00,-8.39351064
1/2/2013 4:00,-7.318172477
1/2/2013 5:00,-17.560619
1/2/2013 6:00,39.59583983
1/2/2013 7:00,39.70577891
1/2/2013 8:00,48.41306328
1/2/2013 9:00,36.46165662
1/2/2013 10:00,215.5297338
1/2/2013 11:00,563.6517637
1/2/2013 12:00,561.3054827
1/2/2013 13:00,309.7394135
1/2/2013 14:00,393.0157649
1/2/2013 15:00,584.1889371
1/2/2013 16:00,78.26038887
1/2/2013 17:00,77.929325
1/2/2013 18:00,140.4667799
1/2/2013 19:00,36.64300996
1/2/2013 20:00,24.47042989
1/2/2013 21:00,9.473848179
1/2/2013 22:00,-18.97171238
1/2/2013 23:00,-16.6305378
1/3/2013 0:00,-19.89773706
1/3/2013 1:00,-7.504331364
1/3/2013 2:00,-17.77128011
1/3/2013 3:00,-5.670603074
1/3/2013 4:00,-12.92451922
1/3/2013 5:00,-10.58084219
1/3/2013 6:00,26.06400593
1/3/2013 7:00,20.41220241
1/3/2013 8:00,45.23017423
1/3/2013 9:00,38.32640979
1/3/2013 10:00,588.0685975
1/3/2013 11:00,460.3760117
1/3/2013 12:00,523.6619742
1/3/2013 13:00,390.9261651
1/3/2013 14:00,407.5643386
1/3/2013 15:00,539.1781074
1/3/2013 16:00,148.624256
1/3/2013 17:00,177.6913059
1/3/2013 18:00,162.0752887
1/3/2013 19:00,15.77869692
1/3/2013 20:00,13.77179058
1/3/2013 21:00,17.37380258
1/3/2013 22:00,-12.3935716
1/3/2013 23:00,-11.89318896
1/4/2013 0:00,-7.319149985
1/4/2013 1:00,-5.950803494
1/4/2013 2:00,-9.34681128
1/4/2013 3:00,-9.42762656
1/4/2013 4:00,-7.985351805
1/4/2013 5:00,-14.14376745
1/4/2013 6:00,38.8199218
1/4/2013 7:00,30.34034245
1/4/2013 8:00,44.00751198
1/4/2013 9:00,37.76352655
1/4/2013 10:00,594.8165025
1/4/2013 11:00,468.4560529
1/4/2013 12:00,235.1334987
1/4/2013 13:00,577.7245134
1/4/2013 14:00,435.7312564
1/4/2013 15:00,503.5859139
1/4/2013 16:00,144.3961164
1/4/2013 17:00,145.7521251
1/4/2013 18:00,129.1458689
1/4/2013 19:00,25.4934482
1/4/2013 20:00,18.6454899
1/4/2013 21:00,22.30813565
1/4/2013 22:00,-10.4019146
1/4/2013 23:00,-16.53290038
1/5/2013 0:00,-17.74804835
1/5/2013 1:00,-7.998111069
1/5/2013 2:00,-8.179839571
1/5/2013 3:00,-19.52049297
1/5/2013 4:00,-8.164206714
1/5/2013 5:00,-15.27309954
1/5/2013 6:00,32.35820154
1/5/2013 7:00,48.17214765
1/5/2013 8:00,48.05761463
1/5/2013 9:00,35.19788155
1/5/2013 10:00,556.8576088
1/5/2013 11:00,474.1660133
1/5/2013 12:00,471.2965402
1/5/2013 13:00,298.2210627
1/5/2013 14:00,359.6893697
1/5/2013 15:00,281.463695
1/5/2013 16:00,131.8915921
1/5/2013 17:00,148.8401017
1/5/2013 18:00,169.9219104
1/5/2013 19:00,21.55887785
1/5/2013 20:00,23.80049741
1/5/2013 21:00,14.80605788
1/5/2013 22:00,-14.23908422
1/5/2013 23:00,-14.28183101
1/6/2013 0:00,-18.35555134
1/6/2013 1:00,-5.448062533
1/6/2013 2:00,-7.354415316
1/6/2013 3:00,-6.564235716
1/6/2013 4:00,-18.94012231
1/6/2013 5:00,-8.956857731
1/6/2013 6:00,44.7385324
1/6/2013 7:00,44.91958255
1/6/2013 8:00,33.03785633
1/6/2013 9:00,32.76004309
1/6/2013 10:00,257.9102091
1/6/2013 11:00,271.3736423
1/6/2013 12:00,453.1286613
1/6/2013 13:00,245.9983389
1/6/2013 14:00,388.4933484
1/6/2013 15:00,483.3474083
1/6/2013 16:00,165.7144942
1/6/2013 17:00,176.0408549
1/6/2013 18:00,100.3481513
1/6/2013 19:00,35.13085394
1/6/2013 20:00,30.36392542
1/6/2013 21:00,43.12684213
1/6/2013 22:00,-19.38155396
1/6/2013 23:00,-19.75817687
1/7/2013 0:00,-17.6761856
1/7/2013 1:00,-6.068826054
1/7/2013 2:00,-10.94714599
1/7/2013 3:00,-9.841861389
1/7/2013 4:00,-16.40999198
1/7/2013 5:00,-16.56279941
1/7/2013 6:00,24.93909974
1/7/2013 7:00,34.04099222
1/7/2013 8:00,22.34907607
1/7/2013 9:00,24.5591772
1/7/2013 10:00,228.4533159
1/7/2013 11:00,323.3575122
1/7/2013 12:00,517.7765845
1/7/2013 13:00,368.9865034
1/7/2013 14:00,558.8634532
1/7/2013 15:00,551.5891994
1/7/2013 16:00,89.64923976
1/7/2013 17:00,70.01851293
1/7/2013 18:00,114.8447344
1/7/2013 19:00,20.24646799
1/7/2013 20:00,32.37941089
1/7/2013 21:00,2.610302757
1/7/2013 22:00,-10.88805069
1/7/2013 23:00,-6.267423473
1/8/2013 0:00,-6.490399404
1/8/2013 1:00,-7.085031724
1/8/2013 2:00,-15.25027662
1/8/2013 3:00,-5.08446
1/8/2013 4:00,-13.55542763
1/8/2013 5:00,-8.29157636
1/8/2013 6:00,45.14495782
1/8/2013 7:00,20.99803255
1/8/2013 8:00,30.10092422
1/8/2013 9:00,25.38159254
1/8/2013 10:00,405.2075422
1/8/2013 11:00,447.9490666
1/8/2013 12:00,289.2345729
1/8/2013 13:00,437.4379199
1/8/2013 14:00,577.7243263
1/8/2013 15:00,294.0767264
1/8/2013 16:00,163.9920473
1/8/2013 17:00,86.41618513
1/8/2013 18:00,72.48212188
1/8/2013 19:00,34.8495543
1/8/2013 20:00,24.98097112
1/8/2013 21:00,20.55811027
1/8/2013 22:00,-13.91629944
1/8/2013 23:00,-14.37484864
1/9/2013 0:00,-16.49867873
1/9/2013 1:00,-6.653730498
1/9/2013 2:00,-9.941972402
1/9/2013 3:00,-16.31002696
1/9/2013 4:00,-14.41668555
1/9/2013 5:00,-15.70820976
1/9/2013 6:00,35.78272032
1/9/2013 7:00,20.79308248
1/9/2013 8:00,30.26139227
1/9/2013 9:00,27.79395572
1/9/2013 10:00,447.8408968
1/9/2013 11:00,211.4561731
1/9/2013 12:00,341.4292169
1/9/2013 13:00,558.183744
1/9/2013 14:00,592.3729878
1/9/2013 15:00,284.5796071
1/9/2013 16:00,111.2992851
1/9/2013 17:00,123.7596991
1/9/2013 18:00,129.1039991
1/9/2013 19:00,44.26956603
1/9/2013 20:00,40.56794285
1/9/2013 21:00,31.3030646
1/9/2013 22:00,-11.2034256
1/9/2013 23:00,-6.226201928
1/10/2013 0:00,-15.36233334
1/10/2013 1:00,-8.374268969
1/10/2013 2:00,-9.441135759
1/10/2013 3:00,-19.8467807
1/10/2013 4:00,-6.690450636
1/10/2013 5:00,-5.48194691
1/10/2013 6:00,30.03109375
1/10/2013 7:00,27.19046272
1/10/2013 8:00,47.26384819
1/10/2013 9:00,45.6229565
1/10/2013 10:00,515.9419839
1/10/2013 11:00,397.0157218
1/10/2013 12:00,484.3848476
1/10/2013 13:00,351.3547486
1/10/2013 14:00,319.3609447
1/10/2013 15:00,237.51448
1/10/2013 16:00,63.12209263
1/10/2013 17:00,144.0504767
1/10/2013 18:00,146.7848464
1/10/2013 19:00,23.78308651
1/10/2013 20:00,18.71427807
1/10/2013 21:00,15.43740873
