Date,SH
3/1/2013 0:00,-6.199524342
3/1/2013 1:00,-11.37023505
3/1/2013 2:00,-16.001725
3/1/2013 3:00,-6.322529834
3/1/2013 4:00,-17.55787539
3/1/2013 5:00,-13.4905186
3/1/2013 6:00,58.98719111
3/1/2013 7:00,60.38877295
3/1/2013 8:00,21.70219766
3/1/2013 9:00,32.88649761
3/1/2013 10:00,174.8645859
3/1/2013 11:00,102.7536389
3/1/2013 12:00,171.5014379
3/1/2013 13:00,1885.226642
3/1/2013 14:00,1659.120049
3/1/2013 15:00,1112.084907
3/1/2013 16:00,350.3343784
3/1/2013 17:00,363.2261464
3/1/2013 18:00,463.8396192
3/1/2013 19:00,3.912039162
3/1/2013 20:00,10.49431899
3/1/2013 21:00,12.13079182
3/1/2013 22:00,-11.48071854
3/1/2013 23:00,-13.81931717
3/2/2013 0:00,-15.11944459
3/2/2013 1:00,-19.78635508
3/2/2013 2:00,-11.37080256
3/2/2013 3:00,-18.7399214
3/2/2013 4:00,-15.63655503
3/2/2013 5:00,-11.95417662
3/2/2013 6:00,50.37314655
3/2/2013 7:00,75.35853029
3/2/2013 8:00,18.76984546
3/2/2013 9:00,35.23357626
3/2/2013 10:00,145.54917
3/2/2013 11:00,131.0648431
3/2/2013 12:00,135.486936
3/2/2013 13:00,322.0901105
3/2/2013 14:00,1102.81953
3/2/2013 15:00,1654.177331
3/2/2013 16:00,356.6385372
3/2/2013 17:00,493.8182001
3/2/2013 18:00,469.3463774
3/2/2013 19:00,5.567561885
3/2/2013 20:00,0.911213481
3/2/2013 21:00,16.50557108
3/2/2013 22:00,-8.735766679
3/2/2013 23:00,-6.800316751
3/3/2013 0:00,-7.390588733
3/3/2013 1:00,-12.14041602
3/3/2013 2:00,-5.700726978
3/3/2013 3:00,-13.44080556
3/3/2013 4:00,-17.94619164
3/3/2013 5:00,-19.37821136
3/3/2013 6:00,73.41171001
3/3/2013 7:00,71.85442048
3/3/2013 8:00,48.41651917
3/3/2013 9:00,75.78675189
3/3/2013 10:00,166.0735845
3/3/2013 11:00,158.3855371
3/3/2013 12:00,151.7820764
3/3/2013 13:00,1846.662019
3/3/2013 14:00,250.4847576
3/3/2013 15:00,1287.484017
3/3/2013 16:00,377.4632056
3/3/2013 17:00,479.8002422
3/3/2013 18:00,350.1594948
3/3/2013 19:00,18.04320715
3/3/2013 20:00,-1.469963092
3/3/2013 21:00,7.65496646
3/3/2013 22:00,-15.45075785
3/3/2013 23:00,-15.61480277
3/4/2013 0:00,-12.82862767
3/4/2013 1:00,-7.203076409
3/4/2013 2:00,-15.13939404
3/4/2013 3:00,-14.28245755
3/4/2013 4:00,-18.69995076
3/4/2013 5:00,-14.76349009
3/4/2013 6:00,57.85772728
3/4/2013 7:00,62.65712346
3/4/2013 8:00,27.32154288
3/4/2013 9:00,70.90096872
3/4/2013 10:00,104.0523272
3/4/2013 11:00,100.8259074
3/4/2013 12:00,155.4126174
3/4/2013 13:00,1781.817046
3/4/2013 14:00,953.2531881
3/4/2013 15:00,678.9035867
3/4/2013 16:00,340.8365379
3/4/2013 17:00,393.1636995
3/4/2013 18:00,488.3978353
3/4/2013 19:00,9.617811267
3/4/2013 20:00,15.6087471
3/4/2013 21:00,4.478351871
3/4/2013 22:00,-7.336037663
3/4/2013 23:00,-5.018807937
3/5/2013 0:00,-9.471837732
3/5/2013 1:00,-15.43144
3/5/2013 2:00,-8.05379073
