Date,SH
1/1/2012 1:00,-6.824935734
1/1/2012 2:00,-12.8562812
1/1/2012 3:00,-5.864276021
1/1/2012 4:00,-17.4777731
1/1/2012 5:00,-14.36519144
1/1/2012 6:00,45.97927626
1/1/2012 7:00,27.98716222
1/1/2012 8:00,20.81782808
1/1/2012 9:00,32.56204149
1/1/2012 10:00,266.2144706
1/1/2012 11:00,576.553459
1/1/2012 12:00,251.1713522
1/1/2012 13:00,513.7047207
1/1/2012 14:00,565.2017023
1/1/2012 15:00,287.8413915
1/1/2012 16:00,50.83484
1/1/2012 17:00,105.7603462
1/1/2012 18:00,90.1003205
1/1/2012 19:00,39.63868135
1/1/2012 20:00,2.325595266
1/1/2012 21:00,9.7490751
1/1/2012 22:00,-19.25923333
1/1/2012 23:00,-15.63974485
1/2/2012 0:00,-17.19848607
1/2/2012 1:00,-11.85124079
1/2/2012 2:00,-8.82834426
1/2/2012 3:00,-7.680249816
1/2/2012 4:00,-19.30548154
1/2/2012 5:00,-18.1071172
1/2/2012 6:00,35.79709892
1/2/2012 7:00,27.711884
1/2/2012 8:00,21.12356495
1/2/2012 9:00,25.27960344
1/2/2012 10:00,318.5679
1/2/2012 11:00,244.7106811
1/2/2012 12:00,320.3712572
1/2/2012 13:00,490.1120934
1/2/2012 14:00,398.0460359
1/2/2012 15:00,393.7730978
1/2/2012 16:00,137.9357576
1/2/2012 17:00,174.3640541
1/2/2012 18:00,170.2307001
1/2/2012 19:00,45.5192147
1/2/2012 20:00,24.80261031
1/2/2012 21:00,45.33826324
1/2/2012 22:00,-10.7278131
1/2/2012 23:00,-6.071099968
1/3/2012 0:00,-15.52310984
1/3/2012 1:00,-18.28912437
1/3/2012 2:00,-18.63695172
1/3/2012 3:00,-17.34672726
1/3/2012 4:00,-18.12222657
1/3/2012 5:00,-18.36948372
1/3/2012 6:00,35.86466451
1/3/2012 7:00,42.91879207
1/3/2012 8:00,48.29838428
1/3/2012 9:00,29.12635778
1/3/2012 10:00,554.3957298
1/3/2012 11:00,243.1174905
1/3/2012 12:00,341.8273181
1/3/2012 13:00,520.0498759
1/3/2012 14:00,203.8080352
1/3/2012 15:00,489.5919634
1/3/2012 16:00,107.2555165
1/3/2012 17:00,64.61058031
1/3/2012 18:00,123.1324761
1/3/2012 19:00,29.40329937
1/3/2012 20:00,4.125699952
1/3/2012 21:00,2.322784321
1/3/2012 22:00,-19.92577021
1/3/2012 23:00,-12.10546678
1/4/2012 0:00,-9.363865716
1/4/2012 1:00,-14.77322824
1/4/2012 2:00,-9.868348361
1/4/2012 3:00,-17.67973445
1/4/2012 4:00,-11.74725961
1/4/2012 5:00,-9.654355866
1/4/2012 6:00,33.57410965
1/4/2012 7:00,45.82858864
1/4/2012 8:00,21.98004688
1/4/2012 9:00,29.82812527
1/4/2012 10:00,294.1514248
1/4/2012 11:00,443.8684662
1/4/2012 12:00,595.4201196
1/4/2012 13:00,524.1719858
1/4/2012 14:00,264.792991
1/4/2012 15:00,479.5250662
1/4/2012 16:00,175.1471304
1/4/2012 17:00,174.6785792
1/4/2012 18:00,93.16507517
1/4/2012 19:00,49.0050757
1/4/2012 20:00,20.96298734
1/4/2012 21:00,47.9511168
1/4/2012 22:00,-16.69134287
1/4/2012 23:00,-13.91284641
1/5/2012 0:00,-15.44138543
1/5/2012 1:00,-15.46033209
1/5/2012 2:00,-9.181651868
1/5/2012 3:00,-17.2373342
1/5/2012 4:00,-7.461113134
1/5/2012 5:00,-17.78288829
1/5/2012 6:00,45.16766857
1/5/2012 7:00,33.03284807
1/5/2012 8:00,35.60839659
1/5/2012 9:00,44.87607291
1/5/2012 10:00,486.6988167
1/5/2012 11:00,415.8200025
1/5/2012 12:00,412.5939449
1/5/2012 13:00,326.4566817
1/5/2012 14:00,327.4196759
1/5/2012 15:00,218.0059776
1/5/2012 16:00,146.1206903
1/5/2012 17:00,72.06358696
1/5/2012 18:00,125.3438902
1/5/2012 19:00,0.544532905
1/5/2012 20:00,28.87524167
1/5/2012 21:00,12.06828651
1/5/2012 22:00,-9.096730188
1/5/2012 23:00,-10.5962597
1/6/2012 0:00,-7.586123115
1/6/2012 1:00,-8.522550819
1/6/2012 2:00,-5.68396639
1/6/2012 3:00,-6.601099359
1/6/2012 4:00,-19.18206263
1/6/2012 5:00,-18.5979951
1/6/2012 6:00,25.234698
1/6/2012 7:00,20.61386092
1/6/2012 8:00,24.10553029
1/6/2012 9:00,40.32589306
1/6/2012 10:00,225.218931
1/6/2012 11:00,548.0964442
1/6/2012 12:00,466.9966126
1/6/2012 13:00,325.0836288
1/6/2012 14:00,584.1228357
1/6/2012 15:00,547.2983928
1/6/2012 16:00,55.05757408
1/6/2012 17:00,104.3336909
1/6/2012 18:00,56.96065584
1/6/2012 19:00,10.18268024
1/6/2012 20:00,43.56579715
1/6/2012 21:00,37.21251892
1/6/2012 22:00,-6.469838392
1/6/2012 23:00,-17.46095663
1/7/2012 0:00,-5.74554459
1/7/2012 1:00,-9.379006051
1/7/2012 2:00,-8.890307322
1/7/2012 3:00,-16.01697352
1/7/2012 4:00,-16.29705171
1/7/2012 5:00,-18.44979898
1/7/2012 6:00,35.17411949
1/7/2012 7:00,35.60479925
1/7/2012 8:00,46.82192669
1/7/2012 9:00,32.21519203
1/7/2012 10:00,389.993723
1/7/2012 11:00,451.1526911
1/7/2012 12:00,245.6691031
1/7/2012 13:00,477.8982655
1/7/2012 14:00,210.1389065
1/7/2012 15:00,576.4813635
1/7/2012 16:00,141.6301471
1/7/2012 17:00,125.2843552
1/7/2012 18:00,70.17949434
1/7/2012 19:00,20.05902509
1/7/2012 20:00,28.55133317
1/7/2012 21:00,39.17890532
1/7/2012 22:00,-18.25627187
1/7/2012 23:00,-18.06476988
1/8/2012 0:00,-10.30785328
1/8/2012 1:00,-8.381719145
1/8/2012 2:00,-8.940345925
1/8/2012 3:00,-19.79324915
1/8/2012 4:00,-5.219483032
1/8/2012 5:00,-19.8445502
1/8/2012 6:00,27.05909229
1/8/2012 7:00,33.67250465
1/8/2012 8:00,49.64808523
1/8/2012 9:00,34.19143032
1/8/2012 10:00,231.1495789
1/8/2012 11:00,359.1275263
1/8/2012 12:00,340.7994719
1/8/2012 13:00,439.6997031
1/8/2012 14:00,427.1456541
1/8/2012 15:00,571.8920316
1/8/2012 16:00,129.3505756
1/8/2012 17:00,110.0738141
1/8/2012 18:00,117.9327874
1/8/2012 19:00,35.96196836
1/8/2012 20:00,0.102730478
1/8/2012 21:00,41.58506669
1/8/2012 22:00,-10.43496026
1/8/2012 23:00,-13.92805063
1/9/2012 0:00,-8.600735142
1/9/2012 1:00,-5.056014425
1/9/2012 2:00,-7.844457732
1/9/2012 3:00,-14.38397909
1/9/2012 4:00,-5.101395395
1/9/2012 5:00,-16.11747006
1/9/2012 6:00,21.64912914
1/9/2012 7:00,23.21982662
1/9/2012 8:00,36.13195689
1/9/2012 9:00,22.83240411
1/9/2012 10:00,403.242954
1/9/2012 11:00,307.9205586
1/9/2012 12:00,511.803822
1/9/2012 13:00,370.2729142
1/9/2012 14:00,424.3688845
1/9/2012 15:00,465.4931012
1/9/2012 16:00,80.51160667
1/9/2012 17:00,98.04124119
1/9/2012 18:00,72.59159958
1/9/2012 19:00,9.083155608
1/9/2012 20:00,21.39874874
1/9/2012 21:00,25.4115521
1/9/2012 22:00,-11.84152289
1/9/2012 23:00,-10.12224684
1/10/2012 0:00,-12.76558652
1/10/2012 1:00,-9.046181618
1/10/2012 2:00,-12.48990631
1/10/2012 3:00,-17.10702612
1/10/2012 4:00,-14.66205483
1/10/2012 5:00,-12.64752376
1/10/2012 6:00,31.32617814
1/10/2012 7:00,26.01177341
1/10/2012 8:00,33.28500127
1/10/2012 9:00,43.82376515
1/10/2012 10:00,514.6301609
1/10/2012 11:00,297.2903607
1/10/2012 12:00,487.9231506
