Date,SH
6/1/2015 0:00,-18.11305896
6/1/2015 1:00,-17.32868666
6/1/2015 2:00,-11.22082585
6/1/2015 3:00,-19.2575286
6/1/2015 4:00,-16.09918572
6/1/2015 5:00,-8.140593663
6/1/2015 6:00,12.90965735
6/1/2015 7:00,29.39019853
6/1/2015 8:00,42.21132236
6/1/2015 9:00,53.31211882
6/1/2015 10:00,136.0433834
6/1/2015 11:00,150.4992453
6/1/2015 12:00,123.1712231
6/1/2015 13:00,811.0510191
6/1/2015 14:00,2442.411532
6/1/2015 15:00,1168.867301
6/1/2015 16:00,367.9241126
6/1/2015 17:00,322.3251506
6/1/2015 18:00,358.7977595
6/1/2015 19:00,-1.134051058
6/1/2015 20:00,9.956039883
6/1/2015 21:00,15.65414921
6/1/2015 22:00,-18.11978959
6/1/2015 23:00,-15.43546705
6/2/2015 0:00,-8.419778897
6/2/2015 1:00,-17.59827971
6/2/2015 2:00,-16.76072237
6/2/2015 3:00,-14.87437487
6/2/2015 4:00,-16.30598878
6/2/2015 5:00,-7.925830562
6/2/2015 6:00,48.84594981
6/2/2015 7:00,63.51540532
6/2/2015 8:00,12.14943129
6/2/2015 9:00,38.13657352
6/2/2015 10:00,175.8411245
6/2/2015 11:00,179.7390998
6/2/2015 12:00,177.66766
6/2/2015 13:00,472.9127182
6/2/2015 14:00,996.1661051
6/2/2015 15:00,2445.811856
6/2/2015 16:00,483.1985682
6/2/2015 17:00,467.2515362
6/2/2015 18:00,317.5258676
6/2/2015 19:00,1.548216954
6/2/2015 20:00,0.696828122
6/2/2015 21:00,0.870540077
6/2/2015 22:00,-8.28704991
6/2/2015 23:00,-11.97549183
6/3/2015 0:00,-12.38737985
6/3/2015 1:00,-6.748812664
6/3/2015 2:00,-5.332309524
6/3/2015 3:00,-7.031618897
6/3/2015 4:00,-9.706425182
6/3/2015 5:00,-12.76564686
6/3/2015 6:00,45.87641398
6/3/2015 7:00,35.10095657
6/3/2015 8:00,72.44202683
6/3/2015 9:00,40.19978573
6/3/2015 10:00,118.341162
6/3/2015 11:00,104.3298849
6/3/2015 12:00,148.2100683
6/3/2015 13:00,637.7825744
6/3/2015 14:00,461.5710964
6/3/2015 15:00,1586.244949
6/3/2015 16:00,370.5373615
6/3/2015 17:00,487.1509801
6/3/2015 18:00,491.5761858
6/3/2015 19:00,9.863053352
6/3/2015 20:00,17.77020566
6/3/2015 21:00,15.73547174
6/3/2015 22:00,-9.868517751
6/3/2015 23:00,-19.71387722
6/4/2015 0:00,-5.955395463
6/4/2015 1:00,-10.40552067
6/4/2015 2:00,-14.95895501
6/4/2015 3:00,-11.63693958
6/4/2015 4:00,-7.657094411
6/4/2015 5:00,-12.39909327
6/4/2015 6:00,48.63217334
6/4/2015 7:00,79.90025296
6/4/2015 8:00,65.34569146
6/4/2015 9:00,50.72326068
6/4/2015 10:00,116.9924881
6/4/2015 11:00,105.836093
6/4/2015 12:00,103.5512506
6/4/2015 13:00,1419.233289
6/4/2015 14:00,1911.02624
6/4/2015 15:00,1787.015075
6/4/2015 16:00,386.0888534
6/4/2015 17:00,499.0315977
6/4/2015 18:00,313.9946625
6/4/2015 19:00,-2.234251153
6/4/2015 20:00,4.853852977
6/4/2015 21:00,11.07216556
6/4/2015 22:00,-19.32806792
6/4/2015 23:00,-17.8315258
6/5/2015 0:00,-13.51688191
6/5/2015 1:00,-19.20874665
6/5/2015 2:00,-8.903737414
6/5/2015 3:00,-6.071666158
6/5/2015 4:00,-5.871855178
6/5/2015 5:00,-13.3609846
6/5/2015 6:00,58.09992611
6/5/2015 7:00,37.79779266
6/5/2015 8:00,30.98001008
6/5/2015 9:00,71.75364316
