Date,SH
3/1/2019 0:00,-18.16383809
3/1/2019 1:00,-16.72229949
3/1/2019 2:00,-16.57506925
3/1/2019 3:00,-10.94429073
3/1/2019 4:00,-14.75495289
3/1/2019 5:00,-7.682878739
3/1/2019 6:00,26.73524412
3/1/2019 7:00,32.56196027
3/1/2019 8:00,33.34919848
3/1/2019 9:00,55.89055307
3/1/2019 10:00,138.1085804
3/1/2019 11:00,153.0591316
3/1/2019 12:00,159.9271823
3/1/2019 13:00,1185.795297
3/1/2019 14:00,1475.879973
3/1/2019 15:00,964.1142621
3/1/2019 16:00,303.6915722
3/1/2019 17:00,466.7614454
3/1/2019 18:00,411.3224444
3/1/2019 19:00,-2.383229817
3/1/2019 20:00,13.31429272
3/1/2019 21:00,-0.757148323
3/1/2019 22:00,-15.25482073
3/1/2019 23:00,-5.816507283
3/2/2019 0:00,-5.781729701
3/2/2019 1:00,-14.82102853
3/2/2019 2:00,-12.07163023
3/2/2019 3:00,-6.326358807
3/2/2019 4:00,-6.44119035
3/2/2019 5:00,-19.97373669
3/2/2019 6:00,34.69155258
3/2/2019 7:00,76.32577464
3/2/2019 8:00,55.26765485
3/2/2019 9:00,37.44823768
3/2/2019 10:00,166.271248
3/2/2019 11:00,149.0981366
3/2/2019 12:00,104.1191365
3/2/2019 13:00,1480.531603
3/2/2019 14:00,283.9157834
3/2/2019 15:00,1087.335872
3/2/2019 16:00,454.0039072
3/2/2019 17:00,472.7426617
3/2/2019 18:00,370.974053
3/2/2019 19:00,15.63260704
3/2/2019 20:00,3.104113408
3/2/2019 21:00,6.330287245
3/2/2019 22:00,-18.04168874
3/2/2019 23:00,-12.28687054
3/3/2019 0:00,-9.998857065
3/3/2019 1:00,-16.10401687
3/3/2019 2:00,-16.02761198
3/3/2019 3:00,-17.34974374
3/3/2019 4:00,-10.17229327
3/3/2019 5:00,-17.03183426
3/3/2019 6:00,62.67054281
3/3/2019 7:00,13.98294846
3/3/2019 8:00,62.12847901
3/3/2019 9:00,15.31839939
3/3/2019 10:00,134.2697248
3/3/2019 11:00,119.4792997
3/3/2019 12:00,152.6378757
3/3/2019 13:00,430.5857586
3/3/2019 14:00,1830.963824
3/3/2019 15:00,293.2821287
3/3/2019 16:00,441.3832176
3/3/2019 17:00,348.2500947
3/3/2019 18:00,412.3114925
3/3/2019 19:00,15.8877595
3/3/2019 20:00,10.70474778
3/3/2019 21:00,19.15829683
3/3/2019 22:00,-12.63844076
3/3/2019 23:00,-8.904386726
3/4/2019 0:00,-17.77678715
3/4/2019 1:00,-7.160870594
3/4/2019 2:00,-16.8790533
3/4/2019 3:00,-15.62077938
3/4/2019 4:00,-17.02035411
3/4/2019 5:00,-8.769070845
3/4/2019 6:00,49.81790695
3/4/2019 7:00,32.29076457
3/4/2019 8:00,16.34990042
3/4/2019 9:00,61.77143396
3/4/2019 10:00,124.0693469
3/4/2019 11:00,147.8968209
3/4/2019 12:00,103.304778
3/4/2019 13:00,1590.347449
3/4/2019 14:00,573.1269331
3/4/2019 15:00,587.8134855
3/4/2019 16:00,465.4095419
3/4/2019 17:00,322.1379169
3/4/2019 18:00,373.0106819
3/4/2019 19:00,-2.570000203
3/4/2019 20:00,19.03042729
3/4/2019 21:00,-1.622708459
3/4/2019 22:00,-8.954073879
3/4/2019 23:00,-9.259973976
3/5/2019 0:00,-14.11536156
3/5/2019 1:00,-14.9025836
3/5/2019 2:00,-15.95092762
3/5/2019 3:00,-6.727759575
3/5/2019 4:00,-12.02462659
3/5/2019 5:00,-16.02064814
3/5/2019 6:00,56.18320302
3/5/2019 7:00,29.27405079
3/5/2019 8:00,43.49469227
3/5/2019 9:00,10.84268913
3/5/2019 10:00,102.4056874
3/5/2019 11:00,167.8209702
3/5/2019 12:00,129.5250077
3/5/2019 13:00,1771.193446
3/5/2019 14:00,1786.545932
3/5/2019 15:00,1024.014653
3/5/2019 16:00,471.4707122
3/5/2019 17:00,339.6403847
3/5/2019 18:00,390.6827036
3/5/2019 19:00,10.12603311
3/5/2019 20:00,2.98187946
3/5/2019 21:00,0.432191756
3/5/2019 22:00,-13.40128796
3/5/2019 23:00,-6.963007589
3/6/2019 0:00,-6.039258355
3/6/2019 1:00,-18.53106279
3/6/2019 2:00,-16.23686161
3/6/2019 3:00,-11.47949785
3/6/2019 4:00,-16.8154655
3/6/2019 5:00,-5.464118182
3/6/2019 6:00,61.38379454
3/6/2019 7:00,45.05938349
3/6/2019 8:00,29.92323863
3/6/2019 9:00,69.48049902
3/6/2019 10:00,117.7166318
3/6/2019 11:00,143.5654669
3/6/2019 12:00,160.3357976
3/6/2019 13:00,2214.978333
3/6/2019 14:00,1288.063437
3/6/2019 15:00,1900.014595
3/6/2019 16:00,363.1123869
3/6/2019 17:00,433.461269
3/6/2019 18:00,404.5678759
3/6/2019 19:00,13.06887744
3/6/2019 20:00,8.511417929
3/6/2019 21:00,0.037263407
3/6/2019 22:00,-17.16415035
3/6/2019 23:00,-7.283625952
3/7/2019 0:00,-9.387170554
3/7/2019 1:00,-7.630211378
3/7/2019 2:00,-7.119055046
3/7/2019 3:00,-18.77317568
3/7/2019 4:00,-13.47134361
3/7/2019 5:00,-6.411285128
3/7/2019 6:00,68.63992382
3/7/2019 7:00,53.56596855
3/7/2019 8:00,76.12506085
3/7/2019 9:00,51.92073331
3/7/2019 10:00,159.2322807
3/7/2019 11:00,115.7965817
3/7/2019 12:00,136.2359616
3/7/2019 13:00,1243.618046
3/7/2019 14:00,2487.060597
3/7/2019 15:00,1247.738385
3/7/2019 16:00,431.1769983
3/7/2019 17:00,326.799233
3/7/2019 18:00,347.074368
3/7/2019 19:00,14.53735932
3/7/2019 20:00,2.316386671
3/7/2019 21:00,16.60647555
3/7/2019 22:00,-9.855280434
3/7/2019 23:00,-13.08570044
3/8/2019 0:00,-10.94339327
3/8/2019 1:00,-6.809979016
3/8/2019 2:00,-8.086601071
3/8/2019 3:00,-19.17206191
3/8/2019 4:00,-15.05665685
3/8/2019 5:00,-5.188628199
3/8/2019 6:00,72.25175189
3/8/2019 7:00,53.16397308
3/8/2019 8:00,37.72075937
3/8/2019 9:00,41.50753401
3/8/2019 10:00,131.9868243
3/8/2019 11:00,179.1417055
3/8/2019 12:00,153.8990692
3/8/2019 13:00,791.976072
3/8/2019 14:00,2392.606077
3/8/2019 15:00,2496.726138
3/8/2019 16:00,330.3102321
3/8/2019 17:00,332.4223487
3/8/2019 18:00,441.3267059
3/8/2019 19:00,10.56619592
3/8/2019 20:00,19.97218128
3/8/2019 21:00,9.73219974
3/8/2019 22:00,-19.07105994
3/8/2019 23:00,-7.419072597
3/9/2019 0:00,-12.91722227
3/9/2019 1:00,-7.849402622
3/9/2019 2:00,-7.494626297
3/9/2019 3:00,-15.24366537
3/9/2019 4:00,-19.26591847
3/9/2019 5:00,-16.61972677
3/9/2019 6:00,46.47769027
3/9/2019 7:00,36.87424389
3/9/2019 8:00,38.41024944
3/9/2019 9:00,23.67509623
3/9/2019 10:00,149.4402288
3/9/2019 11:00,106.2191632
3/9/2019 12:00,144.8227353
3/9/2019 13:00,808.5886644
3/9/2019 14:00,282.6562347
3/9/2019 15:00,812.8280707
3/9/2019 16:00,437.0551868
3/9/2019 17:00,474.1984411
3/9/2019 18:00,430.2654345
3/9/2019 19:00,0.750055268
3/9/2019 20:00,8.954646585
3/9/2019 21:00,9.276442599
3/9/2019 22:00,-17.6122986
3/9/2019 23:00,-5.531537367
3/10/2019 0:00,-10.30012595
3/10/2019 1:00,-19.97433417
3/10/2019 2:00,-13.58300434
3/10/2019 3:00,-6.32403805
3/10/2019 4:00,-11.05296578
3/10/2019 5:00,-18.68699528
3/10/2019 6:00,43.57474648
3/10/2019 7:00,73.38633955
3/10/2019 8:00,23.57605061
3/10/2019 9:00,16.80015715
3/10/2019 10:00,150.8449037
3/10/2019 11:00,154.0977633
3/10/2019 12:00,114.8089377
3/10/2019 13:00,977.8109174
