Date,SH
1/1/2015 1:00,-10.36958728
1/1/2015 2:00,-14.95875258
1/1/2015 3:00,-16.47973874
1/1/2015 4:00,-13.83896521
1/1/2015 5:00,-8.586039507
1/1/2015 6:00,43.42312861
1/1/2015 7:00,46.56330868
1/1/2015 8:00,46.0047268
1/1/2015 9:00,33.67531133
1/1/2015 10:00,557.9968308
1/1/2015 11:00,493.7829716
1/1/2015 12:00,229.8807485
1/1/2015 13:00,270.5698855
1/1/2015 14:00,201.6940976
1/1/2015 15:00,386.7166664
1/1/2015 16:00,96.92776761
1/1/2015 17:00,149.3065977
1/1/2015 18:00,107.1381295
1/1/2015 19:00,11.15437113
1/1/2015 20:00,8.205775764
1/1/2015 21:00,11.15248863
1/1/2015 22:00,-10.69992378
1/1/2015 23:00,-10.44546732
1/2/2015 0:00,-17.955742
1/2/2015 1:00,-16.9091728
1/2/2015 2:00,-9.162930987
1/2/2015 3:00,-9.500038134
1/2/2015 4:00,-15.39490657
1/2/2015 5:00,-16.50202195
1/2/2015 6:00,20.36793817
1/2/2015 7:00,31.64714574
1/2/2015 8:00,34.32505308
1/2/2015 9:00,37.35087004
1/2/2015 10:00,395.6006394
1/2/2015 11:00,265.4411129
1/2/2015 12:00,534.9300227
1/2/2015 13:00,515.5892428
1/2/2015 14:00,400.648771
1/2/2015 15:00,316.602515
1/2/2015 16:00,106.2071191
1/2/2015 17:00,125.0252997
1/2/2015 18:00,61.98425368
1/2/2015 19:00,49.3400143
1/2/2015 20:00,16.48982382
1/2/2015 21:00,0.745462833
1/2/2015 22:00,-17.8114731
1/2/2015 23:00,-13.15782566
1/3/2015 0:00,-14.67051451
1/3/2015 1:00,-9.583926765
1/3/2015 2:00,-15.43337012
1/3/2015 3:00,-17.41371063
1/3/2015 4:00,-11.9276227
1/3/2015 5:00,-18.84756178
1/3/2015 6:00,24.11384142
1/3/2015 7:00,44.0235995
1/3/2015 8:00,37.00135468
1/3/2015 9:00,49.73804755
1/3/2015 10:00,536.6945922
1/3/2015 11:00,368.3682167
1/3/2015 12:00,296.5792949
1/3/2015 13:00,320.5317086
1/3/2015 14:00,593.376164
1/3/2015 15:00,350.3214477
1/3/2015 16:00,105.5439018
1/3/2015 17:00,60.24569055
1/3/2015 18:00,82.53766834
1/3/2015 19:00,26.81560609
1/3/2015 20:00,35.62913274
1/3/2015 21:00,34.63064913
1/3/2015 22:00,-7.979285786
1/3/2015 23:00,-17.80643059
1/4/2015 0:00,-14.40019979
1/4/2015 1:00,-15.88669533
1/4/2015 2:00,-17.48903968
1/4/2015 3:00,-19.64071316
1/4/2015 4:00,-16.85775025
1/4/2015 5:00,-16.90147131
1/4/2015 6:00,42.74047222
1/4/2015 7:00,22.55249803
1/4/2015 8:00,22.93242981
1/4/2015 9:00,38.65541381
1/4/2015 10:00,467.5022441
1/4/2015 11:00,352.008794
1/4/2015 12:00,350.4306076
1/4/2015 13:00,332.5427562
1/4/2015 14:00,512.6280869
1/4/2015 15:00,256.1591097
1/4/2015 16:00,89.5001488
1/4/2015 17:00,133.0477051
1/4/2015 18:00,86.80557136
1/4/2015 19:00,35.36536949
1/4/2015 20:00,14.42351954
1/4/2015 21:00,14.50579992
1/4/2015 22:00,-10.67471259
1/4/2015 23:00,-14.44541523
1/5/2015 0:00,-11.31460032
1/5/2015 1:00,-15.83567591
1/5/2015 2:00,-18.5582754
1/5/2015 3:00,-17.47946872
1/5/2015 4:00,-8.100398616
1/5/2015 5:00,-14.54023087
1/5/2015 6:00,40.84430269
1/5/2015 7:00,36.03261377
1/5/2015 8:00,26.8291008
1/5/2015 9:00,27.33471153
1/5/2015 10:00,496.6266222
1/5/2015 11:00,428.0465883
1/5/2015 12:00,368.3205001
1/5/2015 13:00,263.9224337
1/5/2015 14:00,221.6799204
1/5/2015 15:00,420.5499559
1/5/2015 16:00,103.9679418
1/5/2015 17:00,157.4043728
1/5/2015 18:00,87.41923511
1/5/2015 19:00,48.18706301
1/5/2015 20:00,40.04438317
1/5/2015 21:00,6.269931688
1/5/2015 22:00,-13.59713092
1/5/2015 23:00,-15.38739752
1/6/2015 0:00,-15.7491076
1/6/2015 1:00,-8.443567607
1/6/2015 2:00,-11.21591088
1/6/2015 3:00,-6.393831253
1/6/2015 4:00,-19.46444529
1/6/2015 5:00,-10.14954439
1/6/2015 6:00,42.70245099
1/6/2015 7:00,36.62386349
1/6/2015 8:00,31.52852986
1/6/2015 9:00,46.97149146
1/6/2015 10:00,412.0077635
1/6/2015 11:00,581.2659202
1/6/2015 12:00,336.4869583
1/6/2015 13:00,321.6596639
1/6/2015 14:00,346.5241998
1/6/2015 15:00,248.2105732
1/6/2015 16:00,79.43645309
1/6/2015 17:00,98.8998332
1/6/2015 18:00,119.2040054
1/6/2015 19:00,7.551754526
1/6/2015 20:00,44.76186627
1/6/2015 21:00,3.161799534
1/6/2015 22:00,-9.377056382
1/6/2015 23:00,-16.5713833
1/7/2015 0:00,-6.816059246
1/7/2015 1:00,-17.92400881
1/7/2015 2:00,-6.87988492
1/7/2015 3:00,-5.103964317
1/7/2015 4:00,-10.86836204
1/7/2015 5:00,-13.35623617
1/7/2015 6:00,27.15316137
1/7/2015 7:00,26.23709505
1/7/2015 8:00,46.00680754
1/7/2015 9:00,43.74578279
1/7/2015 10:00,588.7396369
1/7/2015 11:00,549.2326286
1/7/2015 12:00,317.92974
1/7/2015 13:00,273.6217534
1/7/2015 14:00,206.9359643
1/7/2015 15:00,545.3523523
1/7/2015 16:00,156.0903131
1/7/2015 17:00,84.63776556
1/7/2015 18:00,56.01415372
1/7/2015 19:00,10.67100029
1/7/2015 20:00,13.04201957
