Date,TEMP
3/1/2018 0:00,19.28204382
3/1/2018 1:00,19.4421193
3/1/2018 2:00,19.71231843
3/1/2018 3:00,19.51064758
3/1/2018 4:00,24.63009273
3/1/2018 5:00,24.08056271
3/1/2018 6:00,25.18119114
3/1/2018 7:00,30.98075222
3/1/2018 8:00,27.89829649
3/1/2018 9:00,27.63693778
3/1/2018 10:00,32.08534944
3/1/2018 11:00,36.25567796
3/1/2018 12:00,35.03916459
3/1/2018 13:00,38.71044704
3/1/2018 14:00,35.01352176
3/1/2018 15:00,36.27400482
3/1/2018 16:00,31.28388749
3/1/2018 17:00,30.41058624
3/1/2018 18:00,30.12722566
3/1/2018 19:00,26.02754426
3/1/2018 20:00,30.92153432
3/1/2018 21:00,30.0532447
3/1/2018 22:00,25.66107531
3/1/2018 23:00,19.06405755
3/2/2018 0:00,23.05878432
3/2/2018 1:00,23.34710096
3/2/2018 2:00,22.64919293
3/2/2018 3:00,22.42219443
3/2/2018 4:00,21.17203293
3/2/2018 5:00,25.82545799
3/2/2018 6:00,29.21505265
3/2/2018 7:00,30.74348929
3/2/2018 8:00,27.28277345
3/2/2018 9:00,28.87017181
3/2/2018 10:00,36.80885931
3/2/2018 11:00,33.35040383
3/2/2018 12:00,37.83020201
3/2/2018 13:00,37.17699587
3/2/2018 14:00,39.03794973
3/2/2018 15:00,36.88668564
3/2/2018 16:00,33.97854101
3/2/2018 17:00,33.42474179
3/2/2018 18:00,32.65495127
3/2/2018 19:00,24.43309668
3/2/2018 20:00,31.40119231
3/2/2018 21:00,34.06514071
3/2/2018 22:00,22.55799204
3/2/2018 23:00,24.66472941
3/3/2018 0:00,19.18506111
3/3/2018 1:00,26.43094535
3/3/2018 2:00,21.84812521
3/3/2018 3:00,21.56032202
3/3/2018 4:00,23.42612973
3/3/2018 5:00,22.90945807
3/3/2018 6:00,26.2525853
3/3/2018 7:00,30.5372192
3/3/2018 8:00,25.31134282
3/3/2018 9:00,30.28023007
3/3/2018 10:00,33.20317146
3/3/2018 11:00,39.03051809
3/3/2018 12:00,39.60579494
3/3/2018 13:00,39.27741869
3/3/2018 14:00,37.70726962
3/3/2018 15:00,35.05503915
3/3/2018 16:00,33.73489081
3/3/2018 17:00,34.07229985
3/3/2018 18:00,34.61374801
3/3/2018 19:00,32.10831736
3/3/2018 20:00,34.81268261
3/3/2018 21:00,34.4355672
3/3/2018 22:00,24.34720159
3/3/2018 23:00,25.13223014
3/4/2018 0:00,25.70210495
3/4/2018 1:00,22.47342598
3/4/2018 2:00,23.67164446
3/4/2018 3:00,26.21917674
3/4/2018 4:00,22.90551401
3/4/2018 5:00,20.83022278
3/4/2018 6:00,26.79902049
3/4/2018 7:00,30.82829845
3/4/2018 8:00,26.25424706
3/4/2018 9:00,27.73264468
3/4/2018 10:00,31.7515163
3/4/2018 11:00,32.01318888
3/4/2018 12:00,31.49173695
3/4/2018 13:00,38.20275928
3/4/2018 14:00,36.16167477
3/4/2018 15:00,36.26907142
3/4/2018 16:00,31.73460591
3/4/2018 17:00,33.22727425
3/4/2018 18:00,34.00046054
3/4/2018 19:00,32.03821005
3/4/2018 20:00,25.30855822
3/4/2018 21:00,26.13198482
3/4/2018 22:00,26.74007173
3/4/2018 23:00,22.24469483
3/5/2018 0:00,19.33496984
3/5/2018 1:00,23.6774015
3/5/2018 2:00,24.68736163
3/5/2018 3:00,26.21077717
3/5/2018 4:00,23.72099661
3/5/2018 5:00,19.56978196
3/5/2018 6:00,27.34846143
3/5/2018 7:00,27.74007674
3/5/2018 8:00,28.22957881
3/5/2018 9:00,29.81093655
3/5/2018 10:00,35.3725368
3/5/2018 11:00,38.09183988
3/5/2018 12:00,38.68899189
3/5/2018 13:00,35.57541498
3/5/2018 14:00,38.59589949
3/5/2018 15:00,40.50659583
3/5/2018 16:00,34.28687408
3/5/2018 17:00,31.91876782
3/5/2018 18:00,30.11867505
3/5/2018 19:00,26.49335248
3/5/2018 20:00,31.77191543
3/5/2018 21:00,34.11172586
3/5/2018 22:00,23.82347993
3/5/2018 23:00,25.52441761
3/6/2018 0:00,20.15894947
3/6/2018 1:00,21.59416674
3/6/2018 2:00,19.96814915
3/6/2018 3:00,19.44502472
3/6/2018 4:00,23.0958354
3/6/2018 5:00,23.10934768
3/6/2018 6:00,30.9318951
3/6/2018 7:00,25.39943538
3/6/2018 8:00,27.8724211
3/6/2018 9:00,28.73581365
3/6/2018 10:00,35.38658437
3/6/2018 11:00,34.93300638
3/6/2018 12:00,33.35534504
3/6/2018 13:00,37.97440761
3/6/2018 14:00,39.34627609
3/6/2018 15:00,40.5053806
3/6/2018 16:00,30.47453145
3/6/2018 17:00,31.97591849
3/6/2018 18:00,31.10869186
3/6/2018 19:00,34.45825708
3/6/2018 20:00,24.70649654
3/6/2018 21:00,24.36185896
3/6/2018 22:00,25.27849293
3/6/2018 23:00,21.61848656
3/7/2018 0:00,20.49333908
3/7/2018 1:00,20.98708063
3/7/2018 2:00,23.97133916
3/7/2018 3:00,23.69850164
3/7/2018 4:00,22.69561032
3/7/2018 5:00,24.12403145
3/7/2018 6:00,28.78619105
3/7/2018 7:00,29.15478034
3/7/2018 8:00,25.18763811
3/7/2018 9:00,25.23573031
3/7/2018 10:00,30.54770773
3/7/2018 11:00,31.53620717
3/7/2018 12:00,30.79011024
3/7/2018 13:00,40.7253902
3/7/2018 14:00,35.21533583
3/7/2018 15:00,37.08239302
3/7/2018 16:00,33.96609859
3/7/2018 17:00,34.94347941
3/7/2018 18:00,34.4132693
3/7/2018 19:00,29.28398678
3/7/2018 20:00,31.94818897
3/7/2018 21:00,33.31884651
3/7/2018 22:00,26.22835969
3/7/2018 23:00,19.67509869
3/8/2018 0:00,22.41706738
3/8/2018 1:00,22.19148035
3/8/2018 2:00,24.80140763
3/8/2018 3:00,20.55457924
3/8/2018 4:00,19.4140016
3/8/2018 5:00,23.34406273
3/8/2018 6:00,25.3428108
3/8/2018 7:00,25.16513066
3/8/2018 8:00,26.95613938
3/8/2018 9:00,26.06004328
3/8/2018 10:00,30.60521681
3/8/2018 11:00,34.36783652
3/8/2018 12:00,33.23590644
3/8/2018 13:00,37.62083133
3/8/2018 14:00,35.98801543
3/8/2018 15:00,39.03918592
3/8/2018 16:00,31.39242019
3/8/2018 17:00,32.33267992
3/8/2018 18:00,34.49042252
3/8/2018 19:00,26.54031827
3/8/2018 20:00,28.22879405
3/8/2018 21:00,33.85648351
3/8/2018 22:00,25.81091837
3/8/2018 23:00,19.34821303
3/9/2018 0:00,25.6125484
3/9/2018 1:00,23.88032536
3/9/2018 2:00,26.48511637
3/9/2018 3:00,24.57400545
3/9/2018 4:00,19.12492043
3/9/2018 5:00,22.41857819
3/9/2018 6:00,29.4618772
3/9/2018 7:00,27.68129335
3/9/2018 8:00,25.56661037
3/9/2018 9:00,26.3302161
3/9/2018 10:00,39.83495077
3/9/2018 11:00,33.99200008
3/9/2018 12:00,38.4109882
3/9/2018 13:00,36.95674447
3/9/2018 14:00,35.1613473
3/9/2018 15:00,37.00724081
3/9/2018 16:00,34.67513759
3/9/2018 17:00,31.19215456
3/9/2018 18:00,32.1942908
3/9/2018 19:00,28.04868642
3/9/2018 20:00,26.02304435
3/9/2018 21:00,25.62029641
3/9/2018 22:00,23.34832428
3/9/2018 23:00,21.83672641
3/10/2018 0:00,20.02573625
3/10/2018 1:00,25.77133808
3/10/2018 2:00,20.59076331
3/10/2018 3:00,20.49202194
3/10/2018 4:00,21.23332769
3/10/2018 5:00,24.54768034
3/10/2018 6:00,27.84095313
3/10/2018 7:00,26.04579942
3/10/2018 8:00,27.10216572
3/10/2018 9:00,28.96594343
3/10/2018 10:00,37.28401057
3/10/2018 11:00,33.17629693
3/10/2018 12:00,31.50875979
3/10/2018 13:00,37.29923443
3/10/2018 14:00,38.34603595
3/10/2018 15:00,40.45376054
3/10/2018 16:00,34.16838644
3/10/2018 17:00,32.45275708
3/10/2018 18:00,33.8949384
3/10/2018 19:00,27.72138051
3/10/2018 20:00,29.0958637
3/10/2018 21:00,24.63936907
3/10/2018 22:00,21.74830329
3/10/2018 23:00,19.07783897
3/11/2018 0:00,25.1398796
3/11/2018 1:00,20.75333517
3/11/2018 2:00,24.28823909
3/11/2018 3:00,24.48647011
3/11/2018 4:00,19.62659387
3/11/2018 5:00,23.17290783
3/11/2018 6:00,27.51774358
3/11/2018 7:00,27.5425375
3/11/2018 8:00,30.12081826
3/11/2018 9:00,26.08971459
3/11/2018 10:00,34.76118307
3/11/2018 11:00,37.31511867
3/11/2018 12:00,32.46141863
3/11/2018 13:00,35.16245554
3/11/2018 14:00,40.24668693
3/11/2018 15:00,35.63980893
3/11/2018 16:00,34.37939649
3/11/2018 17:00,32.89952209
3/11/2018 18:00,31.1026219
3/11/2018 19:00,33.10930745
3/11/2018 20:00,32.35059836
3/11/2018 21:00,32.20036083
3/11/2018 22:00,25.71661064
3/11/2018 23:00,25.44608513
3/12/2018 0:00,23.82200841
3/12/2018 1:00,26.41671771
3/12/2018 2:00,25.08291678
3/12/2018 3:00,23.59553035
3/12/2018 4:00,22.61571673
3/12/2018 5:00,26.7133956
3/12/2018 6:00,30.93784122
3/12/2018 7:00,28.63355215
3/12/2018 8:00,27.82502285
3/12/2018 9:00,28.15746408
3/12/2018 10:00,38.51888961
3/12/2018 11:00,37.89376871
3/12/2018 12:00,32.68805558
3/12/2018 13:00,36.70775226
3/12/2018 14:00,36.72661218
3/12/2018 15:00,37.55203864
3/12/2018 16:00,34.04657165
3/12/2018 17:00,32.63712606
3/12/2018 18:00,30.50900645
3/12/2018 19:00,25.94848735
3/12/2018 20:00,31.21260351
3/12/2018 21:00,27.63398646
3/12/2018 22:00,20.68790562
3/12/2018 23:00,19.52636252
3/13/2018 0:00,23.12400404
3/13/2018 1:00,21.02006073
3/13/2018 2:00,21.48453237
3/13/2018 3:00,22.70718687
3/13/2018 4:00,24.97815068
3/13/2018 5:00,19.68249496
3/13/2018 6:00,27.04840231
3/13/2018 7:00,29.59678775
3/13/2018 8:00,28.70891356
3/13/2018 9:00,26.79898592
3/13/2018 10:00,35.36385126
3/13/2018 11:00,35.94021491
3/13/2018 12:00,32.13037131
3/13/2018 13:00,35.27745744
3/13/2018 14:00,40.74633469
3/13/2018 15:00,40.57588745
3/13/2018 16:00,30.45486712
3/13/2018 17:00,32.3315447
3/13/2018 18:00,32.57323398
3/13/2018 19:00,34.57297672
3/13/2018 20:00,32.36186606
3/13/2018 21:00,31.08129248
3/13/2018 22:00,21.94461388
3/13/2018 23:00,26.91985795
3/14/2018 0:00,23.62694007
3/14/2018 1:00,23.81988311
3/14/2018 2:00,26.67133414
3/14/2018 3:00,22.14155786
3/14/2018 4:00,24.3258448
3/14/2018 5:00,21.53315811
3/14/2018 6:00,28.7225375
3/14/2018 7:00,27.8950924
3/14/2018 8:00,26.62642178
3/14/2018 9:00,27.6583352
3/14/2018 10:00,33.01971653
3/14/2018 11:00,33.6725975
3/14/2018 12:00,39.9719323
3/14/2018 13:00,36.15113656
3/14/2018 14:00,40.60315193
3/14/2018 15:00,35.84069163
3/14/2018 16:00,34.04219058
3/14/2018 17:00,31.37975823
3/14/2018 18:00,33.31295915
3/14/2018 19:00,28.70329347
3/14/2018 20:00,24.2181618
3/14/2018 21:00,30.92638406
3/14/2018 22:00,19.02930066
3/14/2018 23:00,20.3227735
3/15/2018 0:00,25.09713587
3/15/2018 1:00,22.58202274
3/15/2018 2:00,25.56874005
3/15/2018 3:00,20.69083433
3/15/2018 4:00,21.38438126
3/15/2018 5:00,19.83074995
3/15/2018 6:00,29.87653725
3/15/2018 7:00,26.95483134
3/15/2018 8:00,27.10799792
3/15/2018 9:00,28.78052021
3/15/2018 10:00,39.58585458
3/15/2018 11:00,31.06248021
3/15/2018 12:00,37.84119296
3/15/2018 13:00,38.0929978
3/15/2018 14:00,35.51429767
3/15/2018 15:00,38.86098771
3/15/2018 16:00,34.19980845
3/15/2018 17:00,30.86588996
3/15/2018 18:00,33.04950054
3/15/2018 19:00,27.91232358
3/15/2018 20:00,24.24577731
3/15/2018 21:00,24.51349331
3/15/2018 22:00,23.95708725
3/15/2018 23:00,25.07156176
3/16/2018 0:00,19.03067933
3/16/2018 1:00,24.27495632
3/16/2018 2:00,24.19529822
3/16/2018 3:00,25.52200429
3/16/2018 4:00,26.55216483
3/16/2018 5:00,26.95412959
3/16/2018 6:00,30.61786651
3/16/2018 7:00,25.12609175
3/16/2018 8:00,25.9467163
3/16/2018 9:00,30.51109968
3/16/2018 10:00,31.01917276
3/16/2018 11:00,38.57589492
