Date,TEMP
6/1/2021 0:00,22.17015142
6/1/2021 1:00,22.59105352
6/1/2021 2:00,23.80556933
6/1/2021 3:00,26.15719873
6/1/2021 4:00,23.26147996
6/1/2021 5:00,22.73048632
6/1/2021 6:00,28.84116984
6/1/2021 7:00,29.90029272
6/1/2021 8:00,25.71685879
6/1/2021 9:00,30.82739317
6/1/2021 10:00,35.29751296
6/1/2021 11:00,38.02695994
6/1/2021 12:00,32.96691042
6/1/2021 13:00,37.19032235
6/1/2021 14:00,39.16719155
6/1/2021 15:00,37.50843816
6/1/2021 16:00,30.09594739
6/1/2021 17:00,32.42125559
6/1/2021 18:00,31.20205894
6/1/2021 19:00,28.35852551
6/1/2021 20:00,32.74565505
6/1/2021 21:00,33.12049372
6/1/2021 22:00,19.65525634
6/1/2021 23:00,23.93402991
6/2/2021 0:00,23.29756191
6/2/2021 1:00,22.01785952
6/2/2021 2:00,25.53735507
6/2/2021 3:00,24.25103221
6/2/2021 4:00,22.55260819
6/2/2021 5:00,24.11149323
6/2/2021 6:00,28.87101574
6/2/2021 7:00,27.67738283
6/2/2021 8:00,26.15878966
6/2/2021 9:00,26.12709356
6/2/2021 10:00,36.58018682
6/2/2021 11:00,31.75611252
6/2/2021 12:00,35.98976321
6/2/2021 13:00,39.41739917
6/2/2021 14:00,36.72409107
6/2/2021 15:00,36.67508881
6/2/2021 16:00,31.60563383
6/2/2021 17:00,30.0258925
6/2/2021 18:00,31.07275325
6/2/2021 19:00,34.74562015
6/2/2021 20:00,29.79412919
6/2/2021 21:00,31.64680633
6/2/2021 22:00,22.47801054
6/2/2021 23:00,19.4958552
6/3/2021 0:00,20.71109713
6/3/2021 1:00,21.59125822
6/3/2021 2:00,20.24801168
6/3/2021 3:00,26.42544115
6/3/2021 4:00,21.29767661
6/3/2021 5:00,21.34954937
6/3/2021 6:00,29.9535505
6/3/2021 7:00,26.9550335
6/3/2021 8:00,28.76648162
6/3/2021 9:00,27.22792237
6/3/2021 10:00,39.4536086
6/3/2021 11:00,31.46197852
6/3/2021 12:00,31.35014233
6/3/2021 13:00,40.66223041
6/3/2021 14:00,39.42250758
6/3/2021 15:00,38.47823432
6/3/2021 16:00,34.43694505
6/3/2021 17:00,31.253759
6/3/2021 18:00,31.85499733
6/3/2021 19:00,31.71998517
6/3/2021 20:00,26.46446248
6/3/2021 21:00,34.08932095
6/3/2021 22:00,20.11643599
6/3/2021 23:00,25.43988274
6/4/2021 0:00,22.17533592
6/4/2021 1:00,25.41017694
6/4/2021 2:00,19.53523788
6/4/2021 3:00,23.48835018
6/4/2021 4:00,23.55703123
6/4/2021 5:00,23.76260342
6/4/2021 6:00,27.05487201
6/4/2021 7:00,26.56901337
6/4/2021 8:00,27.88117754
6/4/2021 9:00,29.70365069
6/4/2021 10:00,37.84165182
6/4/2021 11:00,36.30047139
6/4/2021 12:00,35.09361009
6/4/2021 13:00,35.49116224
6/4/2021 14:00,37.82549724
6/4/2021 15:00,35.89050741
6/4/2021 16:00,30.76568208
6/4/2021 17:00,32.38854645
6/4/2021 18:00,32.27624203
6/4/2021 19:00,31.04458357
6/4/2021 20:00,28.87817219
6/4/2021 21:00,29.97939168
6/4/2021 22:00,26.77784382
6/4/2021 23:00,20.31986963
6/5/2021 0:00,24.12558565
6/5/2021 1:00,19.70701815
6/5/2021 2:00,25.81650673
6/5/2021 3:00,22.21612974
6/5/2021 4:00,22.7354244
6/5/2021 5:00,20.82734565
6/5/2021 6:00,30.47861787
6/5/2021 7:00,29.47927531
6/5/2021 8:00,29.8138875
6/5/2021 9:00,25.66528279
6/5/2021 10:00,31.53122422
6/5/2021 11:00,31.56380095
6/5/2021 12:00,36.06612751
6/5/2021 13:00,38.00704498
6/5/2021 14:00,36.10485497
6/5/2021 15:00,40.06587694
6/5/2021 16:00,32.84670153
6/5/2021 17:00,32.054965
6/5/2021 18:00,33.75279461
6/5/2021 19:00,32.03106205
6/5/2021 20:00,24.93879889
6/5/2021 21:00,28.07493833
6/5/2021 22:00,23.58147794
6/5/2021 23:00,24.11095502
6/6/2021 0:00,22.46709421
6/6/2021 1:00,21.3834855
6/6/2021 2:00,19.12790472
6/6/2021 3:00,20.75937288
6/6/2021 4:00,20.72963796
6/6/2021 5:00,23.31117215
6/6/2021 6:00,28.2597395
6/6/2021 7:00,28.24669459
6/6/2021 8:00,27.8841677
6/6/2021 9:00,25.27390544
6/6/2021 10:00,30.78487015
6/6/2021 11:00,39.88931795
6/6/2021 12:00,36.45832641
6/6/2021 13:00,36.25731234
6/6/2021 14:00,38.33513499
6/6/2021 15:00,39.91318918
6/6/2021 16:00,32.92805139
6/6/2021 17:00,33.39887874
6/6/2021 18:00,30.28561773
6/6/2021 19:00,27.35937899
6/6/2021 20:00,34.74834627
6/6/2021 21:00,27.90144309
6/6/2021 22:00,20.59188775
6/6/2021 23:00,26.186066
6/7/2021 0:00,21.59962325
6/7/2021 1:00,23.49408048
6/7/2021 2:00,19.8674986
6/7/2021 3:00,21.21012792
6/7/2021 4:00,22.4433225
6/7/2021 5:00,20.99588137
6/7/2021 6:00,26.1028158
6/7/2021 7:00,28.23772428
