Date,TEMP
1/1/2015 1:00,6.640923888
1/1/2015 2:00,11.77726228
1/1/2015 3:00,11.92696055
1/1/2015 4:00,5.717658682
1/1/2015 5:00,5.870667509
1/1/2015 6:00,5.194653344
1/1/2015 7:00,12.10608176
1/1/2015 8:00,8.183558157
1/1/2015 9:00,8.171067889
1/1/2015 10:00,23.35081657
1/1/2015 11:00,24.55046582
1/1/2015 12:00,22.47432432
1/1/2015 13:00,18.94115433
1/1/2015 14:00,19.92737919
1/1/2015 15:00,19.73313115
1/1/2015 16:00,23.18011915
1/1/2015 17:00,17.60742101
1/1/2015 18:00,17.73104937
1/1/2015 19:00,19.41982247
1/1/2015 20:00,17.68059018
1/1/2015 21:00,15.12697016
1/1/2015 22:00,7.157946109
1/1/2015 23:00,14.42358676
1/2/2015 0:00,5.466676809
1/2/2015 1:00,7.606793175
1/2/2015 2:00,12.4271001
1/2/2015 3:00,12.52944466
1/2/2015 4:00,7.45201799
1/2/2015 5:00,10.46065513
1/2/2015 6:00,13.06628587
1/2/2015 7:00,13.32283559
1/2/2015 8:00,13.64462096
1/2/2015 9:00,7.565009794
1/2/2015 10:00,20.19553606
1/2/2015 11:00,19.74590955
1/2/2015 12:00,23.94491283
1/2/2015 13:00,20.9954163
1/2/2015 14:00,24.54169959
1/2/2015 15:00,19.53851079
1/2/2015 16:00,16.13029107
1/2/2015 17:00,22.23638873
1/2/2015 18:00,23.882642
1/2/2015 19:00,15.92251767
1/2/2015 20:00,17.22204766
1/2/2015 21:00,18.53464012
1/2/2015 22:00,7.442212996
1/2/2015 23:00,9.149254795
1/3/2015 0:00,10.59773726
1/3/2015 1:00,13.41632104
1/3/2015 2:00,5.187737888
1/3/2015 3:00,14.85264295
1/3/2015 4:00,5.788690702
1/3/2015 5:00,10.12497374
1/3/2015 6:00,8.487138544
1/3/2015 7:00,8.490178403
1/3/2015 8:00,8.534659298
1/3/2015 9:00,5.116920455
1/3/2015 10:00,20.74674008
1/3/2015 11:00,18.47071856
1/3/2015 12:00,17.46367028
1/3/2015 13:00,19.01419371
1/3/2015 14:00,22.40394642
1/3/2015 15:00,20.11165899
1/3/2015 16:00,15.24663117
1/3/2015 17:00,16.03993865
1/3/2015 18:00,18.07794223
1/3/2015 19:00,15.71807279
1/3/2015 20:00,16.77328413
1/3/2015 21:00,17.30865671
1/3/2015 22:00,10.33687283
1/3/2015 23:00,14.75606464
1/4/2015 0:00,11.97234242
1/4/2015 1:00,10.5129102
1/4/2015 2:00,11.01970208
1/4/2015 3:00,11.37328025
1/4/2015 4:00,14.2529821
1/4/2015 5:00,13.19061034
1/4/2015 6:00,12.07186768
1/4/2015 7:00,5.68477882
1/4/2015 8:00,10.8146005
1/4/2015 9:00,10.68279432
1/4/2015 10:00,23.22322054
1/4/2015 11:00,15.33989161
1/4/2015 12:00,23.9189997
1/4/2015 13:00,19.85987126
1/4/2015 14:00,19.38156612
1/4/2015 15:00,18.35192505
1/4/2015 16:00,15.87855014
