Date,H
1/1/2021 1:00,575.9264609
1/1/2021 2:00,692.5191125
1/1/2021 3:00,611.7660918
1/1/2021 4:00,764.1515419
1/1/2021 5:00,506.7163667
1/1/2021 6:00,1048.330447
1/1/2021 7:00,1004.000126
1/1/2021 8:00,1059.228749
1/1/2021 9:00,1163.634841
1/1/2021 10:00,1124.25879
1/1/2021 11:00,1129.44497
1/1/2021 12:00,1148.668791
1/1/2021 13:00,1277.162227
1/1/2021 14:00,1130.991279
1/1/2021 15:00,1229.105475
1/1/2021 16:00,1401.612783
1/1/2021 17:00,1368.753329
1/1/2021 18:00,1300.661712
1/1/2021 19:00,1080.037132
1/1/2021 20:00,964.7765731
1/1/2021 21:00,1080.680391
1/1/2021 22:00,544.1764672
1/1/2021 23:00,711.4487287
1/2/2021 0:00,515.3857561
1/2/2021 1:00,600.6523772
1/2/2021 2:00,788.0891396
1/2/2021 3:00,580.7527677
1/2/2021 4:00,604.835206
1/2/2021 5:00,596.294385
1/2/2021 6:00,1186.290669
1/2/2021 7:00,1105.56162
1/2/2021 8:00,1015.015144
1/2/2021 9:00,1157.430012
1/2/2021 10:00,1175.406225
1/2/2021 11:00,1161.867054
1/2/2021 12:00,1196.487412
1/2/2021 13:00,807.4893925
1/2/2021 14:00,978.5651914
1/2/2021 15:00,1316.27296
1/2/2021 16:00,1343.632966
1/2/2021 17:00,1364.916626
1/2/2021 18:00,1460.876621
1/2/2021 19:00,990.6317984
1/2/2021 20:00,919.4177836
1/2/2021 21:00,1005.594381
1/2/2021 22:00,527.7236972
1/2/2021 23:00,589.741509
1/3/2021 0:00,568.0305433
1/3/2021 1:00,516.9663863
1/3/2021 2:00,508.9471407
1/3/2021 3:00,645.0203382
1/3/2021 4:00,778.6441237
1/3/2021 5:00,657.918271
1/3/2021 6:00,1096.66992
1/3/2021 7:00,1170.646446
1/3/2021 8:00,1121.961615
1/3/2021 9:00,1160.495862
1/3/2021 10:00,1119.632704
1/3/2021 11:00,1138.178105
1/3/2021 12:00,1165.511916
1/3/2021 13:00,930.7152481
1/3/2021 14:00,831.7554925
1/3/2021 15:00,1290.682524
1/3/2021 16:00,1394.165039
1/3/2021 17:00,1326.957377
1/3/2021 18:00,1444.472993
1/3/2021 19:00,948.5173369
1/3/2021 20:00,938.4383468
1/3/2021 21:00,1066.72735
