Date,H
3/1/2021 0:00,737.9875849
3/1/2021 1:00,770.7588841
3/1/2021 2:00,542.7501435
3/1/2021 3:00,524.8344271
3/1/2021 4:00,785.9182644
3/1/2021 5:00,768.994254
3/1/2021 6:00,1168.400438
3/1/2021 7:00,1039.337359
3/1/2021 8:00,1000.418141
3/1/2021 9:00,1149.065992
3/1/2021 10:00,1158.684565
3/1/2021 11:00,1177.573085
3/1/2021 12:00,1196.105423
3/1/2021 13:00,1310.806524
3/1/2021 14:00,1036.614873
3/1/2021 15:00,1111.111231
3/1/2021 16:00,1357.328859
3/1/2021 17:00,1479.248819
3/1/2021 18:00,1423.263192
3/1/2021 19:00,900.2744831
3/1/2021 20:00,967.3147194
3/1/2021 21:00,1092.373489
3/1/2021 22:00,718.5564686
3/1/2021 23:00,799.1809658
3/2/2021 0:00,742.9462036
3/2/2021 1:00,649.7028709
3/2/2021 2:00,719.5653629
3/2/2021 3:00,635.906152
3/2/2021 4:00,511.9918919
3/2/2021 5:00,774.5481239
3/2/2021 6:00,1160.789422
3/2/2021 7:00,1169.472006
3/2/2021 8:00,1104.760341
3/2/2021 9:00,1156.670818
3/2/2021 10:00,1166.380641
3/2/2021 11:00,1150.445525
3/2/2021 12:00,1101.682956
3/2/2021 13:00,1183.220738
3/2/2021 14:00,980.541754
3/2/2021 15:00,1156.351852
3/2/2021 16:00,1352.969601
3/2/2021 17:00,1491.90246
3/2/2021 18:00,1463.518668
3/2/2021 19:00,998.9036727
3/2/2021 20:00,1002.474849
3/2/2021 21:00,1088.997678
3/2/2021 22:00,698.0459496
3/2/2021 23:00,581.1256354
3/3/2021 0:00,675.1054668
3/3/2021 1:00,600.1818758
3/3/2021 2:00,500.7619657
3/3/2021 3:00,508.6272955
3/3/2021 4:00,574.6589679
3/3/2021 5:00,771.4861225
3/3/2021 6:00,1175.581659
3/3/2021 7:00,1110.921718
3/3/2021 8:00,1185.420955
3/3/2021 9:00,1061.164366
3/3/2021 10:00,1155.254455
3/3/2021 11:00,1127.116826
3/3/2021 12:00,1177.531807
3/3/2021 13:00,818.0814325
3/3/2021 14:00,1270.448951
3/3/2021 15:00,1304.691922
3/3/2021 16:00,1322.448372
3/3/2021 17:00,1349.060965
3/3/2021 18:00,1436.49616
3/3/2021 19:00,1003.145843
3/3/2021 20:00,1096.741215
3/3/2021 21:00,1057.964681
3/3/2021 22:00,535.1602753
3/3/2021 23:00,633.8751498
3/4/2021 0:00,763.1557905
3/4/2021 1:00,703.7738089
3/4/2021 2:00,695.5055037
3/4/2021 3:00,754.6438995
3/4/2021 4:00,690.9217478
3/4/2021 5:00,545.2929388
3/4/2021 6:00,1187.627894
3/4/2021 7:00,1000.072
3/4/2021 8:00,1070.66378
3/4/2021 9:00,1144.768527
3/4/2021 10:00,1196.842553
3/4/2021 11:00,1131.76374
3/4/2021 12:00,1141.495536
3/4/2021 13:00,1262.35467
3/4/2021 14:00,872.1855715
3/4/2021 15:00,1321.535885
3/4/2021 16:00,1478.465992
3/4/2021 17:00,1336.05092
3/4/2021 18:00,1320.397575
3/4/2021 19:00,1010.067011
3/4/2021 20:00,1054.161085
3/4/2021 21:00,917.8761488
3/4/2021 22:00,571.7553622
3/4/2021 23:00,591.4565423
3/5/2021 0:00,578.6707314
3/5/2021 1:00,704.5434238
3/5/2021 2:00,737.2163921
3/5/2021 3:00,713.5527697
3/5/2021 4:00,617.3641276
3/5/2021 5:00,584.488576
3/5/2021 6:00,1130.827242
3/5/2021 7:00,1183.282693
3/5/2021 8:00,1153.17338
