Date,H
6/1/2021 0:00,668.9561921
6/1/2021 1:00,683.3735006
6/1/2021 2:00,599.2264198
6/1/2021 3:00,730.9661703
6/1/2021 4:00,665.4042121
6/1/2021 5:00,768.9182949
6/1/2021 6:00,1179.733271
6/1/2021 7:00,1132.284945
6/1/2021 8:00,1181.220448
6/1/2021 9:00,1014.390299
6/1/2021 10:00,1121.0206
6/1/2021 11:00,1141.981103
6/1/2021 12:00,1198.244037
6/1/2021 13:00,1018.306085
6/1/2021 14:00,932.373473
6/1/2021 15:00,860.3719133
6/1/2021 16:00,1331.065527
6/1/2021 17:00,1442.755813
6/1/2021 18:00,1368.41099
6/1/2021 19:00,1065.302191
6/1/2021 20:00,1021.058101
6/1/2021 21:00,1021.099589
6/1/2021 22:00,647.7167977
6/1/2021 23:00,706.5441817
6/2/2021 0:00,737.0031553
6/2/2021 1:00,682.7944079
6/2/2021 2:00,532.6594466
6/2/2021 3:00,776.2033169
6/2/2021 4:00,683.9935371
6/2/2021 5:00,581.7763081
6/2/2021 6:00,1197.636083
6/2/2021 7:00,1153.962574
6/2/2021 8:00,1185.766665
6/2/2021 9:00,1156.422442
6/2/2021 10:00,1127.945045
6/2/2021 11:00,1173.824057
6/2/2021 12:00,1109.192673
6/2/2021 13:00,1197.220006
6/2/2021 14:00,916.9643067
6/2/2021 15:00,801.5620663
6/2/2021 16:00,1437.549706
6/2/2021 17:00,1308.643289
6/2/2021 18:00,1485.010058
6/2/2021 19:00,1043.213036
6/2/2021 20:00,962.5531439
6/2/2021 21:00,1067.648788
6/2/2021 22:00,597.1484037
6/2/2021 23:00,620.4942559
6/3/2021 0:00,618.5405454
6/3/2021 1:00,581.6368248
6/3/2021 2:00,754.6797559
6/3/2021 3:00,748.7488062
6/3/2021 4:00,659.0461833
6/3/2021 5:00,668.6890496
6/3/2021 6:00,1008.805664
6/3/2021 7:00,1103.833013
6/3/2021 8:00,1169.76677
6/3/2021 9:00,1114.658785
6/3/2021 10:00,1150.370619
6/3/2021 11:00,1197.726256
6/3/2021 12:00,1152.199957
6/3/2021 13:00,1206.440822
6/3/2021 14:00,834.9243147
6/3/2021 15:00,984.7832981
6/3/2021 16:00,1494.487856
6/3/2021 17:00,1480.524806
6/3/2021 18:00,1458.155892
6/3/2021 19:00,1034.387844
6/3/2021 20:00,916.4713254
6/3/2021 21:00,988.2507238
6/3/2021 22:00,797.6454919
6/3/2021 23:00,614.0431276
6/4/2021 0:00,732.290938
6/4/2021 1:00,798.5931122
6/4/2021 2:00,534.4114207
6/4/2021 3:00,615.1314533
6/4/2021 4:00,587.9998362
6/4/2021 5:00,603.5772267
6/4/2021 6:00,1025.232993
6/4/2021 7:00,1137.117888
6/4/2021 8:00,1025.727477
6/4/2021 9:00,1138.537275
6/4/2021 10:00,1196.821689
6/4/2021 11:00,1139.5005
6/4/2021 12:00,1145.555064
6/4/2021 13:00,987.0770829
6/4/2021 14:00,1149.491964
6/4/2021 15:00,928.8386141
6/4/2021 16:00,1425.970539
6/4/2021 17:00,1382.513938
6/4/2021 18:00,1422.52257
6/4/2021 19:00,1048.335845
6/4/2021 20:00,1065.845674
6/4/2021 21:00,1068.096872
6/4/2021 22:00,707.2529375
6/4/2021 23:00,734.6510649
6/5/2021 0:00,648.9143067
6/5/2021 1:00,511.4842615
6/5/2021 2:00,509.2749191
6/5/2021 3:00,614.6772177
6/5/2021 4:00,766.8294641
6/5/2021 5:00,739.25888
6/5/2021 6:00,1072.144071
6/5/2021 7:00,1056.187284
6/5/2021 8:00,1138.328637
6/5/2021 9:00,1032.220806
6/5/2021 10:00,1105.799117
6/5/2021 11:00,1190.743811
6/5/2021 12:00,1112.624472
6/5/2021 13:00,1078.811341
6/5/2021 14:00,1114.915476
6/5/2021 15:00,1327.302417
6/5/2021 16:00,1485.061212
6/5/2021 17:00,1304.603055
6/5/2021 18:00,1389.184389
6/5/2021 19:00,996.7048883
6/5/2021 20:00,962.0852765
6/5/2021 21:00,957.3661232
6/5/2021 22:00,533.162745
6/5/2021 23:00,531.7215211
6/6/2021 0:00,728.953597
6/6/2021 1:00,577.3330809
6/6/2021 2:00,523.47081
6/6/2021 3:00,777.6877996
6/6/2021 4:00,601.6045812
6/6/2021 5:00,620.5885773
6/6/2021 6:00,1150.891939
6/6/2021 7:00,1053.061465
6/6/2021 8:00,1135.664329
6/6/2021 9:00,1173.487007
6/6/2021 10:00,1181.946471
6/6/2021 11:00,1176.635579
6/6/2021 12:00,1114.742613
6/6/2021 13:00,1086.048079
6/6/2021 14:00,857.6713152
6/6/2021 15:00,843.4487657
6/6/2021 16:00,1366.357585
6/6/2021 17:00,1322.05992
6/6/2021 18:00,1382.332698
6/6/2021 19:00,961.1767103
6/6/2021 20:00,995.6216791
6/6/2021 21:00,953.3090429
6/6/2021 22:00,709.3365612
6/6/2021 23:00,770.9666301
6/7/2021 0:00,598.4167435
6/7/2021 1:00,676.5001373
6/7/2021 2:00,741.3737286
6/7/2021 3:00,742.7996546
6/7/2021 4:00,758.0881175
6/7/2021 5:00,788.5694375
6/7/2021 6:00,1088.184122
6/7/2021 7:00,1013.021499
6/7/2021 8:00,1122.639043
6/7/2021 9:00,1038.819951
6/7/2021 10:00,1168.801066
6/7/2021 11:00,1164.575603
6/7/2021 12:00,1133.286091
6/7/2021 13:00,1111.592084
6/7/2021 14:00,1163.226153
6/7/2021 15:00,866.3504054
6/7/2021 16:00,1496.462825
6/7/2021 17:00,1325.459905
6/7/2021 18:00,1359.829653
6/7/2021 19:00,948.5751665
6/7/2021 20:00,935.0924809
6/7/2021 21:00,930.3225516
6/7/2021 22:00,558.2715635
