Date,H
6/1/2021 0:00,633.7322106
6/1/2021 1:00,520.9590155
6/1/2021 2:00,715.8058886
6/1/2021 3:00,563.7922362
6/1/2021 4:00,534.0535065
6/1/2021 5:00,760.9857345
6/1/2021 6:00,1180.547452
6/1/2021 7:00,1124.999229
6/1/2021 8:00,1029.80852
6/1/2021 9:00,1091.657002
6/1/2021 10:00,1133.27336
6/1/2021 11:00,1180.811732
6/1/2021 12:00,1198.101317
6/1/2021 13:00,805.9782249
6/1/2021 14:00,1286.716836
6/1/2021 15:00,1017.576859
6/1/2021 16:00,1493.159327
6/1/2021 17:00,1315.234384
6/1/2021 18:00,1433.008525
6/1/2021 19:00,1081.105175
6/1/2021 20:00,923.9667324
6/1/2021 21:00,998.4955023
6/1/2021 22:00,728.8651484
6/1/2021 23:00,538.9335884
6/2/2021 0:00,642.1001398
6/2/2021 1:00,727.4559405
6/2/2021 2:00,731.8474143
6/2/2021 3:00,552.2862146
6/2/2021 4:00,695.4778759
6/2/2021 5:00,764.8612137
6/2/2021 6:00,1106.665947
6/2/2021 7:00,1035.986343
6/2/2021 8:00,1190.469623
6/2/2021 9:00,1152.371167
6/2/2021 10:00,1164.345292
6/2/2021 11:00,1120.2865
6/2/2021 12:00,1155.122554
6/2/2021 13:00,1238.578784
6/2/2021 14:00,1229.153209
6/2/2021 15:00,959.5799852
6/2/2021 16:00,1434.271348
6/2/2021 17:00,1451.692566
6/2/2021 18:00,1409.56046
6/2/2021 19:00,1012.42421
6/2/2021 20:00,918.0180295
6/2/2021 21:00,1007.274071
6/2/2021 22:00,548.3234052
6/2/2021 23:00,630.5304888
6/3/2021 0:00,731.8060907
6/3/2021 1:00,757.8560139
6/3/2021 2:00,720.2489343
6/3/2021 3:00,644.0122418
6/3/2021 4:00,640.3413659
6/3/2021 5:00,596.1493524
6/3/2021 6:00,1168.991182
6/3/2021 7:00,1136.562062
6/3/2021 8:00,1134.009373
6/3/2021 9:00,1182.738779
6/3/2021 10:00,1109.240283
6/3/2021 11:00,1147.72048
6/3/2021 12:00,1104.925954
6/3/2021 13:00,1200.044455
6/3/2021 14:00,804.0632728
6/3/2021 15:00,1208.64292
6/3/2021 16:00,1344.474504
6/3/2021 17:00,1450.897294
6/3/2021 18:00,1448.22451
6/3/2021 19:00,1018.340624
6/3/2021 20:00,956.2563594
6/3/2021 21:00,991.8317897
6/3/2021 22:00,522.9960857
6/3/2021 23:00,716.9922284
6/4/2021 0:00,659.3855647
6/4/2021 1:00,750.264589
6/4/2021 2:00,647.6046794
6/4/2021 3:00,636.4553054
6/4/2021 4:00,679.1339823
6/4/2021 5:00,606.1345062
6/4/2021 6:00,1110.831726
6/4/2021 7:00,1090.183943
6/4/2021 8:00,1111.622017
6/4/2021 9:00,1010.909119
6/4/2021 10:00,1195.345167
6/4/2021 11:00,1162.313495
6/4/2021 12:00,1153.120704
6/4/2021 13:00,1174.825868
6/4/2021 14:00,1025.73727
6/4/2021 15:00,1058.247066
6/4/2021 16:00,1301.962838
6/4/2021 17:00,1398.886491
6/4/2021 18:00,1332.598098
6/4/2021 19:00,992.9471105
6/4/2021 20:00,1056.299988
6/4/2021 21:00,1018.029052
6/4/2021 22:00,719.0247959
6/4/2021 23:00,536.9639961
6/5/2021 0:00,777.2529151
6/5/2021 1:00,776.2650981
6/5/2021 2:00,654.6640601
6/5/2021 3:00,701.8450726
6/5/2021 4:00,648.0441565
6/5/2021 5:00,623.2014167
6/5/2021 6:00,1097.551022
6/5/2021 7:00,1079.135061
6/5/2021 8:00,1126.450234
6/5/2021 9:00,1191.601566
6/5/2021 10:00,1109.043327
6/5/2021 11:00,1184.564127
6/5/2021 12:00,1162.5035
6/5/2021 13:00,868.7723996
6/5/2021 14:00,1180.91991
6/5/2021 15:00,914.9550228
6/5/2021 16:00,1392.26506
6/5/2021 17:00,1426.780349
6/5/2021 18:00,1344.271979
6/5/2021 19:00,926.930425
6/5/2021 20:00,993.4102871
