Date,H
6/1/2021 0:00,638.371292
6/1/2021 1:00,602.6712752
6/1/2021 2:00,523.1242004
6/1/2021 3:00,561.879322
6/1/2021 4:00,591.5228989
6/1/2021 5:00,779.8734844
6/1/2021 6:00,1143.393414
6/1/2021 7:00,1191.990241
6/1/2021 8:00,1107.752092
6/1/2021 9:00,1069.385008
6/1/2021 10:00,1144.418554
6/1/2021 11:00,1199.178432
6/1/2021 12:00,1118.295482
6/1/2021 13:00,1089.626648
6/1/2021 14:00,1300.083815
6/1/2021 15:00,1160.957656
6/1/2021 16:00,1376.339999
6/1/2021 17:00,1471.931033
6/1/2021 18:00,1466.684259
6/1/2021 19:00,1027.576353
6/1/2021 20:00,1087.300944
6/1/2021 21:00,1069.173375
6/1/2021 22:00,593.5859877
6/1/2021 23:00,701.1325405
6/2/2021 0:00,773.9732383
6/2/2021 1:00,798.464878
6/2/2021 2:00,791.2497069
6/2/2021 3:00,597.8317483
6/2/2021 4:00,660.1307853
6/2/2021 5:00,703.345262
6/2/2021 6:00,1182.843151
6/2/2021 7:00,1125.630353
6/2/2021 8:00,1145.196215
6/2/2021 9:00,1032.815567
6/2/2021 10:00,1187.564414
6/2/2021 11:00,1181.272883
6/2/2021 12:00,1175.372586
6/2/2021 13:00,851.7322757
6/2/2021 14:00,847.1923111
6/2/2021 15:00,867.7421124
6/2/2021 16:00,1432.650274
6/2/2021 17:00,1360.797225
6/2/2021 18:00,1443.721765
6/2/2021 19:00,1026.478524
6/2/2021 20:00,1004.85367
6/2/2021 21:00,1007.638542
6/2/2021 22:00,616.7253745
6/2/2021 23:00,678.9370517
6/3/2021 0:00,670.7549365
6/3/2021 1:00,534.5514373
6/3/2021 2:00,701.5887755
6/3/2021 3:00,743.382475
6/3/2021 4:00,511.6090477
6/3/2021 5:00,732.7254806
6/3/2021 6:00,1068.728029
6/3/2021 7:00,1098.728264
6/3/2021 8:00,1180.190521
6/3/2021 9:00,1017.125346
6/3/2021 10:00,1123.337776
6/3/2021 11:00,1147.78189
6/3/2021 12:00,1136.067747
6/3/2021 13:00,1300.093397
6/3/2021 14:00,1159.089705
6/3/2021 15:00,880.4547905
6/3/2021 16:00,1376.359688
6/3/2021 17:00,1493.260566
6/3/2021 18:00,1327.485919
6/3/2021 19:00,1049.210201
6/3/2021 20:00,984.8612979
6/3/2021 21:00,947.1130541
6/3/2021 22:00,501.7064918
6/3/2021 23:00,682.4433508
6/4/2021 0:00,582.6676518
6/4/2021 1:00,541.5203737
6/4/2021 2:00,781.5958039
6/4/2021 3:00,735.0472379
6/4/2021 4:00,663.6356981
6/4/2021 5:00,655.3012261
6/4/2021 6:00,1152.772465
6/4/2021 7:00,1008.512185
6/4/2021 8:00,1177.762164
6/4/2021 9:00,1107.214754
6/4/2021 10:00,1134.69402
6/4/2021 11:00,1165.790831
6/4/2021 12:00,1123.894295
6/4/2021 13:00,1026.949985
6/4/2021 14:00,1226.071985
6/4/2021 15:00,1177.650222
6/4/2021 16:00,1334.366466
6/4/2021 17:00,1402.653356
6/4/2021 18:00,1424.931191
6/4/2021 19:00,1063.981662
6/4/2021 20:00,985.897399
6/4/2021 21:00,949.0399018
6/4/2021 22:00,546.7051561
6/4/2021 23:00,590.0260472
6/5/2021 0:00,792.6711336
6/5/2021 1:00,757.4024479
6/5/2021 2:00,660.7973569
6/5/2021 3:00,793.437095
6/5/2021 4:00,777.1546611
6/5/2021 5:00,640.5863288
6/5/2021 6:00,1060.347948
6/5/2021 7:00,1156.127717
6/5/2021 8:00,1026.9246
6/5/2021 9:00,1083.953988
6/5/2021 10:00,1124.962359
6/5/2021 11:00,1138.519295
6/5/2021 12:00,1194.485531
6/5/2021 13:00,1275.381724
6/5/2021 14:00,848.1501424
6/5/2021 15:00,1280.43441
6/5/2021 16:00,1340.201159
