Date,H
3/1/2021 0:00,757.4134827
3/1/2021 1:00,519.2712379
3/1/2021 2:00,703.5838895
3/1/2021 3:00,669.6485846
3/1/2021 4:00,753.8341387
3/1/2021 5:00,685.7874808
3/1/2021 6:00,1018.71312
3/1/2021 7:00,1047.203062
3/1/2021 8:00,1153.236981
3/1/2021 9:00,1073.890841
3/1/2021 10:00,1160.592212
3/1/2021 11:00,1121.521494
3/1/2021 12:00,1105.226155
3/1/2021 13:00,1074.803252
3/1/2021 14:00,982.8022116
3/1/2021 15:00,1293.835751
3/1/2021 16:00,1448.238874
3/1/2021 17:00,1442.555533
3/1/2021 18:00,1396.685205
3/1/2021 19:00,1048.150424
3/1/2021 20:00,947.2181832
3/1/2021 21:00,959.6380031
3/1/2021 22:00,796.4473254
3/1/2021 23:00,522.442752
3/2/2021 0:00,660.9378417
3/2/2021 1:00,554.4542854
3/2/2021 2:00,607.233154
3/2/2021 3:00,537.6281378
3/2/2021 4:00,784.8728342
3/2/2021 5:00,639.9391822
3/2/2021 6:00,1195.569399
3/2/2021 7:00,1142.239281
3/2/2021 8:00,1197.449741
3/2/2021 9:00,1012.801691
3/2/2021 10:00,1166.868249
3/2/2021 11:00,1172.948612
3/2/2021 12:00,1117.585559
3/2/2021 13:00,1138.651408
3/2/2021 14:00,1202.480879
3/2/2021 15:00,846.1682313
3/2/2021 16:00,1327.867764
3/2/2021 17:00,1338.32441
3/2/2021 18:00,1462.745903
3/2/2021 19:00,917.8950543
3/2/2021 20:00,987.2787637
3/2/2021 21:00,1027.314333
3/2/2021 22:00,696.7285565
3/2/2021 23:00,798.5564865
3/3/2021 0:00,569.9525956
3/3/2021 1:00,791.1385033
3/3/2021 2:00,735.2726845
3/3/2021 3:00,723.1604859
3/3/2021 4:00,674.1359845
3/3/2021 5:00,540.5530806
3/3/2021 6:00,1016.018574
3/3/2021 7:00,1103.163283
3/3/2021 8:00,1184.151238
3/3/2021 9:00,1002.960303
3/3/2021 10:00,1188.609353
3/3/2021 11:00,1120.983399
3/3/2021 12:00,1173.146847
3/3/2021 13:00,987.9035809
3/3/2021 14:00,1147.682452
3/3/2021 15:00,1182.09072
3/3/2021 16:00,1306.848382
3/3/2021 17:00,1491.565559
3/3/2021 18:00,1401.862847
3/3/2021 19:00,1084.794076
3/3/2021 20:00,921.2011675
3/3/2021 21:00,1004.538647
3/3/2021 22:00,684.5408879
3/3/2021 23:00,635.5716306
3/4/2021 0:00,648.6141827
3/4/2021 1:00,528.2006804
3/4/2021 2:00,663.2621479
3/4/2021 3:00,658.2780277
3/4/2021 4:00,738.5516322
3/4/2021 5:00,703.7793802
3/4/2021 6:00,1116.353541
3/4/2021 7:00,1053.091228
3/4/2021 8:00,1147.12345
3/4/2021 9:00,1124.895672
3/4/2021 10:00,1187.606328
3/4/2021 11:00,1177.742201
3/4/2021 12:00,1176.200259
3/4/2021 13:00,1268.63219
3/4/2021 14:00,1123.112295
3/4/2021 15:00,1019.645459
3/4/2021 16:00,1380.641069
3/4/2021 17:00,1435.367014
3/4/2021 18:00,1485.668975
