Date,H
6/1/2021 0:00,578.6658208
6/1/2021 1:00,613.8398028
6/1/2021 2:00,531.9511762
6/1/2021 3:00,501.0463379
6/1/2021 4:00,539.5004151
6/1/2021 5:00,553.2767328
6/1/2021 6:00,1143.96691
6/1/2021 7:00,1035.183994
6/1/2021 8:00,1155.876341
6/1/2021 9:00,1034.590839
6/1/2021 10:00,1168.355112
6/1/2021 11:00,1140.605778
6/1/2021 12:00,1153.796689
6/1/2021 13:00,821.0628672
6/1/2021 14:00,840.8510415
6/1/2021 15:00,1127.599434
6/1/2021 16:00,1468.67759
6/1/2021 17:00,1330.916454
6/1/2021 18:00,1366.59629
6/1/2021 19:00,911.9835608
6/1/2021 20:00,999.2108562
6/1/2021 21:00,993.5090673
6/1/2021 22:00,797.14412
6/1/2021 23:00,735.9481948
6/2/2021 0:00,587.2088162
6/2/2021 1:00,787.8355315
6/2/2021 2:00,754.200449
6/2/2021 3:00,614.6153794
6/2/2021 4:00,663.691447
6/2/2021 5:00,574.8241494
6/2/2021 6:00,1187.127961
6/2/2021 7:00,1048.34553
6/2/2021 8:00,1008.91911
6/2/2021 9:00,1066.45023
6/2/2021 10:00,1123.338616
6/2/2021 11:00,1168.299356
6/2/2021 12:00,1100.695754
6/2/2021 13:00,1120.832608
6/2/2021 14:00,1079.843986
6/2/2021 15:00,1254.25473
6/2/2021 16:00,1430.525515
6/2/2021 17:00,1333.606332
6/2/2021 18:00,1444.144228
6/2/2021 19:00,1035.067805
6/2/2021 20:00,1006.132109
6/2/2021 21:00,1050.685097
6/2/2021 22:00,572.666278
6/2/2021 23:00,754.5821971
6/3/2021 0:00,796.0271362
6/3/2021 1:00,685.372812
6/3/2021 2:00,554.8687477
6/3/2021 3:00,795.0299153
6/3/2021 4:00,515.4450658
6/3/2021 5:00,647.7044207
6/3/2021 6:00,1058.116673
6/3/2021 7:00,1049.119277
6/3/2021 8:00,1085.518838
6/3/2021 9:00,1164.450763
6/3/2021 10:00,1179.311571
6/3/2021 11:00,1145.481671
6/3/2021 12:00,1130.195171
6/3/2021 13:00,1085.58591
6/3/2021 14:00,1007.523227
6/3/2021 15:00,1196.833001
6/3/2021 16:00,1447.519431
6/3/2021 17:00,1328.286307
6/3/2021 18:00,1435.260807
6/3/2021 19:00,901.7869887
6/3/2021 20:00,954.2144924
6/3/2021 21:00,962.8040266
6/3/2021 22:00,599.580108
6/3/2021 23:00,779.7748628
6/4/2021 0:00,760.7983413
6/4/2021 1:00,515.7044618
6/4/2021 2:00,543.0981763
6/4/2021 3:00,717.0443121
6/4/2021 4:00,572.3757464
6/4/2021 5:00,629.3165974
6/4/2021 6:00,1007.689199
6/4/2021 7:00,1073.075108
6/4/2021 8:00,1155.305567
6/4/2021 9:00,1099.307312
6/4/2021 10:00,1109.746558
6/4/2021 11:00,1198.088078
6/4/2021 12:00,1138.68609
6/4/2021 13:00,1317.311439
6/4/2021 14:00,823.3419972
6/4/2021 15:00,826.234783
6/4/2021 16:00,1371.224007
6/4/2021 17:00,1417.839645
6/4/2021 18:00,1469.262997
6/4/2021 19:00,1000.474341
6/4/2021 20:00,1080.765159
6/4/2021 21:00,929.9463196
6/4/2021 22:00,626.4778284
6/4/2021 23:00,789.7500546
6/5/2021 0:00,695.5680232
6/5/2021 1:00,779.7877415
6/5/2021 2:00,547.4571118
6/5/2021 3:00,511.0564329
6/5/2021 4:00,683.9787736
6/5/2021 5:00,750.6695732
6/5/2021 6:00,1043.77605
6/5/2021 7:00,1051.800432
6/5/2021 8:00,1120.549928
6/5/2021 9:00,1052.852183
6/5/2021 10:00,1135.301009
6/5/2021 11:00,1134.811661
6/5/2021 12:00,1133.517828
6/5/2021 13:00,812.9684472
6/5/2021 14:00,844.1603963
6/5/2021 15:00,1141.446268
6/5/2021 16:00,1316.79682
6/5/2021 17:00,1471.631675
6/5/2021 18:00,1489.366339
6/5/2021 19:00,1056.656213
6/5/2021 20:00,927.8278304
6/5/2021 21:00,1079.081468
6/5/2021 22:00,577.0157416
6/5/2021 23:00,678.6318237
6/6/2021 0:00,660.790965
6/6/2021 1:00,572.3087679
6/6/2021 2:00,749.209937
6/6/2021 3:00,749.8300724
6/6/2021 4:00,515.4614931
6/6/2021 5:00,641.7743803
6/6/2021 6:00,1034.197745
6/6/2021 7:00,1167.551318
6/6/2021 8:00,1067.181411
6/6/2021 9:00,1076.968626
6/6/2021 10:00,1125.930915
6/6/2021 11:00,1196.225452
6/6/2021 12:00,1107.921594
6/6/2021 13:00,1336.234075
6/6/2021 14:00,1015.008956
6/6/2021 15:00,901.096989
6/6/2021 16:00,1341.679183
6/6/2021 17:00,1476.764827
6/6/2021 18:00,1321.282522
6/6/2021 19:00,952.5764701
6/6/2021 20:00,929.4801353
6/6/2021 21:00,1048.499622
6/6/2021 22:00,799.4986633
6/6/2021 23:00,785.7165135
6/7/2021 0:00,640.1723304
6/7/2021 1:00,533.4932723
6/7/2021 2:00,733.7000983
6/7/2021 3:00,542.6313004
6/7/2021 4:00,689.7674577
6/7/2021 5:00,672.5076204
6/7/2021 6:00,1148.102772
6/7/2021 7:00,1194.346986
6/7/2021 8:00,1154.033963
6/7/2021 9:00,1111.220171
6/7/2021 10:00,1187.994841
6/7/2021 11:00,1167.319596
6/7/2021 12:00,1107.720072
6/7/2021 13:00,1070.133577
6/7/2021 14:00,1172.350201
6/7/2021 15:00,904.2990787
6/7/2021 16:00,1442.38797
6/7/2021 17:00,1372.718787
6/7/2021 18:00,1422.29959
6/7/2021 19:00,996.5573988
6/7/2021 20:00,999.6777091
6/7/2021 21:00,1043.257384
6/7/2021 22:00,677.1613521
6/7/2021 23:00,632.3721694
6/8/2021 0:00,585.2997441
6/8/2021 1:00,705.8334731
6/8/2021 2:00,684.4974821
6/8/2021 3:00,789.0923567
