Date,H
1/1/2021 1:00,750.8284059
1/1/2021 2:00,530.5327027
1/1/2021 3:00,639.1730752
1/1/2021 4:00,657.8217591
1/1/2021 5:00,504.9169911
1/1/2021 6:00,1182.574307
1/1/2021 7:00,1089.891383
1/1/2021 8:00,1015.620639
1/1/2021 9:00,1185.316929
1/1/2021 10:00,1114.619088
1/1/2021 11:00,1168.845534
1/1/2021 12:00,1127.115722
1/1/2021 13:00,1251.067567
1/1/2021 14:00,814.8692405
1/1/2021 15:00,815.7386379
1/1/2021 16:00,1458.30661
1/1/2021 17:00,1379.280213
1/1/2021 18:00,1412.988661
1/1/2021 19:00,934.8959684
1/1/2021 20:00,907.2054175
1/1/2021 21:00,1074.324298
1/1/2021 22:00,786.2263433
1/1/2021 23:00,598.0847426
1/2/2021 0:00,612.0705386
1/2/2021 1:00,599.3001902
1/2/2021 2:00,748.8299527
1/2/2021 3:00,793.6093784
1/2/2021 4:00,523.0324403
1/2/2021 5:00,763.9536955
1/2/2021 6:00,1190.230243
1/2/2021 7:00,1156.915041
1/2/2021 8:00,1013.172737
1/2/2021 9:00,1048.159224
1/2/2021 10:00,1186.006872
1/2/2021 11:00,1193.927861
1/2/2021 12:00,1185.661758
1/2/2021 13:00,1314.832109
1/2/2021 14:00,1043.072756
1/2/2021 15:00,981.1317871
1/2/2021 16:00,1303.352733
1/2/2021 17:00,1484.382187
1/2/2021 18:00,1426.224258
1/2/2021 19:00,1095.867473
1/2/2021 20:00,983.1842367
1/2/2021 21:00,964.261901
1/2/2021 22:00,533.5617428
1/2/2021 23:00,666.9324358
1/3/2021 0:00,685.5948871
1/3/2021 1:00,655.521085
1/3/2021 2:00,590.7214053
1/3/2021 3:00,669.7703726
1/3/2021 4:00,639.1991765
1/3/2021 5:00,558.9313066
1/3/2021 6:00,1101.149058
1/3/2021 7:00,1098.670646
1/3/2021 8:00,1148.498616
1/3/2021 9:00,1031.799472
1/3/2021 10:00,1192.075398
1/3/2021 11:00,1168.699167
1/3/2021 12:00,1143.747234
1/3/2021 13:00,1139.578638
1/3/2021 14:00,862.019578
1/3/2021 15:00,1134.128314
1/3/2021 16:00,1426.885364
1/3/2021 17:00,1351.706123
1/3/2021 18:00,1437.021584
1/3/2021 19:00,961.9802611
1/3/2021 20:00,1066.134595
1/3/2021 21:00,1012.177677
1/3/2021 22:00,588.0785614
1/3/2021 23:00,636.4712228
1/4/2021 0:00,763.2178645
1/4/2021 1:00,721.0920842
1/4/2021 2:00,772.3875367
1/4/2021 3:00,595.2702405
1/4/2021 4:00,564.0510996
1/4/2021 5:00,561.4793834
1/4/2021 6:00,1067.35385
1/4/2021 7:00,1144.457739
1/4/2021 8:00,1163.479025
1/4/2021 9:00,1158.073095
1/4/2021 10:00,1128.801586
1/4/2021 11:00,1154.952587
1/4/2021 12:00,1187.388069
1/4/2021 13:00,1171.14366
1/4/2021 14:00,1157.960699
1/4/2021 15:00,1119.922012
1/4/2021 16:00,1470.660589
1/4/2021 17:00,1377.544947
1/4/2021 18:00,1469.879805
1/4/2021 19:00,1008.010961
1/4/2021 20:00,1067.437355
1/4/2021 21:00,934.004052
1/4/2021 22:00,776.9599793
1/4/2021 23:00,712.6896522
1/5/2021 0:00,506.6883631
1/5/2021 1:00,537.0849124
1/5/2021 2:00,551.7006693
1/5/2021 3:00,737.0083562
1/5/2021 4:00,682.8376961
1/5/2021 5:00,745.9573693
1/5/2021 6:00,1024.924664
1/5/2021 7:00,1104.139014
1/5/2021 8:00,1061.673413
1/5/2021 9:00,1129.499425
1/5/2021 10:00,1126.564435
1/5/2021 11:00,1140.596504
1/5/2021 12:00,1113.958294
1/5/2021 13:00,832.4110241
1/5/2021 14:00,1069.021046
1/5/2021 15:00,1306.902044
1/5/2021 16:00,1387.096634
1/5/2021 17:00,1428.958315
1/5/2021 18:00,1335.506004
1/5/2021 19:00,914.6514753
1/5/2021 20:00,993.9432095
1/5/2021 21:00,1023.13604
1/5/2021 22:00,596.9717817
1/5/2021 23:00,633.6402632
1/6/2021 0:00,564.969064
1/6/2021 1:00,739.9467196
1/6/2021 2:00,683.8764553
1/6/2021 3:00,614.0712991
1/6/2021 4:00,657.8001602
1/6/2021 5:00,569.1912768
1/6/2021 6:00,1019.223109
1/6/2021 7:00,1079.28229
1/6/2021 8:00,1084.989012
1/6/2021 9:00,1000.410965
1/6/2021 10:00,1158.948967
1/6/2021 11:00,1146.280897
1/6/2021 12:00,1148.57302
1/6/2021 13:00,821.3629374
1/6/2021 14:00,1322.55181
1/6/2021 15:00,1061.327624
1/6/2021 16:00,1409.753948
1/6/2021 17:00,1497.880932
1/6/2021 18:00,1474.955692
1/6/2021 19:00,1022.799688
1/6/2021 20:00,1063.038496
1/6/2021 21:00,909.5490756
1/6/2021 22:00,780.9315598
1/6/2021 23:00,766.5079597
1/7/2021 0:00,732.3978648
1/7/2021 1:00,693.3846236
1/7/2021 2:00,656.7595096
1/7/2021 3:00,790.0504743
1/7/2021 4:00,773.6884078
1/7/2021 5:00,725.6851767
1/7/2021 6:00,1079.755191
1/7/2021 7:00,1048.258971
1/7/2021 8:00,1077.441832
1/7/2021 9:00,1022.285335
1/7/2021 10:00,1179.32409
1/7/2021 11:00,1174.512304
1/7/2021 12:00,1161.220574
1/7/2021 13:00,1245.175941
1/7/2021 14:00,1226.768205
1/7/2021 15:00,1023.909898
1/7/2021 16:00,1308.387813
1/7/2021 17:00,1344.121816
1/7/2021 18:00,1307.450968
1/7/2021 19:00,916.4534618
1/7/2021 20:00,955.4158334
1/7/2021 21:00,1020.830232
1/7/2021 22:00,527.5275261
1/7/2021 23:00,580.2800788
1/8/2021 0:00,528.8788384
1/8/2021 1:00,611.8537415
1/8/2021 2:00,529.9063972
1/8/2021 3:00,786.7504965
1/8/2021 4:00,732.471148
1/8/2021 5:00,745.9336436
1/8/2021 6:00,1184.738786
1/8/2021 7:00,1021.377399
1/8/2021 8:00,1197.748865
1/8/2021 9:00,1198.754521
1/8/2021 10:00,1185.897138
1/8/2021 11:00,1105.028958
1/8/2021 12:00,1161.89624
1/8/2021 13:00,1046.82599
1/8/2021 14:00,878.7291719
1/8/2021 15:00,1360.543692
1/8/2021 16:00,1325.39126
1/8/2021 17:00,1402.318485
1/8/2021 18:00,1493.741716
1/8/2021 19:00,988.2805603
1/8/2021 20:00,936.5454058
1/8/2021 21:00,939.1665094
1/8/2021 22:00,618.9072026
1/8/2021 23:00,583.7004663
1/9/2021 0:00,586.1442776
1/9/2021 1:00,707.6449495
1/9/2021 2:00,579.5671877
1/9/2021 3:00,759.435921
1/9/2021 4:00,586.4972917
1/9/2021 5:00,765.3793777
1/9/2021 6:00,1029.618965
1/9/2021 7:00,1102.421253
1/9/2021 8:00,1183.305157
1/9/2021 9:00,1111.866619
1/9/2021 10:00,1166.84434
1/9/2021 11:00,1166.552518
1/9/2021 12:00,1197.567894
1/9/2021 13:00,1236.903788
1/9/2021 14:00,915.3569822
1/9/2021 15:00,1033.263584
1/9/2021 16:00,1447.092693
1/9/2021 17:00,1454.458303
1/9/2021 18:00,1483.519167
1/9/2021 19:00,1059.563222
1/9/2021 20:00,943.0816143
1/9/2021 21:00,1026.967954
1/9/2021 22:00,526.0071027
1/9/2021 23:00,757.7589615
1/10/2021 0:00,602.3787599
1/10/2021 1:00,529.4475775
1/10/2021 2:00,758.794725
1/10/2021 3:00,544.8534613
1/10/2021 4:00,517.8192933
1/10/2021 5:00,640.5754566
1/10/2021 6:00,1046.251405
1/10/2021 7:00,1174.029666
1/10/2021 8:00,1027.307989
1/10/2021 9:00,1138.915219
1/10/2021 10:00,1174.207443
1/10/2021 11:00,1143.242885
1/10/2021 12:00,1163.996355
1/10/2021 13:00,1056.26427
1/10/2021 14:00,1029.117525
1/10/2021 15:00,1137.421257
1/10/2021 16:00,1303.567066
1/10/2021 17:00,1319.8833
1/10/2021 18:00,1345.741997
1/10/2021 19:00,1011.681796
1/10/2021 20:00,938.6977914
1/10/2021 21:00,1067.229199
1/10/2021 22:00,554.1188604
1/10/2021 23:00,624.80005
1/11/2021 0:00,549.8697394
1/11/2021 1:00,636.0593008
1/11/2021 2:00,788.3809961
1/11/2021 3:00,598.4075763
1/11/2021 4:00,729.2267949
1/11/2021 5:00,613.4681832
1/11/2021 6:00,1095.339887
1/11/2021 7:00,1086.446307
1/11/2021 8:00,1189.255323
1/11/2021 9:00,1194.086841
1/11/2021 10:00,1187.599496
1/11/2021 11:00,1182.562425
1/11/2021 12:00,1194.874829
1/11/2021 13:00,1163.998547
1/11/2021 14:00,1086.332745
1/11/2021 15:00,1253.977615
1/11/2021 16:00,1423.305794
1/11/2021 17:00,1358.588021
1/11/2021 18:00,1301.719406
1/11/2021 19:00,1036.452182
1/11/2021 20:00,962.5386731
1/11/2021 21:00,966.0137284
1/11/2021 22:00,788.9022783
1/11/2021 23:00,768.0806105
1/12/2021 0:00,604.782943
1/12/2021 1:00,729.4862796
1/12/2021 2:00,588.0853453
1/12/2021 3:00,787.7922529
1/12/2021 4:00,669.2477021
1/12/2021 5:00,633.7282476
1/12/2021 6:00,1025.379396
1/12/2021 7:00,1095.613076
1/12/2021 8:00,1081.676228
1/12/2021 9:00,1116.190118
1/12/2021 10:00,1118.29333
1/12/2021 11:00,1190.40978
1/12/2021 12:00,1198.33636
1/12/2021 13:00,1286.621614
1/12/2021 14:00,943.0292294
1/12/2021 15:00,982.658551
1/12/2021 16:00,1426.43259
1/12/2021 17:00,1496.981099
1/12/2021 18:00,1488.997878
1/12/2021 19:00,1036.616483
1/12/2021 20:00,986.5943353
1/12/2021 21:00,1039.505239
1/12/2021 22:00,579.0196327
1/12/2021 23:00,753.9963957
1/13/2021 0:00,704.3300113
1/13/2021 1:00,762.4106883
1/13/2021 2:00,772.3411677
1/13/2021 3:00,614.0182975
1/13/2021 4:00,628.8808348
1/13/2021 5:00,628.1744453
1/13/2021 6:00,1137.860407
1/13/2021 7:00,1143.251759
1/13/2021 8:00,1038.286648
1/13/2021 9:00,1104.006226
1/13/2021 10:00,1184.97305
1/13/2021 11:00,1179.019956
1/13/2021 12:00,1100.287036
1/13/2021 13:00,1000.439177
1/13/2021 14:00,1245.74538
1/13/2021 15:00,1376.563706
1/13/2021 16:00,1491.036876
1/13/2021 17:00,1376.413116
1/13/2021 18:00,1370.46853
1/13/2021 19:00,1054.055701
1/13/2021 20:00,1099.388879
1/13/2021 21:00,998.6256667
1/13/2021 22:00,675.1909726
1/13/2021 23:00,658.5224191
1/14/2021 0:00,687.5280413
1/14/2021 1:00,551.4953215
1/14/2021 2:00,536.1699375
1/14/2021 3:00,709.5704973
1/14/2021 4:00,558.7357147
1/14/2021 5:00,586.4929797
1/14/2021 6:00,1166.647814
1/14/2021 7:00,1093.956931
1/14/2021 8:00,1170.841934
1/14/2021 9:00,1091.195114
1/14/2021 10:00,1178.602297
1/14/2021 11:00,1170.13
1/14/2021 12:00,1164.074062
1/14/2021 13:00,969.4284891
1/14/2021 14:00,1332.080566
1/14/2021 15:00,901.1564435
1/14/2021 16:00,1312.782503
1/14/2021 17:00,1452.586939
1/14/2021 18:00,1358.796281
1/14/2021 19:00,945.4607864
1/14/2021 20:00,992.9693206
1/14/2021 21:00,905.7655009
1/14/2021 22:00,561.0047747
1/14/2021 23:00,635.9048506
1/15/2021 0:00,537.7196748
1/15/2021 1:00,676.2802581
1/15/2021 2:00,795.1949482
1/15/2021 3:00,597.4728687
1/15/2021 4:00,525.0829952
1/15/2021 5:00,537.0762783
1/15/2021 6:00,1166.221435
1/15/2021 7:00,1080.325478
1/15/2021 8:00,1157.694207
1/15/2021 9:00,1025.082395
1/15/2021 10:00,1108.093161
1/15/2021 11:00,1142.764542
1/15/2021 12:00,1187.277026
1/15/2021 13:00,1241.543481
1/15/2021 14:00,816.3111546
1/15/2021 15:00,1276.008712
1/15/2021 16:00,1404.349571
1/15/2021 17:00,1403.247275
1/15/2021 18:00,1328.329877
1/15/2021 19:00,1096.909575
1/15/2021 20:00,937.1971957
1/15/2021 21:00,1049.622421
1/15/2021 22:00,633.5507851
1/15/2021 23:00,790.2947307
1/16/2021 0:00,652.7068867
1/16/2021 1:00,561.6156189
1/16/2021 2:00,661.0773819
1/16/2021 3:00,611.9433144
1/16/2021 4:00,578.2370156
1/16/2021 5:00,771.5237571
1/16/2021 6:00,1126.11734
1/16/2021 7:00,1092.95543
1/16/2021 8:00,1105.167779
1/16/2021 9:00,1160.815613
1/16/2021 10:00,1159.398364
1/16/2021 11:00,1139.049905
1/16/2021 12:00,1189.028169
1/16/2021 13:00,1251.128502
1/16/2021 14:00,908.7916266
1/16/2021 15:00,1129.322083
1/16/2021 16:00,1346.439979
1/16/2021 17:00,1354.771446
1/16/2021 18:00,1349.473773
1/16/2021 19:00,1043.480675
1/16/2021 20:00,1082.474631
1/16/2021 21:00,971.0848882
1/16/2021 22:00,647.2592503
1/16/2021 23:00,676.6734612
1/17/2021 0:00,689.0670316
1/17/2021 1:00,751.3847666
1/17/2021 2:00,669.920351
1/17/2021 3:00,581.9431537
1/17/2021 4:00,591.6972026
1/17/2021 5:00,671.9905877
1/17/2021 6:00,1157.479894
1/17/2021 7:00,1099.325873
1/17/2021 8:00,1135.647741
1/17/2021 9:00,1087.827334
1/17/2021 10:00,1196.485443
1/17/2021 11:00,1149.573629
1/17/2021 12:00,1189.229588
1/17/2021 13:00,1078.583497
1/17/2021 14:00,983.3054277
1/17/2021 15:00,1074.111196
1/17/2021 16:00,1496.53256
1/17/2021 17:00,1446.530934
1/17/2021 18:00,1445.542502
1/17/2021 19:00,1048.124146
1/17/2021 20:00,1022.521575
1/17/2021 21:00,980.5381278
1/17/2021 22:00,798.4673569
1/17/2021 23:00,698.0290637
1/18/2021 0:00,548.277274
1/18/2021 1:00,693.5300435
1/18/2021 2:00,535.7748469
1/18/2021 3:00,647.7712631
1/18/2021 4:00,594.8769931
1/18/2021 5:00,685.6597203
1/18/2021 6:00,1111.336815
1/18/2021 7:00,1076.455451
1/18/2021 8:00,1153.003565
1/18/2021 9:00,1188.780488
1/18/2021 10:00,1146.944137
1/18/2021 11:00,1121.973767
1/18/2021 12:00,1111.901501
1/18/2021 13:00,979.5730856
1/18/2021 14:00,1049.806539
1/18/2021 15:00,1065.222395
1/18/2021 16:00,1403.901428
1/18/2021 17:00,1467.201045
1/18/2021 18:00,1320.642868
1/18/2021 19:00,986.7478927
1/18/2021 20:00,1058.155247
1/18/2021 21:00,1032.878148
1/18/2021 22:00,713.9625995
1/18/2021 23:00,631.4100128
1/19/2021 0:00,508.7762542
1/19/2021 1:00,547.2585098
1/19/2021 2:00,638.0111956
1/19/2021 3:00,607.4680287
1/19/2021 4:00,575.7767282
1/19/2021 5:00,742.2780026
1/19/2021 6:00,1094.969671
1/19/2021 7:00,1074.455264
1/19/2021 8:00,1024.929325
1/19/2021 9:00,1166.347623
1/19/2021 10:00,1160.134551
1/19/2021 11:00,1145.509051
1/19/2021 12:00,1121.047866
1/19/2021 13:00,1102.35104
1/19/2021 14:00,981.4451539
1/19/2021 15:00,1044.729767
1/19/2021 16:00,1432.293432
1/19/2021 17:00,1487.541441
1/19/2021 18:00,1338.988845
1/19/2021 19:00,957.228695
1/19/2021 20:00,1041.27899
1/19/2021 21:00,941.2369761
1/19/2021 22:00,575.6058379
1/19/2021 23:00,537.5706972
1/20/2021 0:00,644.8916513
1/20/2021 1:00,579.3540434
1/20/2021 2:00,783.8712889
1/20/2021 3:00,594.8649059
1/20/2021 4:00,610.2230103
1/20/2021 5:00,601.7903891
1/20/2021 6:00,1083.373666
1/20/2021 7:00,1121.854675
1/20/2021 8:00,1055.756477
1/20/2021 9:00,1164.19229
1/20/2021 10:00,1115.752868
1/20/2021 11:00,1198.426755
1/20/2021 12:00,1130.793927
1/20/2021 13:00,918.1761268
1/20/2021 14:00,1160.630129
1/20/2021 15:00,1048.162855
