Date,RF
3/1/2018 0:00,0.508831554
3/1/2018 1:00,0.669722261
3/1/2018 2:00,0.79694231
3/1/2018 3:00,0.376780973
3/1/2018 4:00,0.739488974
3/1/2018 5:00,0.407227999
3/1/2018 6:00,0.118172819
3/1/2018 7:00,0.268851981
3/1/2018 8:00,0.299375947
3/1/2018 9:00,0.049911533
3/1/2018 10:00,1.022040712
3/1/2018 11:00,0.556735563
3/1/2018 12:00,0.733100082
3/1/2018 13:00,0.367510192
3/1/2018 14:00,0.471183113
3/1/2018 15:00,0.357532891
3/1/2018 16:00,0.135402227
3/1/2018 17:00,0.387929141
3/1/2018 18:00,0.242755129
3/1/2018 19:00,0.220144702
3/1/2018 20:00,0.298736653
3/1/2018 21:00,0.689481611
3/1/2018 22:00,0.234004873
3/1/2018 23:00,0.568961888
3/2/2018 0:00,0.316631999
3/2/2018 1:00,0.453188892
3/2/2018 2:00,0.588806245
3/2/2018 3:00,0.776607817
3/2/2018 4:00,0.169833367
3/2/2018 5:00,0.361021685
3/2/2018 6:00,0.277220806
3/2/2018 7:00,0.174977532
3/2/2018 8:00,0.244359133
3/2/2018 9:00,0.291983202
3/2/2018 10:00,0.301678947
3/2/2018 11:00,0.274342662
3/2/2018 12:00,0.632567601
3/2/2018 13:00,0.544146998
3/2/2018 14:00,0.38717038
3/2/2018 15:00,0.928792299
3/2/2018 16:00,0.381575114
3/2/2018 17:00,0.373418917
3/2/2018 18:00,0.476781278
3/2/2018 19:00,0.184575111
3/2/2018 20:00,0.459692673
3/2/2018 21:00,0.445717834
3/2/2018 22:00,0.404316172
3/2/2018 23:00,0.205718911
3/3/2018 0:00,0.579006108
3/3/2018 1:00,0.309535257
3/3/2018 2:00,0.430459904
3/3/2018 3:00,0.10913988
3/3/2018 4:00,0.020660669
3/3/2018 5:00,0.581891235
3/3/2018 6:00,0.119778465
3/3/2018 7:00,0.179393355
3/3/2018 8:00,0.246753946
3/3/2018 9:00,0.283659425
3/3/2018 10:00,0.166470111
3/3/2018 11:00,0.893977681
3/3/2018 12:00,0.718081258
3/3/2018 13:00,0.989461338
3/3/2018 14:00,0.661964845
3/3/2018 15:00,0.686701171
3/3/2018 16:00,0.276828462
3/3/2018 17:00,0.388135579
3/3/2018 18:00,0.349270209
3/3/2018 19:00,0.580032174
3/3/2018 20:00,0.270098065
3/3/2018 21:00,0.281551942
3/3/2018 22:00,0.496922672
3/3/2018 23:00,0.713578798
3/4/2018 0:00,0.131009799
3/4/2018 1:00,0.766581209
3/4/2018 2:00,0.351860249
3/4/2018 3:00,0.534292552
3/4/2018 4:00,0.103501563
3/4/2018 5:00,0.355207672
3/4/2018 6:00,0.212307099
3/4/2018 7:00,0.026739614
3/4/2018 8:00,0.214986883
3/4/2018 9:00,0.093620408
3/4/2018 10:00,0.451459018
3/4/2018 11:00,0.382874028
3/4/2018 12:00,0.615681335
3/4/2018 13:00,0.247171406
3/4/2018 14:00,0.95556173
3/4/2018 15:00,0.976349916
3/4/2018 16:00,0.352562771
3/4/2018 17:00,0.408514791
