Date,RF
1/1/2021 1:00,0.037346076
1/1/2021 2:00,0.505600318
1/1/2021 3:00,0.340663773
1/1/2021 4:00,0.093435003
1/1/2021 5:00,0.133949286
1/1/2021 6:00,0.152303772
1/1/2021 7:00,0.102598555
1/1/2021 8:00,0.250594861
1/1/2021 9:00,0.126828462
1/1/2021 10:00,0.87349361
1/1/2021 11:00,0.99419367
1/1/2021 12:00,0.204406142
1/1/2021 13:00,0.687369579
1/1/2021 14:00,0.155320537
1/1/2021 15:00,0.892283013
1/1/2021 16:00,0.376021399
1/1/2021 17:00,0.203850104
1/1/2021 18:00,0.406822162
1/1/2021 19:00,0.150513395
1/1/2021 20:00,0.161244277
1/1/2021 21:00,0.169383293
1/1/2021 22:00,0.762346935
1/1/2021 23:00,0.421917643
1/2/2021 0:00,0.060404456
1/2/2021 1:00,0.592065595
1/2/2021 2:00,0.388627325
1/2/2021 3:00,0.470080758
1/2/2021 4:00,0.509075288
1/2/2021 5:00,0.473904753
1/2/2021 6:00,0.265278437
1/2/2021 7:00,0.18442949
1/2/2021 8:00,0.174420308
1/2/2021 9:00,0.08620272
1/2/2021 10:00,0.389000048
1/2/2021 11:00,0.425593558
1/2/2021 12:00,0.249482291
1/2/2021 13:00,0.97009384
1/2/2021 14:00,0.282884183
1/2/2021 15:00,0.141531275
1/2/2021 16:00,0.595036407
1/2/2021 17:00,0.187381056
1/2/2021 18:00,0.28901133
1/2/2021 19:00,0.102634482
1/2/2021 20:00,0.172777525
1/2/2021 21:00,0.119313097
1/2/2021 22:00,0.775900777
1/2/2021 23:00,0.023698469
1/3/2021 0:00,0.117493243
1/3/2021 1:00,0.03199296
1/3/2021 2:00,0.797089533
1/3/2021 3:00,0.289210801
1/3/2021 4:00,0.157095159
1/3/2021 5:00,0.791133398
1/3/2021 6:00,0.057563531
1/3/2021 7:00,0.013638462
1/3/2021 8:00,0.190747778
1/3/2021 9:00,0.248742508
1/3/2021 10:00,0.174631995
1/3/2021 11:00,0.406099873
1/3/2021 12:00,0.707901636
1/3/2021 13:00,0.705723349
1/3/2021 14:00,0.487767417
1/3/2021 15:00,0.841241182
1/3/2021 16:00,0.371689019
1/3/2021 17:00,0.547212295
1/3/2021 18:00,0.419587078
1/3/2021 19:00,0.273258197
1/3/2021 20:00,0.297288481
1/3/2021 21:00,0.232312829
1/3/2021 22:00,0.116393818
1/3/2021 23:00,0.707230292
1/4/2021 0:00,0.427199999
1/4/2021 1:00,0.739459717
1/4/2021 2:00,0.104484971
1/4/2021 3:00,0.171372629
1/4/2021 4:00,0.675278392
