Date,RF
6/1/2017 0:00,0.257996471
6/1/2017 1:00,0.720727405
6/1/2017 2:00,0.742759934
6/1/2017 3:00,0.479047228
6/1/2017 4:00,0.143317901
6/1/2017 5:00,0.495396672
6/1/2017 6:00,0.084098795
6/1/2017 7:00,1.219104571
6/1/2017 8:00,0.8120216
6/1/2017 9:00,1.227138328
6/1/2017 10:00,1.232791893
6/1/2017 11:00,1.645660218
6/1/2017 12:00,1.383422935
6/1/2017 13:00,2.258505047
6/1/2017 14:00,2.186082705
6/1/2017 15:00,2.300677268
6/1/2017 16:00,1.125957189
6/1/2017 17:00,0.936487215
6/1/2017 18:00,1.241511858
6/1/2017 19:00,0.376915358
6/1/2017 20:00,0.139993192
6/1/2017 21:00,0.720598814
6/1/2017 22:00,0.651500572
6/1/2017 23:00,0.098899004
6/2/2017 0:00,0.487222982
6/2/2017 1:00,0.617776408
6/2/2017 2:00,0.187580953
6/2/2017 3:00,0.74560412
6/2/2017 4:00,0.500219792
6/2/2017 5:00,0.720577237
6/2/2017 6:00,0.190698367
6/2/2017 7:00,0.168432353
6/2/2017 8:00,0.96610969
6/2/2017 9:00,0.274150522
6/2/2017 10:00,0.627895177
6/2/2017 11:00,0.55325393
6/2/2017 12:00,0.543205779
6/2/2017 13:00,2.012982584
6/2/2017 14:00,2.403419119
6/2/2017 15:00,2.427727085
6/2/2017 16:00,0.62446378
6/2/2017 17:00,1.447684457
6/2/2017 18:00,1.12083015
6/2/2017 19:00,0.125552998
6/2/2017 20:00,0.518251755
6/2/2017 21:00,0.397157544
6/2/2017 22:00,0.484245857
6/2/2017 23:00,0.477172571
6/3/2017 0:00,0.505737504
6/3/2017 1:00,0.126075723
6/3/2017 2:00,0.438402583
6/3/2017 3:00,0.317341309
6/3/2017 4:00,0.123674658
6/3/2017 5:00,0.238356636
6/3/2017 6:00,0.677112421
6/3/2017 7:00,0.763909598
6/3/2017 8:00,0.477377162
6/3/2017 9:00,1.48308156
6/3/2017 10:00,0.600354599
6/3/2017 11:00,1.54779739
6/3/2017 12:00,0.483099401
6/3/2017 13:00,2.28343151
6/3/2017 14:00,2.2158434
6/3/2017 15:00,2.149194238
6/3/2017 16:00,0.998356689
6/3/2017 17:00,0.829859749
6/3/2017 18:00,0.781291506
6/3/2017 19:00,0.527031417
6/3/2017 20:00,0.24753528
6/3/2017 21:00,0.124797705
6/3/2017 22:00,0.520001519
6/3/2017 23:00,0.120160211
6/4/2017 0:00,0.654004751
6/4/2017 1:00,0.09585904
6/4/2017 2:00,0.228969092
6/4/2017 3:00,0.536553799
6/4/2017 4:00,0.31969702
6/4/2017 5:00,0.363217341
6/4/2017 6:00,0.30600445
6/4/2017 7:00,1.323712061
6/4/2017 8:00,1.133597505
6/4/2017 9:00,0.311190249
6/4/2017 10:00,0.286547653
6/4/2017 11:00,1.958809358
6/4/2017 12:00,0.674329321
6/4/2017 13:00,2.017535173
6/4/2017 14:00,2.195945972
6/4/2017 15:00,2.461532366
6/4/2017 16:00,1.383890122
6/4/2017 17:00,1.221202583
6/4/2017 18:00,0.676772114
6/4/2017 19:00,0.711971391
6/4/2017 20:00,0.234351298
6/4/2017 21:00,0.429068121
6/4/2017 22:00,0.573182389
6/4/2017 23:00,0.410931995
6/5/2017 0:00,0.737072258
6/5/2017 1:00,0.471012317
6/5/2017 2:00,0.173994428
6/5/2017 3:00,0.727602633
6/5/2017 4:00,0.584781657
6/5/2017 5:00,0.111426268
6/5/2017 6:00,0.373772736
6/5/2017 7:00,1.356111544
6/5/2017 8:00,0.0663318
6/5/2017 9:00,1.198865849
6/5/2017 10:00,0.772580847
6/5/2017 11:00,0.18526158
6/5/2017 12:00,1.210581508
6/5/2017 13:00,2.039253616
6/5/2017 14:00,2.243546178
6/5/2017 15:00,2.099629272
6/5/2017 16:00,1.438883323
6/5/2017 17:00,0.599343165
6/5/2017 18:00,0.670691689
6/5/2017 19:00,0.619777723
6/5/2017 20:00,0.47741183
6/5/2017 21:00,0.410691472
6/5/2017 22:00,0.257914059
6/5/2017 23:00,0.737775539
6/6/2017 0:00,0.24304913
6/6/2017 1:00,0.671551716
6/6/2017 2:00,0.217800584
6/6/2017 3:00,0.144584627
6/6/2017 4:00,0.158559668
6/6/2017 5:00,0.00143078
6/6/2017 6:00,0.174072027
6/6/2017 7:00,0.088267988
6/6/2017 8:00,1.325277042
6/6/2017 9:00,0.783323313
6/6/2017 10:00,1.024138594
6/6/2017 11:00,0.575482002
6/6/2017 12:00,1.941426973
6/6/2017 13:00,2.36464657
6/6/2017 14:00,2.079437313
6/6/2017 15:00,2.124266292
6/6/2017 16:00,1.058007412
6/6/2017 17:00,1.146431154
6/6/2017 18:00,1.121535732
6/6/2017 19:00,0.272260227
6/6/2017 20:00,0.677600875
6/6/2017 21:00,0.701639495
6/6/2017 22:00,0.191547156
6/6/2017 23:00,0.431111756
6/7/2017 0:00,0.690397307
6/7/2017 1:00,0.47666419
6/7/2017 2:00,0.665995403
6/7/2017 3:00,0.258407873
6/7/2017 4:00,0.234163788
6/7/2017 5:00,0.535014758
6/7/2017 6:00,0.655342468
6/7/2017 7:00,0.525149053
6/7/2017 8:00,1.140191033
6/7/2017 9:00,1.035276855
6/7/2017 10:00,1.66810831
6/7/2017 11:00,1.333110352
6/7/2017 12:00,1.477510532
6/7/2017 13:00,2.019584255
6/7/2017 14:00,2.174250006
6/7/2017 15:00,2.096726024
6/7/2017 16:00,0.59639968
6/7/2017 17:00,1.397841876
6/7/2017 18:00,0.855678691
6/7/2017 19:00,0.650491245
6/7/2017 20:00,0.37154093
