Date,WD
1/1/2013 1:00,117.0892469
1/1/2013 2:00,94.59291401
1/1/2013 3:00,113.2266932
1/1/2013 4:00,104.2040656
1/1/2013 5:00,99.52763638
1/1/2013 6:00,141.6735787
1/1/2013 7:00,136.0990608
1/1/2013 8:00,132.5969272
1/1/2013 9:00,124.1525033
1/1/2013 10:00,292.9148307
1/1/2013 11:00,215.7441405
1/1/2013 12:00,234.4822124
1/1/2013 13:00,294.2684109
1/1/2013 14:00,273.4195639
1/1/2013 15:00,292.5438062
1/1/2013 16:00,271.5853848
1/1/2013 17:00,205.3550274
1/1/2013 18:00,317.4048605
1/1/2013 19:00,3.647041238
1/1/2013 20:00,32.24440037
1/1/2013 21:00,164.5507973
1/1/2013 22:00,109.2496867
1/1/2013 23:00,99.55899871
1/2/2013 0:00,116.1900148
1/2/2013 1:00,90.71085544
1/2/2013 2:00,98.0439557
1/2/2013 3:00,108.8037189
1/2/2013 4:00,99.47933797
1/2/2013 5:00,117.3812194
1/2/2013 6:00,131.3580415
1/2/2013 7:00,139.3749252
1/2/2013 8:00,125.0195893
1/2/2013 9:00,122.2270735
1/2/2013 10:00,259.0222034
1/2/2013 11:00,296.6235568
1/2/2013 12:00,251.331129
1/2/2013 13:00,265.0587204
1/2/2013 14:00,208.7092414
1/2/2013 15:00,255.5440555
1/2/2013 16:00,345.9067887
1/2/2013 17:00,223.0840833
1/2/2013 18:00,212.6401558
1/2/2013 19:00,292.0856424
1/2/2013 20:00,45.19818949
1/2/2013 21:00,343.3067426
1/2/2013 22:00,110.8122392
1/2/2013 23:00,99.95686846
1/3/2013 0:00,105.3866051
1/3/2013 1:00,101.1325153
1/3/2013 2:00,119.3477031
1/3/2013 3:00,102.81721
1/3/2013 4:00,95.54414477
1/3/2013 5:00,99.08796863
1/3/2013 6:00,122.4159435
1/3/2013 7:00,120.3021859
1/3/2013 8:00,121.5145948
1/3/2013 9:00,154.4609794
1/3/2013 10:00,200.1832536
1/3/2013 11:00,289.8129384
1/3/2013 12:00,257.0161648
1/3/2013 13:00,241.0201751
1/3/2013 14:00,201.8610513
1/3/2013 15:00,254.7426022
1/3/2013 16:00,305.9783493
1/3/2013 17:00,290.1995904
1/3/2013 18:00,344.4050652
1/3/2013 19:00,313.3210966
1/3/2013 20:00,55.60024898
1/3/2013 21:00,3.411193701
1/3/2013 22:00,116.8490442
1/3/2013 23:00,91.59896993
1/4/2013 0:00,117.9196239
1/4/2013 1:00,93.3297696
1/4/2013 2:00,113.2733759
1/4/2013 3:00,101.9524874
1/4/2013 4:00,97.37730864
1/4/2013 5:00,102.5482321
1/4/2013 6:00,147.8745649
1/4/2013 7:00,124.2868294
1/4/2013 8:00,133.7229645
1/4/2013 9:00,130.0550265
1/4/2013 10:00,261.6828173
1/4/2013 11:00,269.0158793
1/4/2013 12:00,268.8134547
1/4/2013 13:00,284.4632401
1/4/2013 14:00,252.1168289
1/4/2013 15:00,297.0414455
1/4/2013 16:00,211.9544503
1/4/2013 17:00,265.5308211
1/4/2013 18:00,266.4798238
1/4/2013 19:00,267.5916972
1/4/2013 20:00,164.0404056
1/4/2013 21:00,178.8360802
1/4/2013 22:00,113.979829
1/4/2013 23:00,95.03268077
1/5/2013 0:00,90.09339039
1/5/2013 1:00,90.88951416
1/5/2013 2:00,112.7369469
1/5/2013 3:00,103.515915
1/5/2013 4:00,98.68734487
1/5/2013 5:00,116.0552947
1/5/2013 6:00,144.4801025
1/5/2013 7:00,138.7192092
1/5/2013 8:00,120.5496858
1/5/2013 9:00,147.1568249
1/5/2013 10:00,284.9356831
1/5/2013 11:00,282.9098004
1/5/2013 12:00,243.5269187
1/5/2013 13:00,288.5180064
1/5/2013 14:00,298.9105023
1/5/2013 15:00,259.8589426
1/5/2013 16:00,281.7243268
1/5/2013 17:00,268.1849083
1/5/2013 18:00,331.5111919
1/5/2013 19:00,20.6964559
1/5/2013 20:00,177.2857336
1/5/2013 21:00,269.3439581
1/5/2013 22:00,107.0403547
1/5/2013 23:00,98.21663083
1/6/2013 0:00,92.59513193
1/6/2013 1:00,92.64557169
1/6/2013 2:00,92.35661913
1/6/2013 3:00,94.59604486
1/6/2013 4:00,90.16244582
1/6/2013 5:00,93.49541475
1/6/2013 6:00,139.1489064
1/6/2013 7:00,122.2807999
1/6/2013 8:00,135.4134202
1/6/2013 9:00,144.7860241
1/6/2013 10:00,293.4999106
1/6/2013 11:00,236.4175929
1/6/2013 12:00,254.9259574
1/6/2013 13:00,265.8864807
1/6/2013 14:00,289.3678561
1/6/2013 15:00,242.2468874
1/6/2013 16:00,250.0047765
1/6/2013 17:00,218.7156831
1/6/2013 18:00,346.9671246
1/6/2013 19:00,100.6731294
1/6/2013 20:00,119.9192339
1/6/2013 21:00,13.83641522
1/6/2013 22:00,96.54413701
1/6/2013 23:00,103.2121689
1/7/2013 0:00,102.3406605
1/7/2013 1:00,94.85328378
1/7/2013 2:00,108.5452
1/7/2013 3:00,117.0628995
1/7/2013 4:00,118.5751885
1/7/2013 5:00,106.9974171
1/7/2013 6:00,121.8344269
1/7/2013 7:00,126.2058513
1/7/2013 8:00,147.5474312
1/7/2013 9:00,123.9295502
1/7/2013 10:00,215.8387849
1/7/2013 11:00,244.0731716
1/7/2013 12:00,266.0680959
1/7/2013 13:00,228.5928439
1/7/2013 14:00,205.4438622
1/7/2013 15:00,288.2013834
1/7/2013 16:00,348.6932069
1/7/2013 17:00,268.1021644
1/7/2013 18:00,252.2331579
1/7/2013 19:00,90.43625666
1/7/2013 20:00,35.87164055
1/7/2013 21:00,203.4007901
1/7/2013 22:00,95.02199468
1/7/2013 23:00,108.267861
1/8/2013 0:00,110.9919986
1/8/2013 1:00,106.1220778
1/8/2013 2:00,102.6610424
1/8/2013 3:00,115.2728169
1/8/2013 4:00,101.803075
1/8/2013 5:00,103.3533045
1/8/2013 6:00,151.85923
1/8/2013 7:00,142.2311835
1/8/2013 8:00,154.1578445
1/8/2013 9:00,158.8147882
1/8/2013 10:00,213.7637265
1/8/2013 11:00,290.6601515
1/8/2013 12:00,244.301898
1/8/2013 13:00,298.1991907
1/8/2013 14:00,284.9178258
1/8/2013 15:00,294.0881389
1/8/2013 16:00,346.9588081
1/8/2013 17:00,254.7838425
1/8/2013 18:00,210.5324885
1/8/2013 19:00,195.2778247
1/8/2013 20:00,267.6471605
1/8/2013 21:00,134.0587827
1/8/2013 22:00,100.5500155
1/8/2013 23:00,98.6429515
1/9/2013 0:00,105.2897939
1/9/2013 1:00,110.3048038
1/9/2013 2:00,112.9828568
1/9/2013 3:00,107.7005031
1/9/2013 4:00,114.7348775
1/9/2013 5:00,106.6638098
1/9/2013 6:00,157.8896121
1/9/2013 7:00,139.1417174
1/9/2013 8:00,128.5204532
1/9/2013 9:00,136.6916615
1/9/2013 10:00,252.034677
1/9/2013 11:00,211.7710642
1/9/2013 12:00,291.9811304
1/9/2013 13:00,272.4208908
1/9/2013 14:00,210.4541412
1/9/2013 15:00,238.2651363
1/9/2013 16:00,273.9535733
1/9/2013 17:00,346.208881
1/9/2013 18:00,238.2062321
1/9/2013 19:00,38.32467145
1/9/2013 20:00,149.7798459
1/9/2013 21:00,273.7399709
1/9/2013 22:00,100.8944544
1/9/2013 23:00,106.3078203
1/10/2013 0:00,109.1640575
1/10/2013 1:00,103.1215755
1/10/2013 2:00,107.0797808
1/10/2013 3:00,112.3327566
1/10/2013 4:00,119.8214869
1/10/2013 5:00,95.94478367
1/10/2013 6:00,147.5000972
1/10/2013 7:00,158.6512629
1/10/2013 8:00,158.7418392
1/10/2013 9:00,147.7625425
1/10/2013 10:00,244.1507853
1/10/2013 11:00,234.9850705
1/10/2013 12:00,239.4041486
1/10/2013 13:00,250.0088409
1/10/2013 14:00,249.0468478
1/10/2013 15:00,227.2067467
1/10/2013 16:00,337.4949544
1/10/2013 17:00,202.469692
1/10/2013 18:00,286.6680359
1/10/2013 19:00,172.9598465
1/10/2013 20:00,282.8535673
1/10/2013 21:00,103.6088435
1/10/2013 22:00,106.1236735
1/10/2013 23:00,119.8123829
1/11/2013 0:00,107.2683561
1/11/2013 1:00,99.29120968
1/11/2013 2:00,99.51979311
1/11/2013 3:00,108.3155718
1/11/2013 4:00,114.7542243
1/11/2013 5:00,102.1375883
1/11/2013 6:00,144.3629631
1/11/2013 7:00,129.3504052
1/11/2013 8:00,121.1843491
1/11/2013 9:00,152.4523613
1/11/2013 10:00,228.5415892
1/11/2013 11:00,284.4282503
1/11/2013 12:00,209.7203663
1/11/2013 13:00,240.6833059
1/11/2013 14:00,290.4279959
1/11/2013 15:00,252.77092
1/11/2013 16:00,312.1559842
1/11/2013 17:00,279.3610864
1/11/2013 18:00,229.4176207
1/11/2013 19:00,80.4892442
1/11/2013 20:00,42.27227119
1/11/2013 21:00,169.4532846
1/11/2013 22:00,107.2917565
1/11/2013 23:00,94.48675227
1/12/2013 0:00,106.5868646
1/12/2013 1:00,117.8309065
1/12/2013 2:00,101.0770529
1/12/2013 3:00,118.3173246
1/12/2013 4:00,105.6082033
1/12/2013 5:00,116.4356405
1/12/2013 6:00,128.7435502
1/12/2013 7:00,140.8323599
1/12/2013 8:00,154.2857315
1/12/2013 9:00,153.0349965
1/12/2013 10:00,279.2437305
1/12/2013 11:00,297.7608604
1/12/2013 12:00,298.7493525
1/12/2013 13:00,261.2573627
1/12/2013 14:00,201.229271
1/12/2013 15:00,256.1709361
1/12/2013 16:00,263.0037221
1/12/2013 17:00,335.8310317
1/12/2013 18:00,210.8418256
1/12/2013 19:00,296.3618747
1/12/2013 20:00,211.5017434
1/12/2013 21:00,52.2863585
1/12/2013 22:00,101.9511618
1/12/2013 23:00,110.5770745
1/13/2013 0:00,108.8526371
1/13/2013 1:00,94.70383847
1/13/2013 2:00,111.5080632
1/13/2013 3:00,117.0152747
1/13/2013 4:00,100.4747075
1/13/2013 5:00,97.85927904
1/13/2013 6:00,145.2886561
1/13/2013 7:00,122.8387809
1/13/2013 8:00,154.3156855
1/13/2013 9:00,143.2898667
1/13/2013 10:00,285.2274321
1/13/2013 11:00,273.448143
1/13/2013 12:00,238.3703937
1/13/2013 13:00,274.2786766
1/13/2013 14:00,259.2206017
1/13/2013 15:00,206.3290643
1/13/2013 16:00,240.9537921
1/13/2013 17:00,300.9405434
1/13/2013 18:00,279.5255344
1/13/2013 19:00,251.80903
1/13/2013 20:00,59.10516468
1/13/2013 21:00,240.1393728
1/13/2013 22:00,108.991742
1/13/2013 23:00,115.6319193
1/14/2013 0:00,107.1284915
1/14/2013 1:00,99.75050569
1/14/2013 2:00,114.15651
1/14/2013 3:00,112.3995607
1/14/2013 4:00,94.11839612
1/14/2013 5:00,112.0578045
1/14/2013 6:00,142.0728036
1/14/2013 7:00,143.17166
1/14/2013 8:00,134.9196938
1/14/2013 9:00,128.1704347
1/14/2013 10:00,207.1117804
1/14/2013 11:00,213.7322728
1/14/2013 12:00,276.5923342
1/14/2013 13:00,247.9785142
1/14/2013 14:00,201.7333634
1/14/2013 15:00,255.4979863
1/14/2013 16:00,304.2190487
1/14/2013 17:00,264.1530297
1/14/2013 18:00,359.6892514
1/14/2013 19:00,94.08383423
1/14/2013 20:00,135.5848787
1/14/2013 21:00,89.72321737
1/14/2013 22:00,93.35090588
1/14/2013 23:00,96.14684947
1/15/2013 0:00,100.2813029
1/15/2013 1:00,105.48058
1/15/2013 2:00,100.0077722
1/15/2013 3:00,90.82010871
1/15/2013 4:00,93.35408752
1/15/2013 5:00,116.2489409
1/15/2013 6:00,148.6326597
1/15/2013 7:00,122.0985091
1/15/2013 8:00,143.8126454
1/15/2013 9:00,139.1389554
