Date,WD
3/1/2017 0:00,82.74766152
3/1/2017 1:00,61.53890744
3/1/2017 2:00,75.85411366
3/1/2017 3:00,64.91057866
3/1/2017 4:00,62.92873748
3/1/2017 5:00,74.84318798
3/1/2017 6:00,69.32013745
3/1/2017 7:00,52.13870977
3/1/2017 8:00,39.04615556
3/1/2017 9:00,31.38164353
3/1/2017 10:00,213.2557103
3/1/2017 11:00,241.5913781
3/1/2017 12:00,79.45614184
3/1/2017 13:00,317.4595142
3/1/2017 14:00,310.8278069
3/1/2017 15:00,280.6616976
3/1/2017 16:00,217.0279004
3/1/2017 17:00,210.6749549
3/1/2017 18:00,171.7786656
3/1/2017 19:00,92.65040236
3/1/2017 20:00,199.8653675
3/1/2017 21:00,327.2296054
3/1/2017 22:00,70.88070146
3/1/2017 23:00,54.43300424
3/2/2017 0:00,57.30182898
3/2/2017 1:00,51.6292336
3/2/2017 2:00,55.08725216
3/2/2017 3:00,115.2325645
3/2/2017 4:00,93.90289148
3/2/2017 5:00,101.6771215
3/2/2017 6:00,43.92909886
3/2/2017 7:00,70.25577525
3/2/2017 8:00,48.96264128
3/2/2017 9:00,25.04725986
3/2/2017 10:00,246.0441351
3/2/2017 11:00,277.2770531
3/2/2017 12:00,141.6943358
3/2/2017 13:00,226.0914908
3/2/2017 14:00,306.228675
3/2/2017 15:00,311.7141523
3/2/2017 16:00,144.4071331
3/2/2017 17:00,288.3052217
3/2/2017 18:00,249.0332422
3/2/2017 19:00,191.4166968
3/2/2017 20:00,291.3755973
3/2/2017 21:00,48.91498562
3/2/2017 22:00,78.14734803
3/2/2017 23:00,57.61462167
3/3/2017 0:00,67.49679708
3/3/2017 1:00,83.12070956
3/3/2017 2:00,105.6527627
3/3/2017 3:00,75.86069867
3/3/2017 4:00,82.26110801
3/3/2017 5:00,116.7872561
3/3/2017 6:00,68.63231343
3/3/2017 7:00,59.79056757
3/3/2017 8:00,57.36060901
3/3/2017 9:00,67.09889578
3/3/2017 10:00,115.5351631
3/3/2017 11:00,182.5692109
3/3/2017 12:00,52.37296747
3/3/2017 13:00,322.180695
3/3/2017 14:00,196.7195755
3/3/2017 15:00,304.0232579
3/3/2017 16:00,160.9964758
3/3/2017 17:00,232.8149904
3/3/2017 18:00,262.2978023
3/3/2017 19:00,286.283413
3/3/2017 20:00,301.13772
3/3/2017 21:00,183.773137
3/3/2017 22:00,102.5373541
3/3/2017 23:00,98.38147185
3/4/2017 0:00,65.36730841
3/4/2017 1:00,67.60327901
3/4/2017 2:00,96.5728623
3/4/2017 3:00,94.74224508
3/4/2017 4:00,64.64173856
3/4/2017 5:00,73.8517422
3/4/2017 6:00,26.79741133
3/4/2017 7:00,27.20999468
3/4/2017 8:00,53.29814758
3/4/2017 9:00,52.69923321
3/4/2017 10:00,212.4327925
3/4/2017 11:00,141.5446477
3/4/2017 12:00,284.5988919
3/4/2017 13:00,333.2134711
3/4/2017 14:00,123.2960919
3/4/2017 15:00,303.7349607
3/4/2017 16:00,170.886726
3/4/2017 17:00,335.9042543
3/4/2017 18:00,170.8093967
3/4/2017 19:00,227.6646904
3/4/2017 20:00,58.48894498
3/4/2017 21:00,0.968326811
3/4/2017 22:00,66.36330467
3/4/2017 23:00,58.94715544
3/5/2017 0:00,111.6223103
3/5/2017 1:00,113.6811277
3/5/2017 2:00,88.3529548
3/5/2017 3:00,116.6287951
3/5/2017 4:00,68.08720917
3/5/2017 5:00,114.5758352
3/5/2017 6:00,27.47624846
3/5/2017 7:00,70.64253585
3/5/2017 8:00,78.72579623
3/5/2017 9:00,47.48383921
3/5/2017 10:00,216.2193933
3/5/2017 11:00,220.6427343
3/5/2017 12:00,195.248594
3/5/2017 13:00,153.5346576
3/5/2017 14:00,106.998954
3/5/2017 15:00,282.9267741
3/5/2017 16:00,134.9903098
3/5/2017 17:00,265.4972022
3/5/2017 18:00,271.3467696
3/5/2017 19:00,79.95335662
3/5/2017 20:00,48.78349842
3/5/2017 21:00,229.3112213
3/5/2017 22:00,75.99842686
3/5/2017 23:00,93.25312659
3/6/2017 0:00,88.63722867
3/6/2017 1:00,75.75635362
3/6/2017 2:00,118.8584293
3/6/2017 3:00,117.4609593
3/6/2017 4:00,109.0325497
3/6/2017 5:00,61.62480489
3/6/2017 6:00,32.30428735
3/6/2017 7:00,43.74444299
3/6/2017 8:00,38.49158451
3/6/2017 9:00,62.12685778
3/6/2017 10:00,201.7282082
3/6/2017 11:00,191.609721
3/6/2017 12:00,72.58508339
3/6/2017 13:00,328.6467742
3/6/2017 14:00,95.54109241
3/6/2017 15:00,192.5165345
3/6/2017 16:00,311.8742969
3/6/2017 17:00,332.7313959
3/6/2017 18:00,227.1238419
3/6/2017 19:00,218.8000747
3/6/2017 20:00,225.704922
3/6/2017 21:00,17.14971489
3/6/2017 22:00,89.50846325
3/6/2017 23:00,61.49658883
3/7/2017 0:00,110.7716629
3/7/2017 1:00,64.34650392
3/7/2017 2:00,116.1839992
