Date,Humidity
2021-06-01 00:00:00,68.78539819050177
2021-06-01 01:00:00,55.05320588503298
2021-06-01 02:00:00,68.83582601721534
2021-06-01 03:00:00,67.44766924817466
2021-06-01 04:00:00,73.89224517922429
2021-06-01 05:00:00,68.7293876225155
2021-06-01 22:00:00,55.192005697636695
2021-06-01 23:00:00,63.75563037857228
2021-06-02 00:00:00,65.17021207544818
2021-06-02 01:00:00,73.16472928172439
2021-06-02 02:00:00,64.33024960903383
2021-06-02 03:00:00,60.60564407659385
2021-06-02 04:00:00,73.12535699703584
2021-06-02 05:00:00,60.67901074212885
2021-06-02 22:00:00,57.810479657234545
2021-06-02 23:00:00,72.36104098464403
2021-06-03 00:00:00,59.534185236691776
2021-06-03 01:00:00,73.32402772349013
2021-06-03 02:00:00,60.95031367717319
2021-06-03 03:00:00,60.946942914062994
2021-06-03 04:00:00,73.98947168655263
2021-06-03 05:00:00,71.23259695505291
2021-06-03 22:00:00,65.45018989017065
2021-06-03 23:00:00,59.12351014165385
2021-06-04 00:00:00,70.21390641828154
2021-06-04 01:00:00,63.739184925521066
2021-06-04 02:00:00,62.52131067121934
2021-06-04 03:00:00,73.92754275871405
2021-06-04 04:00:00,64.90450825806543
2021-06-04 05:00:00,71.84276728132284
2021-06-04 22:00:00,63.501416370584664
2021-06-04 23:00:00,60.192443613410106
2021-06-05 00:00:00,66.15955119520925
2021-06-05 01:00:00,68.12070654722697
2021-06-05 02:00:00,60.53429117520185
2021-06-05 03:00:00,64.16841403295155
2021-06-05 04:00:00,71.64658843720964
2021-06-05 05:00:00,63.631988851795
2021-06-05 22:00:00,68.78583487174181
2021-06-05 23:00:00,58.719882671511805
2021-06-06 00:00:00,74.3330222044586
2021-06-06 01:00:00,62.4959113486329
2021-06-06 02:00:00,63.28250195894424
2021-06-06 03:00:00,68.36288128993111
2021-06-06 04:00:00,69.42279752298779
2021-06-06 05:00:00,56.456477397295096
2021-06-06 22:00:00,64.65891171585889
2021-06-06 23:00:00,71.13727600655133
2021-06-07 00:00:00,74.59251756419835
2021-06-07 01:00:00,73.81956277897086
2021-06-07 02:00:00,68.18930504217398
2021-06-07 03:00:00,61.97498608326168
2021-06-07 04:00:00,61.65612760541392
2021-06-07 05:00:00,63.528267237563455
2021-06-07 22:00:00,64.52456598498401
2021-06-07 23:00:00,71.2659799014984
2021-06-08 00:00:00,68.54481233944063
2021-06-08 01:00:00,59.780500303392145
2021-06-08 02:00:00,61.09812003727832
2021-06-08 03:00:00,55.4318235432714
2021-06-08 04:00:00,74.3722897050859
2021-06-08 05:00:00,64.03101404881747
2021-06-08 22:00:00,56.14463683552017
2021-06-08 23:00:00,58.593702418522454
2021-06-09 00:00:00,66.36397512305622
2021-06-09 01:00:00,74.75146651100896
2021-06-09 02:00:00,62.49572204297245
2021-06-09 03:00:00,70.49006613215637
2021-06-09 04:00:00,58.55854908494935
2021-06-09 05:00:00,56.4616607519696
2021-06-09 22:00:00,57.46948768981625
2021-06-09 23:00:00,61.38918714749128
2021-06-10 00:00:00,59.731253163573456
2021-06-10 01:00:00,58.90600645079922
2021-06-10 02:00:00,57.67099968349941
2021-06-10 03:00:00,74.73889471346342
2021-06-10 04:00:00,69.47182330276799
2021-06-10 05:00:00,67.09179668823377
2021-06-10 22:00:00,56.664706423109095
2021-06-10 23:00:00,70.26890581813574
2021-06-11 00:00:00,61.305740040375184
2021-06-11 01:00:00,66.9383713920083
2021-06-11 02:00:00,62.79762214896958
2021-06-11 03:00:00,63.05232249098704
2021-06-11 04:00:00,69.96174151282693
2021-06-11 05:00:00,72.65306380136158
2021-06-11 22:00:00,74.97712755265043
2021-06-11 23:00:00,57.308050142857766
2021-06-12 00:00:00,61.302480033809886
2021-06-12 01:00:00,63.44049838940464
2021-06-12 02:00:00,70.11883504826997
2021-06-12 03:00:00,62.945944274676975
2021-06-12 04:00:00,63.27713480692731
2021-06-12 05:00:00,64.6686856396665
2021-06-12 22:00:00,73.55837232054851
2021-06-12 23:00:00,55.885556077929365
2021-06-13 00:00:00,67.45139982274038
2021-06-13 01:00:00,62.755266365372606
2021-06-13 02:00:00,56.81465194915688
2021-06-13 03:00:00,67.05779219373584
2021-06-13 04:00:00,56.71189894762216
2021-06-13 05:00:00,62.165908262400606
2021-06-13 22:00:00,66.10736381300917
2021-06-13 23:00:00,67.57082710101201
2021-06-14 00:00:00,62.448025616391746
2021-06-14 01:00:00,71.18412842383913
2021-06-14 02:00:00,62.22048854587805
2021-06-14 03:00:00,70.496489569886
2021-06-14 04:00:00,60.85428238960691
2021-06-14 05:00:00,73.57690347944276
2021-06-14 22:00:00,72.55014422884067
2021-06-14 23:00:00,65.09901598177429
2021-06-15 00:00:00,63.999555916568994
2021-06-15 01:00:00,74.72821635098565
2021-06-15 02:00:00,70.22859685683846
2021-06-15 03:00:00,68.16871877036772
2021-06-15 04:00:00,65.32836172338958
2021-06-15 05:00:00,66.13568050362571
2021-06-15 22:00:00,59.40417291847191
2021-06-15 23:00:00,71.055316396493
2021-06-16 00:00:00,59.28325397030129
2021-06-16 01:00:00,74.6256967163456
2021-06-16 02:00:00,56.78146861951325
2021-06-16 03:00:00,68.0500954582446
2021-06-16 04:00:00,59.29224219805882
2021-06-16 05:00:00,64.34351916803875
2021-06-16 22:00:00,65.42585143086107
2021-06-16 23:00:00,67.12719287066564
2021-06-17 00:00:00,64.05256718610883
2021-06-17 01:00:00,64.11411899633543
2021-06-17 02:00:00,66.40505440935185
2021-06-17 03:00:00,70.71278244240429
2021-06-17 04:00:00,68.54894949146501
2021-06-17 05:00:00,65.0577019102872
2021-06-17 22:00:00,62.96934596234904
2021-06-17 23:00:00,62.882172305244964
2021-06-18 00:00:00,66.05186251788132
2021-06-18 01:00:00,62.89816238562024
2021-06-18 02:00:00,66.8507798633749
2021-06-18 03:00:00,61.71077025254451
2021-06-18 04:00:00,74.13877417543206
2021-06-18 05:00:00,62.98216179633875
2021-06-18 22:00:00,71.44996472325465
2021-06-18 23:00:00,70.11973194230217
2021-06-19 00:00:00,72.41605651479345
2021-06-19 01:00:00,61.73287285657881
2021-06-19 02:00:00,71.8635258196352
2021-06-19 03:00:00,56.27418758610862
2021-06-19 04:00:00,67.87967360272495
2021-06-19 05:00:00,64.83757847170992
2021-06-19 22:00:00,74.02749563099522
2021-06-19 23:00:00,57.71633522770393
2021-06-20 00:00:00,74.2914894105569
2021-06-20 01:00:00,65.86454641819196
2021-06-20 02:00:00,56.243087173753466
2021-06-20 03:00:00,70.75753179969303
2021-06-20 04:00:00,59.68270906279639
2021-06-20 05:00:00,69.56110206536012
2021-06-20 22:00:00,70.65002396975991
2021-06-20 23:00:00,60.69375074051765
2021-06-21 00:00:00,73.6710758455063
2021-06-21 01:00:00,73.36479208963156
2021-06-21 02:00:00,64.70329731294747
2021-06-21 03:00:00,65.20031490974021
2021-06-21 04:00:00,55.52669172285362
2021-06-21 05:00:00,67.09754695198481
2021-06-21 22:00:00,57.79497121823566
2021-06-21 23:00:00,64.4853701536539
2021-06-22 00:00:00,55.91094418763597
2021-06-22 01:00:00,62.857584646708
2021-06-22 02:00:00,55.2186915188831
2021-06-22 03:00:00,57.597169513557404
2021-06-22 04:00:00,55.72149708520265
2021-06-22 05:00:00,66.58462385438918
2021-06-22 22:00:00,61.93598916695767
2021-06-22 23:00:00,57.67586970879416
2021-06-23 00:00:00,67.84413339757626
2021-06-23 01:00:00,69.891517910894
2021-06-23 02:00:00,62.82088349410859
2021-06-23 03:00:00,64.23984305092546
2021-06-23 04:00:00,68.08398454934824
2021-06-23 05:00:00,69.38394503399088
2021-06-23 22:00:00,55.206436221042004
2021-06-23 23:00:00,61.64181539151334
2021-06-24 00:00:00,73.53419725645718
2021-06-24 01:00:00,62.993408372817186
2021-06-24 02:00:00,66.5900265121717
2021-06-24 03:00:00,58.0195146591706
2021-06-24 04:00:00,74.91200362773036
2021-06-24 05:00:00,58.061776214176184
2021-06-24 22:00:00,62.211691525402756
2021-06-24 23:00:00,70.82742316919521
2021-06-25 00:00:00,59.56985200951842
2021-06-25 01:00:00,55.69009381698902
2021-06-25 02:00:00,64.6478519714912
2021-06-25 03:00:00,57.797300488034956
2021-06-25 04:00:00,59.18528358797845
2021-06-25 05:00:00,56.09334982463935
2021-06-25 22:00:00,65.64477285455806
2021-06-25 23:00:00,55.575349083186346
2021-06-26 00:00:00,71.26737909102513
2021-06-26 01:00:00,58.55856504672513
2021-06-26 02:00:00,65.9400744718851
2021-06-26 03:00:00,62.82923006503191
2021-06-26 04:00:00,62.407917744343706
2021-06-26 05:00:00,72.92074322180731
2021-06-26 22:00:00,68.69079729251575
2021-06-26 23:00:00,65.56005848577486
2021-06-27 00:00:00,72.07043795678878
2021-06-27 01:00:00,66.42249223846333
2021-06-27 02:00:00,56.068517400946696
2021-06-27 03:00:00,59.09923782561312
2021-06-27 04:00:00,61.03741557535135
2021-06-27 05:00:00,63.44088366560473
2021-06-27 22:00:00,56.25088379344292
2021-06-27 23:00:00,65.61511016135839
2021-06-28 00:00:00,58.541312390829106
2021-06-28 01:00:00,56.9661493358172
2021-06-28 02:00:00,55.50179004203051
2021-06-28 03:00:00,58.52386549422354
2021-06-28 04:00:00,56.05792105591024
2021-06-28 05:00:00,62.40458735576284
2021-06-28 22:00:00,69.32719704299382
2021-06-28 23:00:00,57.594155142654564
2021-06-29 00:00:00,68.68107832432344
2021-06-29 01:00:00,65.74889851705365
2021-06-29 02:00:00,66.42423339117806
2021-06-29 03:00:00,63.34538943742505
2021-06-29 04:00:00,74.06114400496448
2021-06-29 05:00:00,62.880114632911216
2021-06-29 22:00:00,73.61838611381845
2021-06-29 23:00:00,60.69874054328029
2021-06-30 00:00:00,57.57009427775462
2021-06-30 01:00:00,55.81700990744725
2021-06-30 02:00:00,57.62414368112407
2021-06-30 03:00:00,65.04660058332257
2021-06-30 04:00:00,59.999157641972914
2021-06-30 05:00:00,63.47724617311297
2021-06-30 22:00:00,71.11960913992631
2021-06-30 23:00:00,68.35640294733469
2021-07-01 00:00:00,55.345950908378335
2021-07-01 01:00:00,64.49923669016373
2021-07-01 02:00:00,68.40961293079074
2021-07-01 03:00:00,62.61943823407895
2021-07-01 04:00:00,59.72989383886034
2021-07-01 05:00:00,74.75362196875214
2021-07-01 22:00:00,73.55801173418443
2021-07-01 23:00:00,66.36972722178665
2021-07-02 00:00:00,66.86116812917483
2021-07-02 01:00:00,69.5376540306056
2021-07-02 02:00:00,72.48373949824366
2021-07-02 03:00:00,70.48288067324621
2021-07-02 04:00:00,71.57540155403996
2021-07-02 05:00:00,66.88110180689489
2021-07-02 22:00:00,74.56012393503407
2021-07-02 23:00:00,64.2770547433656
2021-07-03 00:00:00,58.87409345083791
2021-07-03 01:00:00,71.15125526263347
2021-07-03 02:00:00,59.84834589675223
2021-07-03 03:00:00,66.68012258616022
2021-07-03 04:00:00,60.876938005108855
2021-07-03 05:00:00,55.13841037788343
2021-07-03 22:00:00,63.0553274087101
2021-07-03 23:00:00,58.59876937784253
2021-07-04 00:00:00,65.31079214868734
2021-07-04 01:00:00,59.99659670114432
2021-07-04 02:00:00,71.4108156955712
2021-07-04 03:00:00,57.658114455118465
2021-07-04 04:00:00,71.43741281213326
2021-07-04 05:00:00,64.30318076832185
2021-07-04 22:00:00,71.538361569599
2021-07-04 23:00:00,64.60478225764106
2021-07-05 00:00:00,60.60809292491855
2021-07-05 01:00:00,56.659511892355376
2021-07-05 02:00:00,60.56579414963524
2021-07-05 03:00:00,58.29060969769918
2021-07-05 04:00:00,74.22679012964225
2021-07-05 05:00:00,62.07128669959822
2021-07-05 22:00:00,66.2470412814465
2021-07-05 23:00:00,66.7758999969428
2021-07-06 00:00:00,58.75931713674356
2021-07-06 01:00:00,66.54020531258547
2021-07-06 02:00:00,59.70731105819487
2021-07-06 03:00:00,56.19898950226623
2021-07-06 04:00:00,66.2837581986248
2021-07-06 05:00:00,61.90396804560149
2021-07-06 22:00:00,57.293951315242495
2021-07-06 23:00:00,68.74153280795865
2021-07-07 00:00:00,71.60973683757489
2021-07-07 01:00:00,68.48571475030293
2021-07-07 02:00:00,63.97291342733972
2021-07-07 03:00:00,74.7964843559386
2021-07-07 04:00:00,73.36233100110364
2021-07-07 05:00:00,56.2201643086393
2021-07-07 22:00:00,60.55053561272414
2021-07-07 23:00:00,56.876583830042065
2021-07-08 00:00:00,65.41673601222664
2021-07-08 01:00:00,68.61417758686899
2021-07-08 02:00:00,56.361869551716445
2021-07-08 03:00:00,63.29943256192203
2021-07-08 04:00:00,73.28015428364691
2021-07-08 05:00:00,64.83632280557887
2021-07-08 22:00:00,60.60378492306036
2021-07-08 23:00:00,57.97859315564946
2021-07-09 00:00:00,56.88334257806588
2021-07-09 01:00:00,66.20612932680133
2021-07-09 02:00:00,70.1773956666259
2021-07-09 03:00:00,61.41865558588624
2021-07-09 04:00:00,61.63730920100504
2021-07-09 05:00:00,60.67407397983917
2021-07-09 22:00:00,55.87451149037409
2021-07-09 23:00:00,61.80023015699853
2021-07-10 00:00:00,62.37894682624434
2021-07-10 01:00:00,73.30300167316949
2021-07-10 02:00:00,67.47304752067738
2021-07-10 03:00:00,62.43909189513012
2021-07-10 04:00:00,68.96339882470838
2021-07-10 05:00:00,60.27365451126532
2021-07-10 22:00:00,74.66257410568873
2021-07-10 23:00:00,70.06530279421436
2021-07-11 00:00:00,69.97502123961948
2021-07-11 01:00:00,68.82058608502234
2021-07-11 02:00:00,70.76871380268942
2021-07-11 03:00:00,68.05296032580895
2021-07-11 04:00:00,68.78614580623993
2021-07-11 05:00:00,73.67443351746638
2021-07-11 22:00:00,68.06517882195045
2021-07-11 23:00:00,71.6341321441218
2021-07-12 00:00:00,59.20899405250006
2021-07-12 01:00:00,72.25005361210523
2021-07-12 02:00:00,64.08992932488728
2021-07-12 03:00:00,73.9673817083386
2021-07-12 04:00:00,67.01835816443794
2021-07-12 05:00:00,61.69434415514218
2021-07-12 22:00:00,67.85045997124276
2021-07-12 23:00:00,56.49457653916356
2021-07-13 00:00:00,74.00036861125704
2021-07-13 01:00:00,67.83696494218024
2021-07-13 02:00:00,68.92014133105378
2021-07-13 03:00:00,57.843919992503146
2021-07-13 04:00:00,72.38207743322172
2021-07-13 05:00:00,66.16388704040554
2021-07-13 22:00:00,59.21516253213146
2021-07-13 23:00:00,70.35362739564565
2021-07-14 00:00:00,74.26992549286304
2021-07-14 01:00:00,70.43266460834045
2021-07-14 02:00:00,58.76427295388013
2021-07-14 03:00:00,73.53874856573074
2021-07-14 04:00:00,61.41952266948242
2021-07-14 05:00:00,71.73355820446801
2021-07-14 22:00:00,73.14240032332087
2021-07-14 23:00:00,71.02693933634123
2021-07-15 00:00:00,73.82981269419422
2021-07-15 01:00:00,64.43439567085369
2021-07-15 02:00:00,65.4682411682279
2021-07-15 03:00:00,71.3282948102519
2021-07-15 04:00:00,65.55821060811384
2021-07-15 05:00:00,64.11189034141712
2021-07-15 22:00:00,60.63877733398946
2021-07-15 23:00:00,64.3331647933938
2021-07-16 00:00:00,63.97284481852429
2021-07-16 01:00:00,61.14820047454287
2021-07-16 02:00:00,70.71148502845259
2021-07-16 03:00:00,71.81367231845414
2021-07-16 04:00:00,72.58331233745592
2021-07-16 05:00:00,62.55713620589441
2021-07-16 22:00:00,72.60850913032024
2021-07-16 23:00:00,61.36335192820747
2021-07-17 00:00:00,66.79984230854441
2021-07-17 01:00:00,68.28921078924016
2021-07-17 02:00:00,58.59512403941162
2021-07-17 03:00:00,74.00044395488706
2021-07-17 04:00:00,71.42465411621194
2021-07-17 05:00:00,71.05531017111531
2021-07-17 22:00:00,70.82418046953715
2021-07-17 23:00:00,70.36834494194014
2021-07-18 00:00:00,61.89001939516352
2021-07-18 01:00:00,61.83879294423241
2021-07-18 02:00:00,61.42997875055466
2021-07-18 03:00:00,68.18586465653318
2021-07-18 04:00:00,62.0840082292543
2021-07-18 05:00:00,66.07317668808645
2021-07-18 22:00:00,64.49260475946738
2021-07-18 23:00:00,66.384513319092
2021-07-19 00:00:00,59.568520003749825
2021-07-19 01:00:00,59.731986740554134
2021-07-19 02:00:00,68.87272849952345
2021-07-19 03:00:00,67.643236614904
2021-07-19 04:00:00,65.30173941797466
2021-07-19 05:00:00,64.9245847395819
2021-07-19 22:00:00,64.07479425638824
2021-07-19 23:00:00,63.307032164460104
2021-07-20 00:00:00,70.5968284549042
2021-07-20 01:00:00,72.95334837408629
2021-07-20 02:00:00,58.76678772157492
2021-07-20 03:00:00,60.452113548301696
2021-07-20 04:00:00,56.85496692171769
2021-07-20 05:00:00,64.64866381449599
2021-07-20 22:00:00,55.6667105691828
2021-07-20 23:00:00,72.68989678019278
2021-07-21 00:00:00,72.2700655013716
2021-07-21 01:00:00,64.24277548898019
2021-07-21 02:00:00,56.53125166808083
2021-07-21 03:00:00,62.2837852869627
2021-07-21 04:00:00,65.78991203823836
2021-07-21 05:00:00,65.5463873799349
2021-07-21 22:00:00,70.40553020641063
2021-07-21 23:00:00,67.19493709603195
2021-07-22 00:00:00,65.37481869046161
2021-07-22 01:00:00,66.80010561930918
2021-07-22 02:00:00,58.47375658556038
2021-07-22 03:00:00,66.92895185382405
2021-07-22 04:00:00,69.63901544046463
2021-07-22 05:00:00,63.4408154844649
2021-07-22 22:00:00,63.74784343545674
2021-07-22 23:00:00,72.49069022415419
2021-07-23 00:00:00,71.88711782770704
2021-07-23 01:00:00,69.390939752946
2021-07-23 02:00:00,74.8541018603858
2021-07-23 03:00:00,74.48902613767113
2021-07-23 04:00:00,56.24632075700381
2021-07-23 05:00:00,66.30291547927058
2021-07-23 22:00:00,61.706828040414145
2021-07-23 23:00:00,74.33839686856918
2021-07-24 00:00:00,66.71691269472755
2021-07-24 01:00:00,59.20663384129319
2021-07-24 02:00:00,66.19620823979767
2021-07-24 03:00:00,74.79473163384743
2021-07-24 04:00:00,69.64502938523285
2021-07-24 05:00:00,64.50389139523014
2021-07-24 22:00:00,73.32130757130534
2021-07-24 23:00:00,63.128699833930455
2021-07-25 00:00:00,64.6526411541636
2021-07-25 01:00:00,71.01927219504296
2021-07-25 02:00:00,70.60132785046135
2021-07-25 03:00:00,58.40000936285057
2021-07-25 04:00:00,71.09774428565146
2021-07-25 05:00:00,63.28386930782335
2021-07-25 22:00:00,67.10506439370778
2021-07-25 23:00:00,67.75645035684222
2021-07-26 00:00:00,58.03742090089802
2021-07-26 01:00:00,69.31259433828413
2021-07-26 02:00:00,61.68057729645234
2021-07-26 03:00:00,67.5475710909901
2021-07-26 04:00:00,55.43166883461376
2021-07-26 05:00:00,63.97108491436029
2021-07-26 22:00:00,66.86202532541553
2021-07-26 23:00:00,70.76425401283231
2021-07-27 00:00:00,73.5582986325348
2021-07-27 01:00:00,70.32738958575766
2021-07-27 02:00:00,58.24683611767421
2021-07-27 03:00:00,59.36886392544993
2021-07-27 04:00:00,68.08961534076549
2021-07-27 05:00:00,59.847451663038285
2021-07-27 22:00:00,60.08973460134466
2021-07-27 23:00:00,57.8315469708953
2021-07-28 00:00:00,62.13466570865913
2021-07-28 01:00:00,59.13226120290372
2021-07-28 02:00:00,72.49320272888187
2021-07-28 03:00:00,55.14576137698694
2021-07-28 04:00:00,69.38304310470515
2021-07-28 05:00:00,55.629532401719324
2021-07-28 22:00:00,73.11138253267399
2021-07-28 23:00:00,60.463649381073424
2021-07-29 00:00:00,55.83080414900288
2021-07-29 01:00:00,70.67104590185589
2021-07-29 02:00:00,62.45964869980786
2021-07-29 03:00:00,55.790128126757
2021-07-29 04:00:00,66.57795952825609
2021-07-29 05:00:00,74.46266693256486
2021-07-29 22:00:00,63.23708674305992
2021-07-29 23:00:00,74.07401062390034
2021-07-30 00:00:00,64.44753985456124
2021-07-30 01:00:00,74.59748394077684
2021-07-30 02:00:00,56.248679827696535
2021-07-30 03:00:00,57.87810026712887
2021-07-30 04:00:00,57.75533276046626
2021-07-30 05:00:00,71.71959980901228
2021-07-30 22:00:00,59.40717754241919
2021-07-30 23:00:00,68.98623910323418
2021-07-31 00:00:00,61.000911818974785
2021-07-31 01:00:00,59.2826202683577
2021-07-31 02:00:00,62.523551268781645
2021-07-31 03:00:00,55.618882496192434
2021-07-31 04:00:00,69.2240776896751
2021-07-31 05:00:00,74.69346879657458
2021-07-31 22:00:00,71.39425691786307
2021-07-31 23:00:00,65.14463010142934
2021-08-01 00:00:00,67.42568462303043
2021-08-01 01:00:00,58.07410288313614
2021-08-01 02:00:00,60.19035593538011
2021-08-01 03:00:00,73.23944301609164
2021-08-01 04:00:00,67.33616704324844
2021-08-01 05:00:00,60.785062317330365
2021-08-01 22:00:00,67.11409833451435
2021-08-01 23:00:00,55.14665186888836
2021-08-02 00:00:00,62.21220009783072
2021-08-02 01:00:00,62.923718933089965
2021-08-02 02:00:00,56.92844212244088
2021-08-02 03:00:00,61.0803173457341
2021-08-02 04:00:00,69.59181575384181
2021-08-02 05:00:00,73.29792825271574
2021-08-02 22:00:00,69.06523293934374
2021-08-02 23:00:00,60.637355781559506
2021-08-03 00:00:00,64.12706747913761
2021-08-03 01:00:00,65.3574994307324
2021-08-03 02:00:00,74.98847976611157
2021-08-03 03:00:00,62.992154605868954
2021-08-03 04:00:00,57.287518160466185
2021-08-03 05:00:00,65.15723819919002
2021-08-03 22:00:00,55.41081223794867
2021-08-03 23:00:00,72.8236079412768
2021-08-04 00:00:00,62.68549717566367
2021-08-04 01:00:00,72.27016045125187
2021-08-04 02:00:00,72.19155281023538
2021-08-04 03:00:00,63.787785873411465
2021-08-04 04:00:00,61.50586110438934
2021-08-04 05:00:00,62.36781227633078
2021-08-04 22:00:00,68.97021812955224
2021-08-04 23:00:00,68.7835000147302
2021-08-05 00:00:00,63.40206226282558
2021-08-05 01:00:00,63.866233554738955
2021-08-05 02:00:00,62.08966092863334
2021-08-05 03:00:00,55.69147888996961
2021-08-05 04:00:00,66.0655698582787
2021-08-05 05:00:00,70.27632195828168
2021-08-05 22:00:00,72.38690118731282
2021-08-05 23:00:00,74.57538656295006
2021-08-06 00:00:00,74.50589181953181
2021-08-06 01:00:00,69.66154569023443
2021-08-06 02:00:00,72.50870132079126
2021-08-06 03:00:00,68.37041720322568
2021-08-06 04:00:00,74.3411918161349
2021-08-06 05:00:00,71.88087867763355
2021-08-06 22:00:00,68.20138396215845
2021-08-06 23:00:00,66.5926043376214
2021-08-07 00:00:00,59.8766749932916
2021-08-07 01:00:00,66.50594598571787
2021-08-07 02:00:00,68.25086683500659
2021-08-07 03:00:00,67.88545226798166
2021-08-07 04:00:00,57.33139773266371
2021-08-07 05:00:00,73.57640316464804
2021-08-07 22:00:00,69.61424428687747
2021-08-07 23:00:00,56.17280925871924
2021-08-08 00:00:00,73.21791009481063
2021-08-08 01:00:00,66.74955180115174
2021-08-08 02:00:00,69.25120735624647
2021-08-08 03:00:00,70.135587555531
2021-08-08 04:00:00,56.29063237815933
2021-08-08 05:00:00,69.5781358987094
2021-08-08 22:00:00,63.73780448349697
2021-08-08 23:00:00,74.49759971409213
2021-08-09 00:00:00,66.08530364832106
2021-08-09 01:00:00,74.24809870287504
2021-08-09 02:00:00,56.60204773082621
2021-08-09 03:00:00,74.24618104287241
2021-08-09 04:00:00,66.57879076025277
2021-08-09 05:00:00,55.49162654382291
2021-08-09 22:00:00,68.80966740151362
2021-08-09 23:00:00,61.00028113642492
2021-08-10 00:00:00,56.974298556210705
2021-08-10 01:00:00,55.08299639702605
2021-08-10 02:00:00,63.21052502849437
2021-08-10 03:00:00,56.35305545244437
2021-08-10 04:00:00,68.34070708144291
2021-08-10 05:00:00,74.32992265267087
2021-08-10 22:00:00,59.740022496458884
2021-08-10 23:00:00,68.98572429904112
2021-08-11 00:00:00,58.17542135493345
2021-08-11 01:00:00,73.41477731503466
