Date,WD
1/1/2014 1:00,105.7055991
1/1/2014 2:00,108.3106154
1/1/2014 3:00,93.20781177
1/1/2014 4:00,101.4620098
1/1/2014 5:00,99.4770471
1/1/2014 6:00,152.9872506
1/1/2014 7:00,153.0644786
1/1/2014 8:00,156.5045808
1/1/2014 9:00,149.8663658
1/1/2014 10:00,265.9710642
1/1/2014 11:00,234.4042673
1/1/2014 12:00,296.4065558
1/1/2014 13:00,215.3621834
1/1/2014 14:00,217.3724609
1/1/2014 15:00,274.4500626
1/1/2014 16:00,292.8498455
1/1/2014 17:00,219.7581908
1/1/2014 18:00,237.8748062
1/1/2014 19:00,77.39233376
1/1/2014 20:00,295.8529303
1/1/2014 21:00,199.8704408
1/1/2014 22:00,119.2886353
1/1/2014 23:00,116.4630862
1/2/2014 0:00,90.41533244
1/2/2014 1:00,91.25776347
1/2/2014 2:00,97.18354969
1/2/2014 3:00,104.1612628
1/2/2014 4:00,117.3004745
1/2/2014 5:00,112.9208261
1/2/2014 6:00,143.1119087
1/2/2014 7:00,144.075344
1/2/2014 8:00,132.063584
1/2/2014 9:00,126.7244389
1/2/2014 10:00,200.3609408
1/2/2014 11:00,219.8669719
1/2/2014 12:00,279.8547658
1/2/2014 13:00,279.8199489
1/2/2014 14:00,202.2626242
1/2/2014 15:00,209.6946379
1/2/2014 16:00,278.6459568
1/2/2014 17:00,260.1758276
1/2/2014 18:00,242.935283
1/2/2014 19:00,122.9423394
1/2/2014 20:00,317.1884108
1/2/2014 21:00,1.540401219
1/2/2014 22:00,101.5135598
1/2/2014 23:00,100.0493251
1/3/2014 0:00,114.0782471
1/3/2014 1:00,105.7904467
1/3/2014 2:00,100.8730961
1/3/2014 3:00,117.9288102
1/3/2014 4:00,104.9977402
1/3/2014 5:00,108.0923158
1/3/2014 6:00,122.5639981
1/3/2014 7:00,158.1334905
1/3/2014 8:00,131.1459657
1/3/2014 9:00,143.7939306
1/3/2014 10:00,283.421004
1/3/2014 11:00,264.7269834
1/3/2014 12:00,222.0035303
1/3/2014 13:00,263.6887014
1/3/2014 14:00,203.0198132
1/3/2014 15:00,259.6949737
1/3/2014 16:00,335.8229165
1/3/2014 17:00,213.2165404
1/3/2014 18:00,210.0610843
1/3/2014 19:00,314.1318685
1/3/2014 20:00,22.2777444
1/3/2014 21:00,307.3703827
1/3/2014 22:00,104.8631134
1/3/2014 23:00,117.8062458
1/4/2014 0:00,90.95241673
1/4/2014 1:00,96.16617903
1/4/2014 2:00,107.5123133
1/4/2014 3:00,98.17648603
1/4/2014 4:00,111.9073011
1/4/2014 5:00,98.88483181
1/4/2014 6:00,130.7221274
1/4/2014 7:00,142.5868789
1/4/2014 8:00,149.4701397
1/4/2014 9:00,123.0171445
1/4/2014 10:00,241.3553543
1/4/2014 11:00,222.8563589
1/4/2014 12:00,217.8777703
1/4/2014 13:00,212.0270956
1/4/2014 14:00,271.9758407
1/4/2014 15:00,220.7048029
1/4/2014 16:00,204.0890364
1/4/2014 17:00,276.8510176
1/4/2014 18:00,324.2340595
1/4/2014 19:00,155.2996623
1/4/2014 20:00,140.8494404
1/4/2014 21:00,145.7318899
1/4/2014 22:00,107.2037362
1/4/2014 23:00,94.08145865
1/5/2014 0:00,111.777957
1/5/2014 1:00,92.86459477
1/5/2014 2:00,101.1354515
1/5/2014 3:00,110.8418333
1/5/2014 4:00,112.9758546
1/5/2014 5:00,119.9607569
1/5/2014 6:00,123.4193288
1/5/2014 7:00,139.1733448
1/5/2014 8:00,153.2874814
1/5/2014 9:00,157.6105586
