Date,WD
3/1/2021 0:00,89.15368949
3/1/2021 1:00,91.91636771
3/1/2021 2:00,68.76901958
3/1/2021 3:00,116.6220217
3/1/2021 4:00,108.0035807
3/1/2021 5:00,67.95651922
3/1/2021 6:00,42.4159939
3/1/2021 7:00,27.25149476
3/1/2021 8:00,52.79512698
3/1/2021 9:00,66.66823896
3/1/2021 10:00,77.16089601
3/1/2021 11:00,128.9760915
3/1/2021 12:00,116.4875239
3/1/2021 13:00,256.6858324
3/1/2021 14:00,290.0350777
3/1/2021 15:00,158.4483588
3/1/2021 16:00,351.1970033
3/1/2021 17:00,144.9488042
3/1/2021 18:00,349.457762
3/1/2021 19:00,76.81158381
3/1/2021 20:00,210.1862403
3/1/2021 21:00,263.0424203
3/1/2021 22:00,65.95316369
3/1/2021 23:00,105.2297483
3/2/2021 0:00,92.61768674
3/2/2021 1:00,114.5761406
3/2/2021 2:00,98.28120849
3/2/2021 3:00,78.17437928
3/2/2021 4:00,57.1746678
3/2/2021 5:00,56.11091887
3/2/2021 6:00,25.78157291
3/2/2021 7:00,72.84316206
3/2/2021 8:00,56.36497828
3/2/2021 9:00,73.44592001
3/2/2021 10:00,292.2787537
3/2/2021 11:00,307.6944981
3/2/2021 12:00,220.5011652
3/2/2021 13:00,240.6234786
3/2/2021 14:00,112.5056181
3/2/2021 15:00,215.7174801
3/2/2021 16:00,119.3541444
3/2/2021 17:00,161.6270127
3/2/2021 18:00,352.9376453
3/2/2021 19:00,42.23283376
3/2/2021 20:00,49.36617871
3/2/2021 21:00,264.9991587
3/2/2021 22:00,112.0763834
3/2/2021 23:00,91.11736027
3/3/2021 0:00,67.88694865
3/3/2021 1:00,84.0005888
3/3/2021 2:00,103.2750684
3/3/2021 3:00,115.4365751
3/3/2021 4:00,58.64309383
3/3/2021 5:00,118.4098492
3/3/2021 6:00,60.8164924
3/3/2021 7:00,27.78471822
3/3/2021 8:00,54.68941311
3/3/2021 9:00,71.63336666
3/3/2021 10:00,257.4055
3/3/2021 11:00,51.46581943
3/3/2021 12:00,306.2118622
3/3/2021 13:00,111.6184574
3/3/2021 14:00,335.8331729
3/3/2021 15:00,247.3477081
3/3/2021 16:00,92.8852841
3/3/2021 17:00,271.598812
3/3/2021 18:00,105.1126703
3/3/2021 19:00,10.3883165
3/3/2021 20:00,278.7488344
3/3/2021 21:00,259.1660551
3/3/2021 22:00,59.51283454
3/3/2021 23:00,86.69540846
3/4/2021 0:00,55.51129359
3/4/2021 1:00,105.3399799
3/4/2021 2:00,70.45814618
3/4/2021 3:00,99.31875582
3/4/2021 4:00,90.79887521
3/4/2021 5:00,78.15245119
3/4/2021 6:00,36.47654264
3/4/2021 7:00,48.1713814
3/4/2021 8:00,77.40219863
3/4/2021 9:00,40.92864766
3/4/2021 10:00,71.02015855
3/4/2021 11:00,119.7130786
3/4/2021 12:00,124.1126144
3/4/2021 13:00,250.4889726
3/4/2021 14:00,278.3948947
3/4/2021 15:00,200.6273848
3/4/2021 16:00,153.7921564
3/4/2021 17:00,248.300323
3/4/2021 18:00,201.7903952
3/4/2021 19:00,120.2591804
3/4/2021 20:00,284.7555552
3/4/2021 21:00,163.7629818
3/4/2021 22:00,59.56267182
3/4/2021 23:00,58.81273154
3/5/2021 0:00,64.74004304
3/5/2021 1:00,94.59851341
3/5/2021 2:00,111.5625485
3/5/2021 3:00,55.4704895
3/5/2021 4:00,91.92310254
3/5/2021 5:00,53.33977153
3/5/2021 6:00,57.53102645
3/5/2021 7:00,28.98651291
3/5/2021 8:00,54.31765108
3/5/2021 9:00,39.0717174
3/5/2021 10:00,73.22595138
3/5/2021 11:00,74.07430205
3/5/2021 12:00,120.39738
3/5/2021 13:00,121.6835627
3/5/2021 14:00,129.089307
3/5/2021 15:00,352.0698045
3/5/2021 16:00,181.436615
3/5/2021 17:00,213.2154249
3/5/2021 18:00,216.0632037
3/5/2021 19:00,145.2665823
3/5/2021 20:00,11.18869201
3/5/2021 21:00,281.1594337
3/5/2021 22:00,69.41352821
3/5/2021 23:00,103.2536809
3/6/2021 0:00,91.78167663
3/6/2021 1:00,109.0648533
3/6/2021 2:00,50.62025316
3/6/2021 3:00,61.75992124
3/6/2021 4:00,115.9928176
3/6/2021 5:00,82.3970623
3/6/2021 6:00,31.3768018
3/6/2021 7:00,45.33498078
3/6/2021 8:00,30.27725664
3/6/2021 9:00,32.64692764
3/6/2021 10:00,224.1421649
3/6/2021 11:00,230.1427687
3/6/2021 12:00,287.4637264
3/6/2021 13:00,174.4026236
3/6/2021 14:00,95.91420474
3/6/2021 15:00,169.8794737
3/6/2021 16:00,191.5289035
3/6/2021 17:00,184.231731
3/6/2021 18:00,253.6506
3/6/2021 19:00,68.60787701
3/6/2021 20:00,338.8676214
3/6/2021 21:00,131.0881934
3/6/2021 22:00,55.63494637
3/6/2021 23:00,100.844829
3/7/2021 0:00,84.0823234
3/7/2021 1:00,61.79543845
3/7/2021 2:00,83.3823257
3/7/2021 3:00,95.35854038
3/7/2021 4:00,93.2263992
3/7/2021 5:00,115.1858525
3/7/2021 6:00,45.19933774
3/7/2021 7:00,34.17833024
3/7/2021 8:00,59.68932251
3/7/2021 9:00,36.70291728
3/7/2021 10:00,119.5488134
3/7/2021 11:00,78.07177115
3/7/2021 12:00,214.9065542
3/7/2021 13:00,161.8175444
3/7/2021 14:00,297.9806969
3/7/2021 15:00,326.7389974
3/7/2021 16:00,351.3803956
3/7/2021 17:00,240.1789219
3/7/2021 18:00,153.7257764
3/7/2021 19:00,238.1138618
3/7/2021 20:00,20.46583572
3/7/2021 21:00,356.0841078
3/7/2021 22:00,51.12481011
3/7/2021 23:00,114.6871908
3/8/2021 0:00,73.75590152
3/8/2021 1:00,63.29122651
3/8/2021 2:00,98.17460754
3/8/2021 3:00,52.91673511
3/8/2021 4:00,58.32801329
3/8/2021 5:00,99.49126417
3/8/2021 6:00,65.23032394
3/8/2021 7:00,37.37633296
3/8/2021 8:00,56.22142634
3/8/2021 9:00,67.19577328
3/8/2021 10:00,291.6427921
3/8/2021 11:00,190.6074126
3/8/2021 12:00,119.5531724
3/8/2021 13:00,354.9258803
3/8/2021 14:00,155.6353294
3/8/2021 15:00,106.3945558
3/8/2021 16:00,288.471761
3/8/2021 17:00,181.751202
3/8/2021 18:00,142.25286
3/8/2021 19:00,25.76464133
3/8/2021 20:00,334.5314942
3/8/2021 21:00,240.6646721
3/8/2021 22:00,79.65414644
3/8/2021 23:00,71.30338496
3/9/2021 0:00,76.08165847
3/9/2021 1:00,107.9152493
3/9/2021 2:00,98.24662665
3/9/2021 3:00,61.07377252
3/9/2021 4:00,59.99996559
3/9/2021 5:00,57.00979009
3/9/2021 6:00,33.92725049
3/9/2021 7:00,21.33138956
3/9/2021 8:00,79.53102213
3/9/2021 9:00,43.243123
3/9/2021 10:00,256.5240988
3/9/2021 11:00,236.0359365
3/9/2021 12:00,177.942838
3/9/2021 13:00,315.4271325
3/9/2021 14:00,162.1642463
3/9/2021 15:00,275.556203
3/9/2021 16:00,281.5961602
3/9/2021 17:00,326.402482
3/9/2021 18:00,296.4705819
3/9/2021 19:00,257.4878866
3/9/2021 20:00,296.1177929
3/9/2021 21:00,212.6751147
3/9/2021 22:00,101.8456694
3/9/2021 23:00,56.89553871
3/10/2021 0:00,111.3905609
3/10/2021 1:00,63.68294919
3/10/2021 2:00,63.56310117
3/10/2021 3:00,89.95670295
3/10/2021 4:00,62.66186104
3/10/2021 5:00,57.19137525
3/10/2021 6:00,23.77635381
3/10/2021 7:00,47.56869102
3/10/2021 8:00,28.53517489
3/10/2021 9:00,78.87078993
3/10/2021 10:00,168.5005039
3/10/2021 11:00,155.4040062
3/10/2021 12:00,63.50535869
