Date,WD
6/1/2020 0:00,70.93623962
6/1/2020 1:00,101.127106
6/1/2020 2:00,77.56156672
6/1/2020 3:00,61.62054746
6/1/2020 4:00,79.3862023
6/1/2020 5:00,113.8873529
6/1/2020 6:00,47.63375397
6/1/2020 7:00,39.9393374
6/1/2020 8:00,79.05192437
6/1/2020 9:00,64.03232056
6/1/2020 10:00,86.31126423
6/1/2020 11:00,292.4915918
6/1/2020 12:00,303.1087463
6/1/2020 13:00,238.8944454
6/1/2020 14:00,270.135005
6/1/2020 15:00,295.9520416
6/1/2020 16:00,192.9976395
6/1/2020 17:00,297.0963579
6/1/2020 18:00,114.8616586
6/1/2020 19:00,93.24415036
6/1/2020 20:00,132.8386606
6/1/2020 21:00,50.08177277
6/1/2020 22:00,113.0047898
6/1/2020 23:00,58.96573963
6/2/2020 0:00,110.2247543
6/2/2020 1:00,92.31128536
6/2/2020 2:00,118.7509422
6/2/2020 3:00,84.39298731
6/2/2020 4:00,117.9990785
6/2/2020 5:00,69.58523366
6/2/2020 6:00,44.60091641
6/2/2020 7:00,32.75178639
6/2/2020 8:00,69.65668219
6/2/2020 9:00,25.72199799
6/2/2020 10:00,311.1041105
6/2/2020 11:00,244.0160506
6/2/2020 12:00,281.9788986
6/2/2020 13:00,192.7073336
6/2/2020 14:00,319.0511153
6/2/2020 15:00,291.122512
6/2/2020 16:00,335.9155558
6/2/2020 17:00,181.6884292
6/2/2020 18:00,197.1680238
6/2/2020 19:00,240.0722384
6/2/2020 20:00,245.0852766
6/2/2020 21:00,283.5852383
6/2/2020 22:00,70.6188764
6/2/2020 23:00,67.80921669
6/3/2020 0:00,55.02426242
6/3/2020 1:00,103.726909
6/3/2020 2:00,84.94298602
6/3/2020 3:00,56.25984218
6/3/2020 4:00,98.75651686
6/3/2020 5:00,96.12743909
6/3/2020 6:00,74.07329614
6/3/2020 7:00,41.11406922
6/3/2020 8:00,73.29354847
6/3/2020 9:00,79.35822286
6/3/2020 10:00,269.8088159
6/3/2020 11:00,96.24892538
6/3/2020 12:00,266.6598433
6/3/2020 13:00,163.6532699
6/3/2020 14:00,258.4820985
6/3/2020 15:00,94.44844141
6/3/2020 16:00,205.5939453
6/3/2020 17:00,269.13892
6/3/2020 18:00,346.7671602
6/3/2020 19:00,125.9955111
6/3/2020 20:00,256.0746801
6/3/2020 21:00,213.5034263
6/3/2020 22:00,119.8448891
6/3/2020 23:00,57.85792583
6/4/2020 0:00,66.80332263
6/4/2020 1:00,116.5823268
6/4/2020 2:00,104.9788123
6/4/2020 3:00,85.36705715
6/4/2020 4:00,112.5758307
6/4/2020 5:00,92.71670397
6/4/2020 6:00,54.78293155
6/4/2020 7:00,55.31805385
6/4/2020 8:00,29.75243931
6/4/2020 9:00,42.98505728
6/4/2020 10:00,53.45240414
6/4/2020 11:00,165.3097053
6/4/2020 12:00,295.7976217
6/4/2020 13:00,94.68827174
6/4/2020 14:00,270.9839804
6/4/2020 15:00,190.0791712
6/4/2020 16:00,275.2594232
6/4/2020 17:00,145.7928347
6/4/2020 18:00,290.1235813
6/4/2020 19:00,315.0448374
6/4/2020 20:00,354.621488
6/4/2020 21:00,160.7589717
6/4/2020 22:00,70.14130764
6/4/2020 23:00,105.705061
6/5/2020 0:00,79.84080737
6/5/2020 1:00,92.0418153
6/5/2020 2:00,56.38991778
