Date,WD
6/1/2021 0:00,96.09413269
6/1/2021 1:00,104.7486386
6/1/2021 2:00,51.75817253
6/1/2021 3:00,117.4299435
6/1/2021 4:00,100.4494204
6/1/2021 5:00,65.87428192
6/1/2021 22:00,119.7453266
6/1/2021 23:00,115.4527358
6/2/2021 0:00,72.26467395
6/2/2021 1:00,67.92967561
6/2/2021 2:00,109.7373259
6/2/2021 3:00,70.03671896
6/2/2021 4:00,95.30773753
6/2/2021 5:00,65.80675705
6/2/2021 22:00,65.31401662
6/2/2021 23:00,57.13477219
6/3/2021 0:00,67.49050738
6/3/2021 1:00,81.4438812
6/3/2021 2:00,111.912015
6/3/2021 3:00,69.80083781
6/3/2021 4:00,75.18145889
6/3/2021 5:00,54.66556025
6/3/2021 22:00,52.75542147
6/3/2021 23:00,50.65897616
6/4/2021 0:00,77.43730915
6/4/2021 1:00,64.62156047
6/4/2021 2:00,66.10882425
6/4/2021 3:00,86.2223936
6/4/2021 4:00,118.2355849
6/4/2021 5:00,83.41671847
6/4/2021 22:00,76.36246633
6/4/2021 23:00,88.13632582
6/5/2021 0:00,69.40223969
6/5/2021 1:00,98.42202564
6/5/2021 2:00,104.9345089
6/5/2021 3:00,54.14466349
6/5/2021 4:00,119.3646654
6/5/2021 5:00,67.52183413
6/5/2021 22:00,54.93162213
6/5/2021 23:00,78.57398529
6/6/2021 0:00,59.56780377
6/6/2021 1:00,94.31135458
6/6/2021 2:00,94.59811674
6/6/2021 3:00,109.7346767
6/6/2021 4:00,118.4134459
6/6/2021 5:00,115.073132
6/6/2021 22:00,87.0473455
6/6/2021 23:00,67.16412775
6/7/2021 0:00,61.6161849
6/7/2021 1:00,76.25089096
6/7/2021 2:00,80.15135727
6/7/2021 3:00,64.93486201
6/7/2021 4:00,63.99319544
6/7/2021 5:00,64.88782496
6/7/2021 22:00,68.97785573
6/7/2021 23:00,84.92246546
6/8/2021 0:00,101.7081749
6/8/2021 1:00,89.55701033
6/8/2021 2:00,104.2059512
6/8/2021 3:00,91.90333169
6/8/2021 4:00,105.3436526
6/8/2021 5:00,71.02287375
6/8/2021 22:00,114.742692
6/8/2021 23:00,58.18381522
